step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,144.157,0.04,Rick,0.0,0.0,-141.987,-141.987,0.0,0.0
2.0,143.532,0.0,Rick,0.0,0.0,-118.435,-118.435,False,False
3.0,142.723,0.02,Rick,0.0,0.0,-89.091,-89.091,False,False
4.0,141.995,0.07,Rick,0.0,0.0,-63.834,-63.834,False,False
5.0,141.501,0.04,Rick,0.0,0.0,-47.276,-47.276,False,False
6.0,141.33,0.06,Rick,0.0,0.0,-41.677,-41.677,False,False
7.0,141.544,0.0,Rick,0.0,0.0,-48.689,-48.689,False,False
8.0,142.187,0.0,Rick,0.0,0.0,-70.39,-70.39,False,False
9.0,143.273,0.06,Rick,0.0,0.0,-108.903,-108.903,False,False
10.0,144.644,0.07,Rick,0.0,0.0,-160.897,-160.897,False,False
11.0,145.89,0.02,Rick,0.0,0.0,-211.39,-211.39,False,False
12.0,146.545,0.02,Rick,0.0,0.0,-239.181,-239.181,False,False
13.0,146.146,0.03,Rick,0.0,0.0,-222.15,-222.15,False,False
14.0,144.305,0.05,Rick,0.0,0.0,-147.668,-147.668,False,False
15.0,141.069,0.01,Rick,0.0,0.0,-33.224,-33.224,False,False
16.0,137.143,0.03,Rick,0.0,0.0,77.547,77.547,False,False
17.0,133.375,0.02,Rick,0.0,0.0,154.865,154.865,False,False
18.0,130.614,0.02,Rick,0.0,0.0,193.478,193.478,False,False
19.0,129.619,0.01,Rick,0.0,0.0,203.664,203.664,False,False
20.0,130.583,0.05,Rick,0.0,0.0,193.833,193.833,False,False
21.0,132.855,0.01,Rick,0.0,0.0,163.301,163.301,False,False
22.0,135.598,0.04,Rick,0.0,0.0,112.689,112.689,False,False
23.0,137.974,0.02,Rick,0.0,0.0,56.688,56.688,False,False
24.0,139.223,0.04,Rick,0.0,0.0,22.706,22.706,False,False
25.0,139.055,0.04,Rick,0.0,0.0,27.456,27.456,False,False
26.0,137.88,0.06,Rick,0.0,0.0,59.093,59.093,False,False
27.0,136.266,0.03,Rick,0.0,0.0,98.067,98.067,False,False
28.0,134.78,0.06,Rick,0.0,0.0,129.355,129.355,False,False
29.0,133.937,0.04,Rick,0.0,0.0,145.133,145.133,False,False
30.0,133.948,0.02,Rick,0.0,0.0,144.925,144.925,False,False
31.0,134.568,0.02,Rick,0.0,0.0,133.444,133.444,False,False
32.0,135.449,0.05,Rick,0.0,0.0,115.823,115.823,False,False
33.0,136.241,0.03,Rick,0.0,0.0,98.634,98.634,False,False
34.0,136.631,0.0,Rick,0.0,0.0,89.728,89.728,False,False
35.0,136.498,0.05,Rick,0.0,0.0,92.798,92.798,False,False
36.0,136.019,0.0,Rick,0.0,0.0,103.592,103.592,False,False
37.0,135.433,0.05,Rick,0.0,0.0,116.145,116.145,False,False
