step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,142.862,0.05,Rick,0.0,0.0,112.07,,0.0,0.0,0.0,0.0,0.0,0.0,,112.07
2.0,141.087,0.08,Rick,0.0,0.0,114.598,,False,False,False,False,False,False,,114.598
3.0,139.233,0.06,Rick,0.0,0.0,116.957,,False,False,False,False,False,False,,116.957
4.0,137.245,0.05,Rick,0.0,0.0,119.169,,False,False,False,False,False,False,,119.169
5.0,135.156,0.07,Rick,0.0,0.0,121.138,,False,False,False,False,False,False,,121.138
6.0,133.042,0.05,Rick,0.0,0.0,122.76,,False,False,False,False,False,False,,122.76
7.0,131.001,0.07,Rick,0.0,0.0,123.972,,False,False,False,False,False,False,,123.972
8.0,129.146,0.09,Rick,0.0,0.0,124.772,,False,False,False,False,False,False,,124.772
9.0,127.596,0.06,Rick,0.0,0.0,125.221,,False,False,False,False,False,False,,125.221
10.0,126.475,0.09,Rick,0.0,0.0,125.42,,False,False,False,False,False,False,,125.42
11.0,125.91,0.06,Rick,0.0,0.0,125.481,,False,False,False,False,False,False,,125.481
12.0,126.03,0.08,Rick,0.0,0.0,125.471,,False,False,False,False,False,False,,125.471
13.0,126.966,0.07,Rick,0.0,0.0,125.346,,False,False,False,False,False,False,,125.346
14.0,128.805,0.09,Rick,0.0,0.0,124.888,,False,False,False,False,False,False,,124.888
15.0,131.375,0.06,Rick,0.0,0.0,123.776,,False,False,False,False,False,False,,123.776
16.0,134.107,0.05,Rick,0.0,0.0,121.99,,False,False,False,False,False,False,,121.99
17.0,136.345,0.07,Rick,0.0,0.0,120.062,,False,False,False,False,False,False,,120.062
18.0,137.435,0.06,Rick,0.0,0.0,118.972,,False,False,False,False,False,False,,118.972
19.0,136.808,0.06,Rick,0.0,0.0,119.612,,False,False,False,False,False,False,,119.612
20.0,134.402,0.06,Rick,0.0,0.0,121.759,,False,False,False,False,False,False,,121.759
21.0,130.921,0.06,Rick,0.0,0.0,124.012,,False,False,False,False,False,False,,124.012
22.0,127.237,0.06,Rick,0.0,0.0,125.296,,False,False,False,False,False,False,,125.296
23.0,124.223,0.05,Rick,0.0,0.0,125.505,,False,False,False,False,False,False,,125.505
24.0,122.671,0.06,Rick,0.0,0.0,125.317,,False,False,False,False,False,False,,125.317
25.0,122.895,0.06,Rick,0.0,0.0,125.356,,False,False,False,False,False,False,,125.356
26.0,124.481,0.08,Rick,0.0,0.0,125.516,,False,False,False,False,False,False,,125.516
27.0,126.861,0.07,Rick,0.0,0.0,125.363,,False,False,False,False,False,False,,125.363
28.0,129.464,0.06,Rick,0.0,0.0,124.655,,False,False,False,False,False,False,,124.655
29.0,131.747,0.09,Rick,0.0,0.0,123.569,,False,False,False,False,False,False,,123.569
30.0,133.347,0.09,Rick,0.0,0.0,122.549,,False,False,False,False,False,False,,122.549
31.0,134.164,0.08,Rick,0.0,0.0,121.946,,False,False,False,False,False,False,,121.946
32.0,134.157,0.09,Rick,0.0,0.0,121.951,,False,False,False,False,False,False,,121.951
33.0,133.287,0.08,Rick,0.0,0.0,122.591,,False,False,False,False,False,False,,122.591
34.0,131.535,0.06,Rick,0.0,0.0,123.688,,False,False,False,False,False,False,,123.688
35.0,129.026,0.08,Rick,0.0,0.0,124.814,,False,False,False,False,False,False,,124.814
36.0,126.097,0.07,Rick,0.0,0.0,125.464,,False,False,False,False,False,False,,125.464
37.0,123.133,0.09,Rick,0.0,0.0,125.393,,False,False,False,False,False,False,,125.393
38.0,120.517,0.06,Rick,0.0,0.0,124.722,,False,False,False,False,False,False,,124.722
39.0,118.601,0.08,Rick,0.0,0.0,123.869,,False,False,False,False,False,False,,123.869
40.0,117.548,0.05,Morty,0.0,123.27,123.869,,False,False,False,False,False,False,,247.139
41.0,117.232,0.0,Morty,0.0,123.071,123.869,,False,False,False,False,False,False,,246.94
42.0,117.463,0.0,Morty,0.0,123.217,123.869,,False,False,False,False,False,False,,247.086
43.0,118.052,0.04,Morty,0.0,123.568,123.869,,False,False,False,False,False,False,,247.437
44.0,118.811,0.02,Morty,0.0,123.978,123.869,,False,False,False,False,False,False,,247.847
45.0,119.552,0.03,Morty,0.0,124.331,123.869,,False,False,False,False,False,False,,248.2
46.0,120.086,0.03,Morty,0.0,124.557,123.869,,False,False,False,False,False,False,,248.426
47.0,120.226,0.03,Rick,0.0,124.557,124.613,,False,False,False,False,False,False,,249.17
48.0,119.784,0.05,Rick,0.0,124.557,124.432,,False,False,False,False,False,False,,248.989
49.0,119.393,0.08,Morty,0.0,124.259,124.432,,False,False,False,False,False,False,,248.691
50.0,119.736,0.04,Morty,0.0,124.411,124.432,,False,False,False,False,False,False,,248.843
51.0,119.209,0.04,Morty,0.0,124.173,124.432,,False,False,False,False,False,False,,248.605
52.0,118.008,0.02,Morty,0.0,123.543,124.432,,False,False,False,False,False,False,,247.975
53.0,116.332,0.01,Morty,0.0,122.462,124.432,,False,False,False,False,False,False,,246.894
54.0,114.376,0.03,Morty,0.0,120.905,124.432,,False,False,False,False,False,False,,245.336
55.0,112.337,0.0,Morty,0.0,118.941,124.432,,False,False,False,False,False,False,,243.373
56.0,110.411,0.04,Morty,0.0,116.769,124.432,,False,False,False,False,False,False,,241.201
57.0,108.796,0.02,Morty,0.0,114.709,124.432,,False,False,False,False,False,False,,239.141
58.0,107.689,0.04,Morty,0.0,113.17,124.432,,False,False,False,False,False,False,,237.602
59.0,107.255,0.0,Morty,0.0,112.54,124.432,,False,False,False,False,False,False,,236.971
60.0,107.482,0.0,Morty,0.0,112.871,124.432,,False,False,False,False,False,False,,237.303
61.0,108.086,0.03,Morty,0.0,113.734,124.432,,False,False,False,False,False,False,,238.166
62.0,108.725,0.02,Morty,0.0,114.613,124.432,,False,False,False,False,False,False,,239.045
63.0,109.055,0.04,Morty,0.0,115.054,124.432,,False,False,False,False,False,False,,239.486
