step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,144.1,0.04,Morty,0.0,-139.828,0.0,-139.828,0.0,0.0
2.0,144.595,0.0,Morty,0.0,-158.966,0.0,-158.966,False,False
3.0,145.174,0.02,Morty,0.0,-181.974,0.0,-181.974,False,False
4.0,145.715,0.03,Morty,0.0,-204.094,0.0,-204.094,False,False
5.0,146.185,0.04,Morty,0.0,-223.783,0.0,-223.783,False,False
6.0,146.604,0.02,Morty,0.0,-241.737,0.0,-241.737,False,False
7.0,147.027,0.0,Morty,0.0,-260.188,0.0,-260.188,False,False
8.0,147.526,0.0,Morty,0.0,-282.443,0.0,-282.443,False,False
9.0,148.178,0.02,Morty,0.0,-312.211,0.0,-312.211,False,False
10.0,149.005,0.01,Morty,0.0,-351.221,0.0,-351.221,False,False
11.0,149.947,0.02,Morty,0.0,-397.352,0.0,-397.352,False,False
12.0,150.927,0.02,Morty,0.0,-447.233,0.0,-447.233,False,False
13.0,151.869,0.03,Morty,0.0,-496.959,0.0,-496.959,False,False
14.0,152.708,0.04,Morty,0.0,-542.752,0.0,-542.752,False,False
15.0,153.455,0.01,Morty,0.0,-584.683,0.0,-584.683,False,False
16.0,154.231,0.03,Morty,0.0,-629.455,0.0,-629.455,False,False
17.0,155.183,0.02,Morty,0.0,-686.029,0.0,-686.029,False,False
18.0,156.458,0.02,Morty,0.0,-764.582,0.0,-764.582,False,False
19.0,158.175,0.01,Morty,0.0,-875.548,0.0,-875.548,False,False
20.0,160.301,0.02,Morty,0.0,-1021.171,0.0,-1021.171,False,False
21.0,162.575,0.01,Rick,0.0,-1021.171,-1186.915,-2208.086,False,False
22.0,164.684,0.04,Rick,0.0,-1021.171,-1349.834,-2371.005,False,False
23.0,166.314,0.02,Rick,0.0,-1021.171,-1481.839,-2503.01,False,False
24.0,167.179,0.04,Rick,0.0,-1021.171,-1554.067,-2575.238,False,False
25.0,167.161,0.04,Rick,0.0,-1021.171,-1552.545,-2573.716,False,False
26.0,166.392,0.06,Rick,0.0,-1021.171,-1488.311,-2509.482,False,False
27.0,165.061,0.03,Rick,0.0,-1021.171,-1379.861,-2401.032,False,False
28.0,163.355,0.06,Rick,0.0,-1021.171,-1246.073,-2267.244,False,False
29.0,161.447,0.04,Rick,0.0,-1021.171,-1103.414,-2124.585,False,False
30.0,159.428,0.02,Rick,0.0,-1021.171,-960.279,-1981.45,False,False
31.0,157.257,0.02,Morty,0.0,-815.516,-960.279,-1775.795,False,False
32.0,154.868,0.03,Morty,0.0,-667.07,-960.279,-1627.349,False,False
33.0,152.192,0.03,Morty,0.0,-514.406,-960.279,-1474.685,False,False
34.0,149.185,0.0,Morty,0.0,-359.89,-960.279,-1320.169,False,False
35.0,145.928,0.03,Morty,0.0,-212.971,-960.279,-1173.25,False,False
36.0,142.698,0.0,Morty,0.0,-88.207,-960.279,-1048.486,False,False
37.0,139.813,0.04,Morty,0.0,5.575,-960.279,-954.704,False,False
38.0,137.593,0.03,Morty,0.0,66.426,-960.279,-893.853,False,False
39.0,136.32,0.03,Morty,0.0,96.851,-960.279,-863.428,False,False
40.0,136.069,0.04,Morty,0.0,102.476,-960.279,-857.803,False,False
41.0,136.596,0.02,Morty,0.0,90.539,-960.279,-869.74,False,False
42.0,137.587,0.04,Morty,0.0,66.567,-960.279,-893.712,False,False
43.0,138.729,0.02,Morty,0.0,36.502,-960.279,-923.777,False,False
44.0,139.71,0.04,Morty,0.0,8.623,-960.279,-951.656,False,False
45.0,140.215,0.01,Morty,0.0,-6.481,-960.279,-966.76,False,False
46.0,139.93,0.01,Morty,0.0,2.085,-960.279,-958.194,False,False
47.0,138.544,0.03,Morty,0.0,41.563,-960.279,-918.716,False,False
48.0,135.742,0.02,Morty,0.0,109.614,-960.279,-850.665,False,False
49.0,133.669,0.03,Morty,0.0,149.841,-960.279,-810.438,False,False
50.0,134.896,0.03,Morty,0.0,127.067,-960.279,-833.212,False,False
51.0,135.209,0.03,Morty,0.0,120.773,-960.279,-839.506,False,False
52.0,134.806,0.02,Morty,0.0,128.842,-960.279,-831.437,False,False
53.0,133.884,0.01,Morty,0.0,146.073,-960.279,-814.206,False,False
54.0,132.641,0.03,Morty,0.0,166.619,-960.279,-793.66,False,False
