step,CGM,Ins,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation,Infos,Action,Total Reward
33.0,119.996,,Morty,0.0,124.521,124.439,,False,False,,0.03,248.959
34.0,119.833,,Morty,0.0,124.453,124.439,,False,False,,0.0,248.891
35.0,119.366,,Morty,0.0,124.246,124.439,,False,False,,0.05,248.685
36.0,118.587,,Morty,0.0,123.861,124.439,,False,False,,0.0,248.3
37.0,117.505,,Morty,0.0,123.243,124.439,,False,False,,0.05,247.681
38.0,116.129,,Morty,0.0,122.316,124.439,,False,False,,0.03,246.754
39.0,114.477,,Morty,0.0,120.993,124.439,,False,False,,0.07,245.432
40.0,112.602,,Morty,0.0,119.217,124.439,,False,False,,0.05,243.655
41.0,110.616,,Morty,0.0,117.015,124.439,,False,False,,0.02,241.453
42.0,108.641,,Morty,0.0,114.499,124.439,,False,False,,0.04,238.938
43.0,106.801,,Morty,0.0,111.863,124.439,,False,False,,0.02,236.302
44.0,105.22,,Morty,0.0,109.372,124.439,,False,False,,0.07,233.811
45.0,104.02,,Morty,0.0,107.343,124.439,,False,False,,0.01,231.782
46.0,103.326,,Morty,0.0,106.113,124.439,,False,False,,0.01,230.552
47.0,103.259,,Morty,0.0,105.994,124.439,,False,False,,0.03,230.432
48.0,103.944,,Morty,0.0,107.21,124.439,,False,False,,0.07,231.649
49.0,104.893,,Morty,0.0,108.83,124.439,,False,False,,0.03,233.269
50.0,104.909,,Morty,0.0,108.858,124.439,,False,False,,0.05,233.296
51.0,103.946,,Morty,0.0,107.214,124.439,,False,False,,0.03,231.653
52.0,102.201,,Morty,0.0,104.036,124.439,,False,False,,0.02,228.475
53.0,99.868,,Morty,0.0,99.393,124.439,,False,False,,0.01,223.832
54.0,97.144,,Morty,0.0,93.397,124.439,,False,False,,0.03,217.835
55.0,94.224,,Morty,0.0,86.283,124.439,,False,False,,0.03,210.721
56.0,91.305,,Morty,0.0,78.458,124.439,,False,False,,0.06,202.896
57.0,88.581,,Morty,0.0,70.517,124.439,,False,False,,0.05,194.955
58.0,86.249,,Morty,0.0,63.225,124.439,,False,False,,0.05,187.664
59.0,84.485,,Morty,0.0,57.411,124.439,,False,False,,0.06,181.85
60.0,83.359,,Jerry,53.563,57.411,124.439,,False,False,,0.03,235.413
61.0,82.776,,Jerry,51.527,57.411,124.439,,False,False,,0.0,233.376
62.0,82.603,,Jerry,50.918,57.411,124.439,,False,False,,0.0,232.768
63.0,82.709,,Jerry,51.293,57.411,124.439,,False,False,,0.0,233.143
64.0,82.958,,Jerry,52.167,57.411,124.439,,False,False,,0.0,234.017
65.0,83.184,,Jerry,52.956,57.411,124.439,,False,False,,0.0,234.806
66.0,83.178,,Jerry,52.933,57.411,124.439,,False,False,,0.0,234.783
67.0,82.72,,Jerry,51.33,57.411,124.439,,False,False,,0.0,233.18
68.0,81.591,,Jerry,47.306,57.411,124.439,,False,False,,0.0,229.156
69.0,79.609,,Jerry,39.984,57.411,124.439,,False,False,,0.0,221.833
70.0,76.809,,Jerry,29.079,57.411,124.439,,False,False,,0.0,210.929
71.0,73.55,,Jerry,15.567,57.411,124.439,,False,False,,0.0,197.417
72.0,70.267,,Jerry,1.055,57.411,124.439,,False,False,,0.0,182.905
73.0,67.391,,Jerry,-12.394,57.411,124.439,,False,False,,0.0,169.455
74.0,65.321,,Jerry,-22.499,57.411,124.439,,False,False,,0.0,159.351
75.0,64.253,,Jerry,-27.853,57.411,124.439,,False,False,,0.0,153.997
76.0,64.076,,Jerry,-28.748,57.411,124.439,,False,False,,0.0,153.102
77.0,64.612,,Jerry,-26.041,57.411,124.439,,False,False,,0.0,155.809
78.0,65.682,,Jerry,-20.709,57.411,124.439,,False,False,,0.0,161.141
79.0,67.11,,Jerry,-13.744,57.411,124.439,,False,False,,0.0,168.105
80.0,68.729,,Jerry,-6.049,57.411,124.439,,False,False,,0.0,175.801
81.0,70.393,,Jerry,1.628,57.411,124.439,,False,False,,0.0,183.478
82.0,71.955,,Jerry,8.631,57.411,124.439,,False,False,,0.0,190.481
83.0,73.273,,Jerry,14.378,57.411,124.439,,False,False,,0.0,196.228
84.0,74.217,,Jerry,18.403,57.411,124.439,,False,False,,0.0,200.253
85.0,74.748,,Jerry,20.639,57.411,124.439,,False,False,,0.0,202.488
86.0,74.968,,Jerry,21.554,57.411,124.439,,False,False,,0.0,203.403
87.0,75.005,,Jerry,21.708,57.411,124.439,,False,False,,0.0,203.558
88.0,74.99,,Jerry,21.646,57.411,124.439,,False,False,,0.0,203.496
89.0,75.041,,Jerry,21.861,57.411,124.439,,False,False,,0.0,203.711
90.0,75.208,,Jerry,22.55,57.411,124.439,,False,False,,0.0,204.4
91.0,75.431,,Jerry,23.475,57.411,124.439,,False,False,,0.0,205.324
92.0,75.632,,Jerry,24.3,57.411,124.439,,False,False,,0.0,206.15
93.0,75.729,,Jerry,24.698,57.411,124.439,,False,False,,0.0,206.548
94.0,75.641,,Jerry,24.34,57.411,124.439,,False,False,,0.0,206.19
95.0,75.289,,Jerry,22.888,57.411,124.439,,False,False,,0.0,204.738
96.0,74.591,,Jerry,19.981,57.411,124.439,,False,False,,0.0,201.831
97.0,73.467,,Jerry,15.213,57.411,124.439,,False,False,,0.0,197.062
98.0,71.836,,Jerry,8.105,57.411,124.439,,False,False,,0.0,189.955
99.0,70.702,,Jerry,3.032,57.411,124.439,,False,False,,0.0,184.882
100.0,71.339,,Jerry,5.893,57.411,124.439,,False,False,,0.0,187.743
101.0,72.066,,Jerry,9.118,57.411,124.439,,False,False,,0.0,190.968
102.0,72.885,,Jerry,12.699,57.411,124.439,,False,False,,0.0,194.549
103.0,73.798,,Jerry,16.627,57.411,124.439,,False,False,,0.0,198.477
104.0,74.808,,Jerry,20.889,57.411,124.439,,False,False,,0.0,202.739
105.0,75.917,,Jerry,25.47,57.411,124.439,,False,False,,0.0,207.319
106.0,77.126,,Jerry,30.349,57.411,124.439,,False,False,,0.0,212.199
107.0,78.438,,Jerry,35.505,57.411,124.439,,False,False,,0.0,217.355
108.0,79.855,,Jerry,40.911,57.411,124.439,,False,False,,0.0,222.761
109.0,81.372,,Jerry,46.514,57.411,124.439,,False,False,,0.0,228.363
110.0,82.942,,Jerry,52.109,57.411,124.439,,False,False,,0.0,233.959
111.0,84.454,,Jerry,57.307,57.411,124.439,,False,False,,0.0,239.157
112.0,85.786,,Jerry,61.725,57.411,124.439,,False,False,,0.0,243.575
113.0,86.813,,Morty,61.725,65.03,124.439,,False,False,,0.0,251.193
114.0,87.432,,Morty,61.725,66.981,124.439,,False,False,,0.02,253.144
115.0,87.672,,Morty,61.725,67.73,124.439,,False,False,,0.06,253.894
116.0,87.759,,Morty,61.725,67.998,124.439,,False,False,,0.02,254.162
117.0,87.959,,Morty,61.725,68.618,124.439,,False,False,,0.03,254.781
118.0,88.542,,Morty,61.725,70.399,124.439,,False,False,,0.01,256.562
119.0,89.738,,Morty,61.725,73.965,124.439,,False,False,,0.04,260.128
120.0,91.558,,Morty,61.725,79.165,124.439,,False,False,,0.02,265.328
121.0,93.684,,Morty,61.725,84.889,124.439,,False,False,,0.03,271.053
122.0,95.726,,Morty,61.725,90.03,124.439,,False,False,,0.04,276.193
123.0,97.29,,Morty,61.725,93.733,124.439,,False,False,,0.02,279.897
124.0,98.038,,Morty,61.725,95.433,124.439,,False,False,,0.02,281.597
125.0,97.952,,Morty,61.725,95.24,124.439,,False,False,,0.0,281.403
126.0,97.491,,Morty,61.725,94.196,124.439,,False,False,,0.01,280.359
127.0,97.224,,Morty,61.725,93.581,124.439,,False,False,,0.05,279.745
128.0,97.716,,Morty,61.725,94.708,124.439,,False,False,,0.0,280.872
129.0,99.473,,Morty,61.725,98.563,124.439,,False,False,,0.04,284.726
130.0,102.621,,Morty,61.725,104.825,124.439,,False,False,,0.01,290.989
131.0,106.721,,Morty,61.725,111.742,124.439,,False,False,,0.03,297.905
132.0,111.207,,Morty,61.725,117.704,124.439,,False,False,,0.07,303.867
133.0,115.513,,Morty,61.725,121.849,124.439,,False,False,,0.03,308.012
134.0,119.121,,Morty,61.725,124.131,124.439,,False,False,,0.02,310.294
135.0,121.789,,Morty,61.725,125.12,124.439,,False,False,,0.0,311.284
136.0,123.692,,Rick,61.725,125.12,125.463,,False,False,,0.05,312.308
137.0,125.095,,Rick,61.725,125.12,125.522,,False,False,,0.07,312.367
138.0,126.267,,Rick,61.725,125.12,125.446,,False,False,,0.01,312.291
139.0,127.454,,Rick,61.725,125.12,125.252,,False,False,,0.01,312.097
140.0,128.797,,Rick,61.725,125.12,124.891,,False,False,,0.15,311.736
141.0,130.27,,Rick,61.725,125.12,124.321,,False,False,,0.12,311.166
142.0,131.812,,Rick,61.725,125.12,123.532,,False,False,,0.15,310.377
143.0,133.36,,Rick,61.725,125.12,122.539,,False,False,,0.06,309.385
144.0,134.852,,Rick,61.725,125.12,121.394,,False,False,,0.01,308.239
145.0,136.225,,Rick,61.725,125.12,120.175,,False,False,,0.14,307.021
146.0,137.416,,Rick,61.725,125.12,118.992,,False,False,,0.13,305.837
147.0,138.359,,Rick,61.725,125.12,117.971,,False,False,,0.07,304.816
148.0,138.991,,Rick,61.725,125.12,117.245,,False,False,,0.08,304.09
149.0,140.509,,Rick,61.725,125.12,115.364,,False,False,,0.12,302.21
150.0,144.06,,Rick,61.725,125.12,110.216,,False,False,,0.04,297.062
151.0,146.989,,Rick,61.725,125.12,105.179,,False,False,,0.11,292.024
152.0,149.348,,Rick,61.725,125.12,100.6,,False,False,,0.1,287.445
153.0,151.193,,Rick,61.725,125.12,96.697,,False,False,,0.0,283.542
154.0,152.575,,Rick,61.725,125.12,93.586,,False,False,,0.15,280.431
155.0,153.55,,Rick,61.725,125.12,91.297,,False,False,,0.15,278.142
156.0,154.171,,Rick,61.725,125.12,89.797,,False,False,,0.06,276.642
157.0,154.492,,Rick,61.725,125.12,89.009,,False,False,,0.01,275.854
158.0,154.569,,Rick,61.725,125.12,88.82,,False,False,,0.14,275.665
159.0,154.442,,Rick,61.725,125.12,89.132,,False,False,,0.05,275.977
160.0,154.076,,Rick,61.725,125.12,90.027,,False,False,,0.06,276.873
161.0,153.318,,Rick,61.725,125.12,91.848,,False,False,,0.14,278.693
162.0,151.989,,Rick,61.725,125.12,94.925,,False,False,,0.03,281.77
163.0,149.91,,Rick,61.725,125.12,99.442,,False,False,,0.0,286.287
164.0,146.952,,Rick,61.725,125.12,105.246,,False,False,,0.08,292.091
165.0,143.285,,Rick,61.725,125.12,111.429,,False,False,,0.07,298.274
166.0,139.523,,Rick,61.725,125.12,116.607,,False,False,,0.09,303.452
167.0,136.381,,Rick,61.725,125.12,120.028,,False,False,,0.14,306.873
168.0,134.571,,Rick,61.725,125.12,121.624,,False,False,,0.04,308.469
169.0,134.71,,Rick,61.725,125.12,121.511,,False,False,,0.14,308.356
170.0,136.802,,Rick,61.725,125.12,119.617,,False,False,,0.14,306.462
171.0,139.944,,Rick,61.725,125.12,116.086,,False,False,,0.08,302.931
172.0,143.03,,Rick,61.725,125.12,111.818,,False,False,,0.02,298.663
173.0,144.952,,Rick,61.725,125.12,108.758,,False,False,,0.14,295.603
174.0,144.729,,Rick,61.725,125.12,109.128,,False,False,,0.0,295.973
175.0,142.141,,Rick,61.725,125.12,113.129,,False,False,,0.04,299.974
176.0,138.1,,Rick,61.725,125.12,118.258,,False,False,,0.15,305.103
177.0,133.776,,Rick,61.725,125.12,122.239,,False,False,,0.06,309.084
178.0,130.336,,Rick,61.725,125.12,124.292,,False,False,,0.01,311.137
179.0,128.841,,Rick,61.725,125.12,124.876,,False,False,,0.1,311.721
180.0,129.711,,Rick,61.725,125.12,124.559,,False,False,,0.09,311.404
181.0,132.401,,Rick,61.725,125.12,123.178,,False,False,,0.0,310.023
182.0,136.152,,Rick,61.725,125.12,120.245,,False,False,,0.14,307.09
183.0,140.206,,Rick,61.725,125.12,115.755,,False,False,,0.09,302.601
184.0,143.84,,Rick,61.725,125.12,110.566,,False,False,,0.04,297.412
185.0,146.538,,Rick,61.725,125.12,106.001,,False,False,,0.03,292.846
186.0,148.097,,Rick,61.725,125.12,103.086,,False,False,,0.12,289.932
187.0,148.383,,Rick,61.725,125.12,102.529,,False,False,,0.14,289.374
188.0,147.262,,Rick,61.725,125.12,104.671,,False,False,,0.0,291.516
189.0,144.629,,Rick,61.725,125.12,109.294,,False,False,,0.07,296.139
190.0,140.541,,Rick,61.725,125.12,115.323,,False,False,,0.0,302.168
191.0,135.304,,Rick,61.725,125.12,121.01,,False,False,,0.0,307.855
192.0,129.28,,Rick,61.725,125.12,124.724,,False,False,,0.04,311.569
193.0,122.829,,Rick,61.725,125.12,125.345,,False,False,,0.15,312.19
194.0,116.313,,Rick,61.725,125.12,122.448,,False,False,,0.1,309.293
195.0,110.093,,Morty,61.725,116.381,122.448,,False,False,,0.1,300.554
196.0,104.532,,Morty,61.725,108.224,122.448,,False,False,,0.0,292.397
197.0,99.991,,Morty,61.725,99.65,122.448,,False,False,,0.03,283.823
198.0,96.831,,Morty,61.725,92.668,122.448,,False,False,,0.0,276.842
199.0,94.817,,Morty,61.725,87.784,122.448,,False,False,,0.0,271.957
200.0,93.287,,Morty,61.725,83.847,122.448,,False,False,,0.05,268.021
201.0,92.73,,Morty,61.725,82.368,122.448,,False,False,,0.05,266.541
202.0,92.887,,Morty,61.725,82.786,122.448,,False,False,,0.07,266.96
203.0,93.528,,Morty,61.725,84.481,122.448,,False,False,,0.06,268.654
204.0,94.477,,Morty,61.725,86.926,122.448,,False,False,,0.06,271.099
205.0,95.541,,Morty,61.725,89.578,122.448,,False,False,,0.03,273.751
206.0,96.448,,Morty,61.725,91.765,122.448,,False,False,,0.05,275.938
207.0,96.868,,Morty,61.725,92.755,122.448,,False,False,,0.06,276.928
208.0,96.484,,Morty,61.725,91.851,122.448,,False,False,,0.05,276.024
209.0,95.06,,Morty,61.725,88.393,122.448,,False,False,,0.06,272.566
210.0,92.655,,Morty,61.725,82.166,122.448,,False,False,,0.02,266.339
211.0,89.745,,Morty,61.725,73.985,122.448,,False,False,,0.01,258.159
212.0,86.893,,Morty,61.725,65.286,122.448,,False,False,,0.07,249.46
213.0,84.663,,Morty,61.725,58.008,122.448,,False,False,,0.01,242.181
214.0,83.547,,Jerry,54.213,58.008,122.448,,False,False,,0.03,234.669
215.0,83.656,,Jerry,54.586,58.008,122.448,,False,False,,0.0,235.042
216.0,84.518,,Jerry,57.523,58.008,122.448,,False,False,,0.0,237.979
217.0,85.538,,Jerry,60.913,58.008,122.448,,False,False,,0.0,241.369
218.0,86.117,,Morty,60.913,62.8,122.448,,False,False,,0.0,246.161
219.0,85.725,,Morty,60.913,61.525,122.448,,False,False,,0.0,244.886
220.0,84.228,,Morty,60.913,56.542,122.448,,False,False,,0.04,239.904
221.0,82.089,,Jerry,49.096,56.542,122.448,,False,False,,0.04,228.086
222.0,79.903,,Jerry,41.089,56.542,122.448,,False,False,,0.0,220.08
223.0,78.264,,Jerry,34.828,56.542,122.448,,False,False,,0.0,213.819
224.0,77.714,,Jerry,32.674,56.542,122.448,,False,False,,0.0,211.664
225.0,78.451,,Jerry,35.555,56.542,122.448,,False,False,,0.0,214.546
226.0,80.169,,Jerry,42.087,56.542,122.448,,False,False,,0.0,221.078
227.0,82.446,,Jerry,50.365,56.542,122.448,,False,False,,0.0,229.356
228.0,84.862,,Jerry,58.674,56.542,122.448,,False,False,,0.0,237.664
229.0,87.028,,Jerry,65.712,56.542,122.448,,False,False,,0.0,244.702
230.0,88.752,,Morty,65.712,71.033,122.448,,False,False,,0.0,259.194
231.0,90.131,,Morty,65.712,75.113,122.448,,False,False,,0.07,263.274
232.0,91.33,,Morty,65.712,78.528,122.448,,False,False,,0.01,266.689
233.0,92.51,,Morty,65.712,81.775,122.448,,False,False,,0.06,269.936
234.0,93.813,,Morty,65.712,85.223,122.448,,False,False,,0.04,273.383
235.0,95.236,,Morty,65.712,88.828,122.448,,False,False,,0.04,276.988
236.0,96.565,,Morty,65.712,92.044,122.448,,False,False,,0.03,280.204
237.0,97.541,,Morty,65.712,94.309,122.448,,False,False,,0.01,282.469
238.0,97.901,,Morty,65.712,95.125,122.448,,False,False,,0.02,283.285
239.0,97.413,,Morty,65.712,94.017,122.448,,False,False,,0.02,282.177
240.0,96.017,,Morty,65.712,90.735,122.448,,False,False,,0.07,278.896
241.0,93.913,,Morty,65.712,85.483,122.448,,False,False,,0.05,273.643
242.0,91.37,,Morty,65.712,78.64,122.448,,False,False,,0.07,266.8
243.0,88.684,,Morty,65.712,70.828,122.448,,False,False,,0.05,258.988
244.0,86.179,,Morty,65.712,63.001,122.448,,False,False,,0.01,251.162
245.0,84.201,,Morty,65.712,56.449,122.448,,False,False,,0.0,244.609
246.0,83.098,,Jerry,52.655,56.449,122.448,,False,False,,0.02,231.552
247.0,83.212,,Jerry,53.054,56.449,122.448,,False,False,,0.0,231.951
248.0,84.887,,Jerry,58.757,56.449,122.448,,False,False,,0.0,237.655
249.0,86.893,,Jerry,65.284,56.449,122.448,,False,False,,0.0,244.181
250.0,87.67,,Morty,65.284,67.724,122.448,,False,False,,0.0,255.456
251.0,89.906,,Morty,65.284,74.457,122.448,,False,False,,0.06,262.189
252.0,93.397,,Morty,65.284,84.139,122.448,,False,False,,0.05,271.871
253.0,97.946,,Morty,65.284,95.227,122.448,,False,False,,0.02,282.959
254.0,103.34,,Morty,65.284,106.14,122.448,,False,False,,0.01,293.872
255.0,109.359,,Morty,65.284,115.451,122.448,,False,False,,0.01,303.184
256.0,115.774,,Morty,65.284,122.05,122.448,,False,False,,0.01,309.783
257.0,122.354,,Morty,65.284,125.253,122.448,,False,False,,0.0,312.986
258.0,128.871,,Rick,65.284,125.253,124.866,,False,False,,0.03,315.404
259.0,135.107,,Rick,65.284,125.253,121.18,,False,False,,0.12,311.717
260.0,140.927,,Rick,65.284,125.253,114.813,,False,False,,0.11,305.351
261.0,146.312,,Rick,65.284,125.253,106.406,,False,False,,0.08,296.944
262.0,151.274,,Rick,65.284,125.253,96.52,,False,False,,0.15,287.057
263.0,155.826,,Rick,65.284,125.253,85.641,,False,False,,0.12,276.179
264.0,160.005,,Rick,65.284,125.253,74.137,,False,False,,0.06,264.674
265.0,163.945,,Rick,65.284,125.253,61.955,,False,False,,0.08,252.492
266.0,167.934,,Rick,65.284,125.253,48.3,,False,False,,0.13,238.838
267.0,172.296,,Rick,65.284,125.253,31.85,,False,False,,0.06,222.388
268.0,177.357,,Rick,65.284,125.253,10.777,,False,False,,0.02,201.315
269.0,183.405,,Rick,65.284,125.253,-17.205,,False,False,,0.05,173.332
270.0,190.49,,Rick,65.284,125.253,-53.87,,False,False,,0.12,136.667
271.0,198.308,,Rick,65.284,125.253,-99.185,,False,False,,0.03,91.353
272.0,206.476,,Rick,65.284,125.253,-151.973,,False,False,,0.1,38.565
273.0,214.614,,Rick,65.284,125.253,-210.097,,False,False,,0.04,-19.56
274.0,222.368,,Rick,65.284,125.253,-270.625,,False,False,,0.04,-80.088
275.0,229.547,,Rick,65.284,125.253,-331.127,,False,False,,0.12,-140.589
276.0,236.194,,Rick,65.284,125.253,-390.983,,False,False,,0.01,-200.445
277.0,242.409,,Rick,65.284,125.253,-450.276,,False,False,,0.1,-259.739
278.0,248.291,,Rick,65.284,125.253,-509.366,,False,False,,0.07,-318.829
279.0,253.933,,Rick,65.284,125.253,-568.759,,False,False,,0.12,-378.221
280.0,259.375,,Rick,65.284,125.253,-628.551,,False,False,,0.01,-438.014
281.0,264.573,,Rick,65.284,125.253,-687.979,,False,False,,0.13,-497.442
282.0,269.469,,Rick,65.284,125.253,-746.009,,False,False,,0.04,-555.472
283.0,274.004,,Rick,65.284,125.253,-801.541,,False,False,,0.15,-611.004
284.0,278.128,,Rick,65.284,125.253,-853.531,,False,False,,0.08,-662.994
285.0,281.84,,Rick,65.284,125.253,-901.554,,False,False,,0.01,-711.016
286.0,285.216,,Rick,65.284,125.253,-946.212,,False,False,,0.06,-755.674
287.0,288.345,,Rick,65.284,125.253,-988.457,,False,False,,0.05,-797.919
288.0,291.319,,Rick,65.284,125.253,-1029.368,,False,False,,0.07,-838.831
289.0,294.22,,Rick,65.284,125.253,-1069.981,,False,False,,0.08,-879.444
290.0,297.061,,Rick,65.284,125.253,-1110.434,,False,False,,0.15,-919.896
291.0,299.753,,Rick,65.284,125.253,-1149.38,,False,False,,0.11,-958.843
292.0,302.183,,Rick,65.284,125.253,-1185.075,,False,False,,0.15,-994.538
293.0,304.244,,Rick,65.284,125.253,-1215.716,,False,False,,0.08,-1025.179
294.0,305.825,,Rick,65.284,125.253,-1239.466,,False,False,,0.14,-1048.928
295.0,306.818,,Rick,65.284,125.253,-1254.488,,False,False,,0.0,-1063.951
296.0,307.114,,Rick,65.284,125.253,-1258.995,,False,False,,0.15,-1068.458
297.0,306.607,,Rick,65.284,125.253,-1251.291,,False,False,,0.1,-1060.753
298.0,305.185,,Rick,65.284,125.253,-1229.831,,False,False,,0.14,-1039.294
299.0,305.583,,Rick,65.284,125.253,-1235.822,,False,False,,0.09,-1045.285
300.0,310.331,,Rick,65.284,125.253,-1308.316,,False,False,,0.02,-1117.778
301.0,313.359,,Rick,65.284,125.253,-1355.512,,False,False,,0.13,-1164.975
302.0,314.951,,Rick,65.284,125.253,-1380.655,,False,False,,0.06,-1190.117
303.0,315.392,,Rick,65.284,125.253,-1387.642,,False,False,,0.08,-1197.104
304.0,314.957,,Rick,65.284,125.253,-1380.743,,False,False,,0.08,-1190.206
305.0,313.923,,Rick,65.284,125.253,-1364.4,,False,False,,0.09,-1173.862
306.0,312.566,,Rick,65.284,125.253,-1343.086,,False,False,,0.03,-1152.548
307.0,311.165,,Rick,65.284,125.253,-1321.232,,False,False,,0.15,-1130.695
308.0,310.0,,Rick,65.284,125.253,-1303.202,,False,False,,0.01,-1112.664
309.0,309.319,,Rick,65.284,125.253,-1292.709,,False,False,,0.1,-1102.171
310.0,309.135,,Rick,65.284,125.253,-1289.869,,False,False,,0.09,-1099.332
311.0,309.107,,Rick,65.284,125.253,-1289.443,,False,False,,0.11,-1098.906
312.0,308.821,,Rick,65.284,125.253,-1285.051,,False,False,,0.06,-1094.513
313.0,307.864,,Rick,65.284,125.253,-1270.404,,False,False,,0.0,-1079.867
314.0,305.859,,Rick,65.284,125.253,-1239.986,,False,False,,0.09,-1049.448
315.0,302.644,,Rick,65.284,125.253,-1191.897,,False,False,,0.1,-1001.36
316.0,298.373,,Rick,65.284,125.253,-1129.346,,False,False,,0.08,-938.808
317.0,293.272,,Rick,65.284,125.253,-1056.627,,False,False,,0.09,-866.09
318.0,287.566,,Rick,65.284,125.253,-977.868,,False,False,,0.01,-787.33
319.0,281.481,,Rick,65.284,125.253,-896.861,,False,False,,0.03,-706.323
320.0,275.231,,Rick,65.284,125.253,-816.866,,False,False,,0.04,-626.329
321.0,269.006,,Rick,65.284,125.253,-740.438,,False,False,,0.04,-549.9
322.0,262.991,,Rick,65.284,125.253,-669.655,,False,False,,0.14,-479.117
323.0,257.403,,Rick,65.284,125.253,-606.603,,False,False,,0.09,-416.065
324.0,252.423,,Rick,65.284,125.253,-552.598,,False,False,,0.15,-362.06
325.0,247.966,,Rick,65.284,125.253,-506.024,,False,False,,0.03,-315.486
326.0,243.632,,Rick,65.284,125.253,-462.329,,False,False,,0.13,-271.791
327.0,238.958,,Rick,65.284,125.253,-416.957,,False,False,,0.05,-226.419
328.0,233.476,,Rick,65.284,125.253,-366.062,,False,False,,0.07,-175.524
329.0,226.783,,Rick,65.284,125.253,-307.326,,False,False,,0.09,-116.789
330.0,218.907,,Rick,65.284,125.253,-242.99,,False,False,,0.02,-52.452
331.0,210.523,,Rick,65.284,125.253,-180.19,,False,False,,0.08,10.348
332.0,202.45,,Rick,65.284,125.253,-125.254,,False,False,,0.11,65.283
333.0,195.503,,Rick,65.284,125.253,-82.337,,False,False,,0.14,108.201
334.0,190.41,,Rick,65.284,125.253,-53.433,,False,False,,0.14,137.104
335.0,187.373,,Rick,65.284,125.253,-37.222,,False,False,,0.0,153.315
336.0,185.799,,Rick,65.284,125.253,-29.127,,False,False,,0.15,161.411
337.0,184.922,,Rick,65.284,125.253,-24.705,,False,False,,0.08,165.832
338.0,183.974,,Rick,65.284,125.253,-19.998,,False,False,,0.12,170.54
339.0,182.248,,Rick,65.284,125.253,-11.617,,False,False,,0.07,178.92
340.0,179.398,,Rick,65.284,125.253,1.674,,False,False,,0.0,192.212
341.0,175.623,,Rick,65.284,125.253,18.24,,False,False,,0.06,208.778
342.0,171.24,,Rick,65.284,125.253,35.979,,False,False,,0.14,226.516
343.0,166.57,,Rick,65.284,125.253,53.119,,False,False,,0.06,243.656
344.0,161.931,,Rick,65.284,125.253,68.341,,False,False,,0.06,258.879
345.0,157.645,,Rick,65.284,125.253,80.813,,False,False,,0.11,271.351
346.0,154.031,,Rick,65.284,125.253,90.138,,False,False,,0.14,280.676
347.0,151.41,,Rick,65.284,125.253,96.219,,False,False,,0.0,286.757
348.0,150.103,,Rick,65.284,125.253,99.038,,False,False,,0.12,289.575
