step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,129.458,0.04,Rick,0.0,0.0,205.125,205.125,0.0,0.0
2.0,131.681,0.0,Rick,0.0,0.0,180.365,180.365,False,False
3.0,135.892,0.02,Rick,0.0,0.0,106.362,106.362,False,False
4.0,141.428,0.07,Rick,0.0,0.0,-44.886,-44.886,False,False
5.0,147.603,0.04,Rick,0.0,0.0,-285.884,-285.884,False,False
6.0,153.72,0.06,Rick,0.0,0.0,-599.859,-599.859,False,False
7.0,159.084,0.08,Rick,0.0,0.0,-936.735,-936.735,False,False
8.0,162.999,0.0,Rick,0.0,0.0,-1218.955,-1218.955,False,False
9.0,164.841,0.06,Rick,0.0,0.0,-1362.327,-1362.327,False,False
10.0,164.393,0.09,Rick,0.0,0.0,-1326.798,-1326.798,False,False
11.0,162.047,0.02,Rick,0.0,0.0,-1147.465,-1147.465,False,False
12.0,158.333,0.09,Rick,0.0,0.0,-886.091,-886.091,False,False
13.0,153.784,0.03,Rick,0.0,0.0,-603.495,-603.495,False,False
14.0,148.918,0.05,Rick,0.0,0.0,-347.062,-347.062,False,False
15.0,144.17,0.01,Rick,0.0,0.0,-142.504,-142.504,False,False
16.0,139.848,0.03,Rick,0.0,0.0,4.532,4.532,False,False
17.0,136.23,0.02,Rick,0.0,0.0,98.883,98.883,False,False
18.0,133.596,0.02,Rick,0.0,0.0,151.104,151.104,False,False
19.0,132.193,0.01,Rick,0.0,0.0,173.266,173.266,False,False
20.0,132.061,0.05,Rick,0.0,0.0,175.149,175.149,False,False
21.0,132.933,0.01,Rick,0.0,0.0,162.064,162.064,False,False
22.0,134.476,0.04,Rick,0.0,0.0,135.205,135.205,False,False
23.0,136.355,0.02,Rick,0.0,0.0,96.074,96.074,False,False
24.0,138.255,0.04,Rick,0.0,0.0,49.311,49.311,False,False
25.0,139.982,0.08,Rick,0.0,0.0,0.539,0.539,False,False
26.0,141.521,0.09,Rick,0.0,0.0,-47.941,-47.941,False,False
27.0,142.896,0.03,Rick,0.0,0.0,-95.266,-95.266,False,False
28.0,144.131,0.06,Rick,0.0,0.0,-141.014,-141.014,False,False
29.0,145.241,0.04,Rick,0.0,0.0,-184.706,-184.706,False,False
30.0,146.175,0.02,Rick,0.0,0.0,-223.39,-223.39,False,False
31.0,146.789,0.08,Rick,0.0,0.0,-249.751,-249.751,False,False
32.0,146.916,0.08,Rick,0.0,0.0,-255.303,-255.303,False,False
33.0,146.39,0.03,Rick,0.0,0.0,-232.545,-232.545,False,False
34.0,145.066,0.0,Rick,0.0,0.0,-177.652,-177.652,False,False
35.0,142.917,0.08,Rick,0.0,0.0,-96.03,-96.03,False,False
36.0,140.097,0.0,Rick,0.0,0.0,-2.934,-2.934,False,False
37.0,136.801,0.05,Rick,0.0,0.0,85.747,85.747,False,False
38.0,133.221,0.03,Rick,0.0,0.0,157.422,157.422,False,False
39.0,129.55,0.07,Rick,0.0,0.0,204.297,204.297,False,False
40.0,125.971,0.05,Rick,0.0,0.0,224.057,224.057,False,False
41.0,122.65,0.09,Rick,0.0,0.0,219.478,219.478,False,False
