step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,142.926,0.05,Rick,0.0,0.0,111.975,,0.0,0.0,0.0,0.0,0.0,0.0,,111.975
2.0,144.0,0.08,Rick,0.0,0.0,110.312,,False,False,False,False,False,False,,110.312
3.0,144.633,0.06,Rick,0.0,0.0,109.288,,False,False,False,False,False,False,,109.288
4.0,144.928,0.05,Rick,0.0,0.0,108.797,,False,False,False,False,False,False,,108.797
5.0,144.956,0.07,Rick,0.0,0.0,108.752,,False,False,False,False,False,False,,108.752
6.0,144.765,0.05,Rick,0.0,0.0,109.07,,False,False,False,False,False,False,,109.07
7.0,144.396,0.07,Rick,0.0,0.0,109.675,,False,False,False,False,False,False,,109.675
8.0,143.884,0.09,Rick,0.0,0.0,110.496,,False,False,False,False,False,False,,110.496
9.0,143.271,0.06,Rick,0.0,0.0,111.452,,False,False,False,False,False,False,,111.452
10.0,142.636,0.09,Rick,0.0,0.0,112.407,,False,False,False,False,False,False,,112.407
11.0,142.128,0.06,Rick,0.0,0.0,113.147,,False,False,False,False,False,False,,113.147
12.0,141.907,0.08,Rick,0.0,0.0,113.464,,False,False,False,False,False,False,,113.464
13.0,142.132,0.07,Rick,0.0,0.0,113.142,,False,False,False,False,False,False,,113.142
14.0,142.929,0.09,Rick,0.0,0.0,111.97,,False,False,False,False,False,False,,111.97
15.0,144.213,0.06,Rick,0.0,0.0,109.971,,False,False,False,False,False,False,,109.971
16.0,145.584,0.05,Rick,0.0,0.0,107.684,,False,False,False,False,False,False,,107.684
17.0,146.574,0.07,Rick,0.0,0.0,105.936,,False,False,False,False,False,False,,105.936
18.0,146.713,0.06,Rick,0.0,0.0,105.683,,False,False,False,False,False,False,,105.683
19.0,145.597,0.06,Rick,0.0,0.0,107.662,,False,False,False,False,False,False,,107.662
20.0,143.184,0.06,Rick,0.0,0.0,111.584,,False,False,False,False,False,False,,111.584
21.0,139.981,0.06,Rick,0.0,0.0,116.041,,False,False,False,False,False,False,,116.041
22.0,136.617,0.06,Rick,0.0,0.0,119.799,,False,False,False,False,False,False,,119.799
23.0,133.724,0.05,Rick,0.0,0.0,122.277,,False,False,False,False,False,False,,122.277
24.0,131.874,0.06,Rick,0.0,0.0,123.496,,False,False,False,False,False,False,,123.496
25.0,131.262,0.06,Rick,0.0,0.0,123.836,,False,False,False,False,False,False,,123.836
26.0,131.528,0.08,Rick,0.0,0.0,123.692,,False,False,False,False,False,False,,123.692
27.0,132.183,0.07,Rick,0.0,0.0,123.312,,False,False,False,False,False,False,,123.312
28.0,132.744,0.06,Rick,0.0,0.0,122.959,,False,False,False,False,False,False,,122.959
29.0,132.752,0.09,Rick,0.0,0.0,122.953,,False,False,False,False,False,False,,122.953
30.0,131.918,0.09,Rick,0.0,0.0,123.47,,False,False,False,False,False,False,,123.47
31.0,130.199,0.08,Rick,0.0,0.0,124.353,,False,False,False,False,False,False,,124.353
32.0,127.606,0.09,Rick,0.0,0.0,125.218,,False,False,False,False,False,False,,125.218
33.0,124.153,0.08,Rick,0.0,0.0,125.5,,False,False,False,False,False,False,,125.5
34.0,119.866,0.06,Rick,0.0,0.0,124.467,,False,False,False,False,False,False,,124.467
35.0,114.863,0.08,Morty,0.0,121.322,124.467,,False,False,False,False,False,False,,245.789
36.0,109.398,0.0,Morty,0.0,115.502,124.467,,False,False,False,False,False,False,,239.969
37.0,103.754,0.03,Morty,0.0,106.877,124.467,,False,False,False,False,False,False,,231.343
38.0,98.215,0.04,Morty,0.0,95.828,124.467,,False,False,False,False,False,False,,220.295
39.0,93.047,0.03,Morty,0.0,83.214,124.467,,False,False,False,False,False,False,,207.681
40.0,88.414,0.02,Morty,0.0,70.011,124.467,,False,False,False,False,False,False,,194.478
41.0,84.319,0.0,Morty,0.0,56.851,124.467,,False,False,False,False,False,False,,181.318
42.0,80.732,0.0,Jerry,44.174,56.851,124.467,,False,False,False,False,False,False,,225.492
43.0,77.622,0.0,Jerry,32.315,56.851,124.467,,False,False,False,False,False,False,,213.633
44.0,74.959,0.0,Jerry,21.518,56.851,124.467,,False,False,False,False,False,False,,202.836
45.0,72.712,0.0,Jerry,11.946,56.851,124.467,,False,False,False,False,False,False,,193.264
46.0,70.848,0.0,Jerry,3.69,56.851,124.467,,False,False,False,False,False,False,,185.008
47.0,69.336,0.0,Jerry,-3.221,56.851,124.467,,False,False,False,False,False,False,,178.097
48.0,68.142,0.0,Jerry,-8.812,56.851,124.467,,False,False,False,False,False,False,,172.505
49.0,66.195,0.0,Jerry,-18.188,56.851,124.467,,False,False,False,False,False,False,,163.13
50.0,62.602,0.0,Jerry,-36.317,56.851,124.467,,False,False,False,False,False,False,,145.001
51.0,59.728,0.0,Jerry,-51.593,56.851,124.467,,False,False,False,False,False,False,,129.725
52.0,57.444,0.0,Jerry,-64.225,56.851,124.467,,False,False,False,False,False,False,,117.093
53.0,55.619,0.0,Jerry,-74.633,56.851,124.467,,False,False,False,False,False,False,,106.685
54.0,54.12,0.0,Jerry,-83.39,56.851,124.467,,False,False,False,False,False,False,,97.928
55.0,52.813,0.0,Jerry,-91.175,56.851,124.467,,False,False,False,False,False,False,,90.143
56.0,51.564,0.0,Jerry,-98.75,56.851,124.467,,False,False,False,False,False,False,,82.568
57.0,50.237,0.0,Jerry,-106.941,56.851,124.467,,False,False,False,False,False,False,,74.377
58.0,48.695,0.0,Jerry,-116.64,56.851,124.467,,False,False,False,False,False,False,,64.678
59.0,46.835,0.0,Jerry,-128.606,56.851,124.467,,False,False,False,False,False,False,,52.712
60.0,44.753,0.0,Jerry,-142.341,56.851,124.467,,False,False,False,False,False,False,,38.977
61.0,42.847,0.0,Jerry,-155.232,56.851,124.467,,False,False,False,False,False,False,,26.086
62.0,41.581,0.0,Jerry,-163.963,56.851,124.467,,False,False,False,False,False,False,,17.355
