step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,154.199,0.02,Rick,0.0,0.0,89.729,,0.0,0.0,0.0,0.0,0.0,0.0,,89.729
2.0,155.04,0.08,Rick,0.0,0.0,87.645,,False,False,False,False,False,False,,87.645
3.0,155.303,0.06,Rick,0.0,0.0,86.981,,False,False,False,False,False,False,,86.981
4.0,155.207,0.03,Rick,0.0,0.0,87.223,,False,False,False,False,False,False,,87.223
5.0,154.99,0.01,Rick,0.0,0.0,87.769,,False,False,False,False,False,False,,87.769
6.0,154.9,0.05,Rick,0.0,0.0,87.994,,False,False,False,False,False,False,,87.994
7.0,155.189,0.07,Rick,0.0,0.0,87.267,,False,False,False,False,False,False,,87.267
8.0,156.113,0.03,Rick,0.0,0.0,84.899,,False,False,False,False,False,False,,84.899
9.0,157.884,0.0,Rick,0.0,0.0,80.157,,False,False,False,False,False,False,,80.157
10.0,160.466,0.03,Rick,0.0,0.0,72.777,,False,False,False,False,False,False,,72.777
11.0,163.44,0.06,Rick,0.0,0.0,63.588,,False,False,False,False,False,False,,63.588
12.0,166.305,0.08,Rick,0.0,0.0,54.037,,False,False,False,False,False,False,,54.037
13.0,168.56,0.0,Rick,0.0,0.0,46.037,,False,False,False,False,False,False,,46.037
14.0,169.752,0.01,Rick,0.0,0.0,41.637,,False,False,False,False,False,False,,41.637
15.0,169.706,0.06,Rick,0.0,0.0,41.811,,False,False,False,False,False,False,,41.811
16.0,168.663,0.05,Rick,0.0,0.0,45.661,,False,False,False,False,False,False,,45.661
17.0,166.961,0.0,Rick,0.0,0.0,51.754,,False,False,False,False,False,False,,51.754
18.0,164.935,0.06,Rick,0.0,0.0,58.689,,False,False,False,False,False,False,,58.689
19.0,162.911,0.06,Rick,0.0,0.0,65.277,,False,False,False,False,False,False,,65.277
20.0,161.14,0.0,Rick,0.0,0.0,70.759,,False,False,False,False,False,False,,70.759
21.0,159.765,0.04,Rick,0.0,0.0,74.836,,False,False,False,False,False,False,,74.836
22.0,158.904,0.06,Rick,0.0,0.0,77.309,,False,False,False,False,False,False,,77.309
23.0,158.675,0.02,Rick,0.0,0.0,77.956,,False,False,False,False,False,False,,77.956
24.0,159.161,0.0,Rick,0.0,0.0,76.577,,False,False,False,False,False,False,,76.577
25.0,160.23,0.01,Rick,0.0,0.0,73.474,,False,False,False,False,False,False,,73.474
26.0,161.427,0.04,Rick,0.0,0.0,69.889,,False,False,False,False,False,False,,69.889
27.0,162.224,0.07,Rick,0.0,0.0,67.435,,False,False,False,False,False,False,,67.435
28.0,162.095,0.06,Rick,0.0,0.0,67.834,,False,False,False,False,False,False,,67.834
29.0,160.575,0.09,Rick,0.0,0.0,72.454,,False,False,False,False,False,False,,72.454
30.0,157.547,0.09,Rick,0.0,0.0,81.081,,False,False,False,False,False,False,,81.081
31.0,153.419,0.08,Rick,0.0,0.0,91.608,,False,False,False,False,False,False,,91.608
32.0,148.718,0.09,Rick,0.0,0.0,101.869,,False,False,False,False,False,False,,101.869
33.0,143.965,0.01,Rick,0.0,0.0,110.367,,False,False,False,False,False,False,,110.367
34.0,139.642,0.01,Rick,0.0,0.0,116.461,,False,False,False,False,False,False,,116.461
35.0,135.982,0.08,Rick,0.0,0.0,120.403,,False,False,False,False,False,False,,120.403
36.0,132.846,0.07,Rick,0.0,0.0,122.891,,False,False,False,False,False,False,,122.891
37.0,130.016,0.09,Rick,0.0,0.0,124.433,,False,False,False,False,False,False,,124.433
38.0,127.272,0.04,Rick,0.0,0.0,125.289,,False,False,False,False,False,False,,125.289
39.0,124.415,0.08,Rick,0.0,0.0,125.514,,False,False,False,False,False,False,,125.514
