step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,157.888,0.13,Rick,0.0,0.0,80.147,,0.0,0.0,0.0,0.0,0.0,0.0,,80.147
2.0,156.741,0.0,Rick,0.0,0.0,83.247,,False,False,False,False,False,False,,83.247
3.0,155.648,0.13,Rick,0.0,0.0,86.101,,False,False,False,False,False,False,,86.101
4.0,154.612,0.07,Rick,0.0,0.0,88.713,,False,False,False,False,False,False,,88.713
5.0,153.59,0.04,Rick,0.0,0.0,91.202,,False,False,False,False,False,False,,91.202
6.0,152.516,0.06,Rick,0.0,0.0,93.722,,False,False,False,False,False,False,,93.722
7.0,151.321,0.13,Rick,0.0,0.0,96.416,,False,False,False,False,False,False,,96.416
8.0,149.931,0.12,Rick,0.0,0.0,99.398,,False,False,False,False,False,False,,99.398
9.0,148.288,0.11,Rick,0.0,0.0,102.715,,False,False,False,False,False,False,,102.715
10.0,146.387,0.09,Rick,0.0,0.0,106.272,,False,False,False,False,False,False,,106.272
11.0,144.306,0.02,Rick,0.0,0.0,109.821,,False,False,False,False,False,False,,109.821
12.0,142.14,0.09,Rick,0.0,0.0,113.13,,False,False,False,False,False,False,,113.13
13.0,139.991,0.03,Rick,0.0,0.0,116.027,,False,False,False,False,False,False,,116.027
14.0,137.952,0.05,Rick,0.0,0.0,118.421,,False,False,False,False,False,False,,118.421
15.0,136.061,0.01,Rick,0.0,0.0,120.33,,False,False,False,False,False,False,,120.33
16.0,134.273,0.15,Rick,0.0,0.0,121.86,,False,False,False,False,False,False,,121.86
17.0,132.528,0.02,Rick,0.0,0.0,123.098,,False,False,False,False,False,False,,123.098
18.0,130.764,0.02,Rick,0.0,0.0,124.09,,False,False,False,False,False,False,,124.09
19.0,128.932,0.1,Rick,0.0,0.0,124.846,,False,False,False,False,False,False,,124.846
20.0,127.039,0.05,Rick,0.0,0.0,125.333,,False,False,False,False,False,False,,125.333
21.0,125.179,0.01,Rick,0.0,0.0,125.52,,False,False,False,False,False,False,,125.52
22.0,123.464,0.04,Rick,0.0,0.0,125.438,,False,False,False,False,False,False,,125.438
23.0,122.008,0.02,Rick,0.0,0.0,125.175,,False,False,False,False,False,False,,125.175
24.0,120.908,0.04,Rick,0.0,0.0,124.859,,False,False,False,False,False,False,,124.859
25.0,120.167,0.12,Rick,0.0,0.0,124.589,,False,False,False,False,False,False,,124.589
26.0,119.641,0.09,Rick,0.0,0.0,124.37,,False,False,False,False,False,False,,124.37
27.0,119.156,0.03,Morty,0.0,124.148,124.37,,False,False,False,False,False,False,,248.518
28.0,118.536,0.06,Morty,0.0,123.835,124.37,,False,False,False,False,False,False,,248.205
29.0,117.627,0.04,Morty,0.0,123.318,124.37,,False,False,False,False,False,False,,247.688
30.0,116.388,0.02,Morty,0.0,122.502,124.37,,False,False,False,False,False,False,,246.873
31.0,114.955,0.02,Morty,0.0,121.399,124.37,,False,False,False,False,False,False,,245.769
32.0,113.498,0.05,Morty,0.0,120.102,124.37,,False,False,False,False,False,False,,244.472
33.0,112.192,0.03,Morty,0.0,118.789,124.37,,False,False,False,False,False,False,,243.159
34.0,111.192,0.0,Morty,0.0,117.687,124.37,,False,False,False,False,False,False,,242.058
35.0,110.56,0.05,Morty,0.0,116.948,124.37,,False,False,False,False,False,False,,241.319
36.0,110.211,0.0,Morty,0.0,116.526,124.37,,False,False,False,False,False,False,,240.896
37.0,110.03,0.05,Morty,0.0,116.302,124.37,,False,False,False,False,False,False,,240.672
38.0,109.899,0.03,Morty,0.0,116.14,124.37,,False,False,False,False,False,False,,240.51
39.0,109.711,0.07,Morty,0.0,115.903,124.37,,False,False,False,False,False,False,,240.273
40.0,109.402,0.05,Morty,0.0,115.507,124.37,,False,False,False,False,False,False,,239.878
41.0,108.976,0.02,Morty,0.0,114.949,124.37,,False,False,False,False,False,False,,239.319
42.0,108.451,0.04,Morty,0.0,114.24,124.37,,False,False,False,False,False,False,,238.61
43.0,107.846,0.02,Morty,0.0,113.394,124.37,,False,False,False,False,False,False,,237.765
44.0,107.178,0.07,Morty,0.0,112.427,124.37,,False,False,False,False,False,False,,236.797
45.0,106.467,0.01,Morty,0.0,111.355,124.37,,False,False,False,False,False,False,,235.725
46.0,105.73,0.01,Morty,0.0,110.199,124.37,,False,False,False,False,False,False,,234.569
47.0,104.985,0.03,Morty,0.0,108.984,124.37,,False,False,False,False,False,False,,233.354
48.0,104.249,0.07,Morty,0.0,107.74,124.37,,False,False,False,False,False,False,,232.11
49.0,103.817,0.03,Morty,0.0,106.987,124.37,,False,False,False,False,False,False,,231.357
50.0,103.895,0.05,Morty,0.0,107.124,124.37,,False,False,False,False,False,False,,231.494
51.0,103.788,0.03,Morty,0.0,106.937,124.37,,False,False,False,False,False,False,,231.307
52.0,103.548,0.02,Morty,0.0,106.512,124.37,,False,False,False,False,False,False,,230.882
53.0,103.225,0.01,Morty,0.0,105.932,124.37,,False,False,False,False,False,False,,230.302
