step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,160.204,0.05,Rick,0.0,0.0,73.55,,0.0,0.0,0.0,0.0,0.0,0.0,,73.55
2.0,158.732,0.08,Rick,0.0,0.0,77.794,,False,False,False,False,False,False,,77.794
3.0,156.754,0.06,Rick,0.0,0.0,83.213,,False,False,False,False,False,False,,83.213
4.0,154.267,0.05,Rick,0.0,0.0,89.561,,False,False,False,False,False,False,,89.561
5.0,151.39,0.07,Rick,0.0,0.0,96.263,,False,False,False,False,False,False,,96.263
6.0,148.312,0.05,Rick,0.0,0.0,102.668,,False,False,False,False,False,False,,102.668
7.0,145.267,0.07,Rick,0.0,0.0,108.227,,False,False,False,False,False,False,,108.227
8.0,142.512,0.09,Rick,0.0,0.0,112.59,,False,False,False,False,False,False,,112.59
9.0,140.303,0.06,Rick,0.0,0.0,115.631,,False,False,False,False,False,False,,115.631
10.0,138.798,0.09,Rick,0.0,0.0,117.47,,False,False,False,False,False,False,,117.47
11.0,138.001,0.06,Rick,0.0,0.0,118.367,,False,False,False,False,False,False,,118.367
12.0,137.882,0.08,Rick,0.0,0.0,118.496,,False,False,False,False,False,False,,118.496
13.0,138.416,0.07,Rick,0.0,0.0,117.906,,False,False,False,False,False,False,,117.906
14.0,139.557,0.09,Rick,0.0,0.0,116.566,,False,False,False,False,False,False,,116.566
15.0,141.153,0.06,Rick,0.0,0.0,114.508,,False,False,False,False,False,False,,114.508
16.0,142.894,0.05,Rick,0.0,0.0,112.023,,False,False,False,False,False,False,,112.023
17.0,144.43,0.07,Rick,0.0,0.0,109.619,,False,False,False,False,False,False,,109.619
18.0,145.416,0.06,Rick,0.0,0.0,107.973,,False,False,False,False,False,False,,107.973
19.0,145.539,0.06,Rick,0.0,0.0,107.761,,False,False,False,False,False,False,,107.761
20.0,144.706,0.06,Rick,0.0,0.0,109.166,,False,False,False,False,False,False,,109.166
21.0,143.147,0.06,Rick,0.0,0.0,111.64,,False,False,False,False,False,False,,111.64
22.0,141.166,0.06,Rick,0.0,0.0,114.492,,False,False,False,False,False,False,,114.492
23.0,139.065,0.05,Rick,0.0,0.0,117.158,,False,False,False,False,False,False,,117.158
24.0,137.135,0.06,Rick,0.0,0.0,119.281,,False,False,False,False,False,False,,119.281
25.0,135.594,0.06,Rick,0.0,0.0,120.756,,False,False,False,False,False,False,,120.756
26.0,134.541,0.08,Rick,0.0,0.0,121.648,,False,False,False,False,False,False,,121.648
27.0,134.053,0.07,Rick,0.0,0.0,122.03,,False,False,False,False,False,False,,122.03
28.0,134.209,0.06,Rick,0.0,0.0,121.911,,False,False,False,False,False,False,,121.911
29.0,135.057,0.09,Rick,0.0,0.0,121.222,,False,False,False,False,False,False,,121.222
30.0,136.487,0.09,Rick,0.0,0.0,119.925,,False,False,False,False,False,False,,119.925
31.0,138.148,0.08,Rick,0.0,0.0,118.206,,False,False,False,False,False,False,,118.206
32.0,139.632,0.09,Rick,0.0,0.0,116.474,,False,False,False,False,False,False,,116.474
33.0,140.533,0.08,Rick,0.0,0.0,115.333,,False,False,False,False,False,False,,115.333
34.0,140.493,0.06,Rick,0.0,0.0,115.386,,False,False,False,False,False,False,,115.386
35.0,139.426,0.08,Rick,0.0,0.0,116.725,,False,False,False,False,False,False,,116.725
36.0,137.667,0.07,Rick,0.0,0.0,118.727,,False,False,False,False,False,False,,118.727
37.0,135.64,0.09,Rick,0.0,0.0,120.714,,False,False,False,False,False,False,,120.714
38.0,133.769,0.06,Rick,0.0,0.0,122.244,,False,False,False,False,False,False,,122.244
39.0,132.44,0.08,Rick,0.0,0.0,123.153,,False,False,False,False,False,False,,123.153
40.0,131.802,0.05,Rick,0.0,0.0,123.538,,False,False,False,False,False,False,,123.538
41.0,131.647,0.08,Rick,0.0,0.0,123.625,,False,False,False,False,False,False,,123.625
42.0,131.692,0.05,Rick,0.0,0.0,123.6,,False,False,False,False,False,False,,123.6
43.0,131.651,0.06,Rick,0.0,0.0,123.623,,False,False,False,False,False,False,,123.623
44.0,131.239,0.07,Rick,0.0,0.0,123.848,,False,False,False,False,False,False,,123.848
45.0,130.17,0.05,Rick,0.0,0.0,124.366,,False,False,False,False,False,False,,124.366
46.0,128.161,0.06,Rick,0.0,0.0,125.08,,False,False,False,False,False,False,,125.08
47.0,124.927,0.07,Rick,0.0,0.0,125.524,,False,False,False,False,False,False,,125.524
48.0,120.183,0.05,Rick,0.0,0.0,124.596,,False,False,False,False,False,False,,124.596
49.0,113.872,0.08,Rick,0.0,0.0,120.452,,False,False,False,False,False,False,,120.452
50.0,107.774,0.07,Morty,0.0,113.292,120.452,,False,False,False,False,False,False,,233.744
51.0,104.727,0.04,Morty,0.0,108.553,120.452,,False,False,False,False,False,False,,229.005
52.0,104.142,0.02,Morty,0.0,107.555,120.452,,False,False,False,False,False,False,,228.006
53.0,105.431,0.01,Morty,0.0,109.716,120.452,,False,False,False,False,False,False,,230.168
54.0,108.003,0.03,Morty,0.0,113.618,120.452,,False,False,False,False,False,False,,234.07
55.0,111.271,0.0,Morty,0.0,117.778,120.452,,False,False,False,False,False,False,,238.23
56.0,114.646,0.04,Morty,0.0,121.139,120.452,,False,False,False,False,False,False,,241.591
