step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,135.183,0.01,Rick,0.0,0.0,121.115,,0.0,0.0,0.0,0.0,0.0,0.0,,121.115
2.0,135.538,0.0,Rick,0.0,0.0,120.805,,False,False,False,False,False,False,,120.805
3.0,129.595,0.0,Rick,0.0,0.0,124.605,,False,False,False,False,False,False,,124.605
4.0,123.804,0.01,Rick,0.0,0.0,125.474,,False,False,False,False,False,False,,125.474
5.0,124.128,0.0,Rick,0.0,0.0,125.499,,False,False,False,False,False,False,,125.499
6.0,124.468,0.01,Rick,0.0,0.0,125.516,,False,False,False,False,False,False,,125.516
7.0,118.784,0.0,Morty,0.0,123.964,0.0,,False,False,False,False,False,False,,123.964
8.0,113.253,0.01,Morty,0.0,119.866,0.0,,False,False,False,False,False,False,,119.866
9.0,113.561,0.0,Morty,0.0,120.162,0.0,,False,False,False,False,False,False,,120.162
10.0,113.885,0.0,Morty,0.0,120.464,0.0,,False,False,False,False,False,False,,120.464
11.0,108.461,0.0,Morty,0.0,114.254,0.0,,False,False,False,False,False,False,,114.254
12.0,103.19,0.0,Morty,0.0,105.868,0.0,,False,False,False,False,False,False,,105.868
13.0,103.483,0.0,Morty,0.0,106.395,0.0,,False,False,False,False,False,False,,106.395
14.0,103.791,0.0,Morty,0.0,106.941,0.0,,False,False,False,False,False,False,,106.941
15.0,98.627,0.0,Morty,0.0,96.738,0.0,,False,False,False,False,False,False,,96.738
16.0,93.616,0.01,Morty,0.0,84.711,0.0,,False,False,False,False,False,False,,84.711
17.0,93.893,0.0,Morty,0.0,85.43,0.0,,False,False,False,False,False,False,,85.43
18.0,94.185,0.01,Morty,0.0,86.181,0.0,,False,False,False,False,False,False,,86.181
19.0,89.189,0.01,Morty,0.0,72.344,0.0,,False,False,False,False,False,False,,72.344
20.0,89.746,0.0,Morty,0.0,73.989,0.0,,False,False,False,False,False,False,,73.989
21.0,84.974,0.0,Jerry,59.048,0.0,0.0,,False,False,False,False,False,False,,59.048
22.0,85.243,0.0,Morty,0.0,59.941,0.0,,False,False,False,False,False,False,,59.941
23.0,80.513,0.01,Jerry,43.363,0.0,0.0,,False,False,False,False,False,False,,43.363
24.0,79.833,0.0,Jerry,40.827,0.0,0.0,,False,False,False,False,False,False,,40.827
25.0,80.093,0.01,Jerry,41.802,0.0,0.0,,False,False,False,False,False,False,,41.802
26.0,75.518,0.01,Jerry,23.834,0.0,0.0,,False,False,False,False,False,False,,23.834
27.0,74.861,0.0,Jerry,21.111,0.0,0.0,,True,False,False,False,False,False,,21.111
28.0,75.112,0.01,Jerry,22.156,0.0,0.0,,True,False,False,False,False,False,,22.156
29.0,70.694,0.01,Jerry,2.993,0.0,0.0,,True,False,False,False,False,False,,2.993
30.0,70.06,0.01,Jerry,0.111,0.0,0.0,,True,False,False,False,False,False,,0.111
31.0,70.302,0.01,Jerry,1.215,0.0,0.0,,True,False,False,False,False,False,,1.215
32.0,66.039,0.01,Jerry,-18.954,0.0,0.0,,True,False,False,False,False,False,,-18.954
33.0,65.428,0.0,Jerry,-21.967,0.0,0.0,,True,False,False,False,False,False,,-21.967
34.0,65.661,0.01,Jerry,-20.815,0.0,0.0,,True,False,False,False,False,False,,-20.815
35.0,61.554,0.0,Jerry,-41.809,0.0,0.0,,True,False,False,False,False,False,,-41.809
36.0,60.967,0.01,Jerry,-44.927,0.0,0.0,,True,False,False,False,False,False,,-44.927
37.0,61.19,0.01,Jerry,-43.737,0.0,0.0,,True,False,False,False,False,False,,-43.737
38.0,57.239,0.01,Jerry,-65.38,0.0,0.0,,True,False,False,False,False,False,,-65.38
39.0,56.675,0.0,Jerry,-68.578,0.0,0.0,,True,False,False,False,False,False,,-68.578
40.0,56.89,0.01,Jerry,-67.359,0.0,0.0,,True,False,False,False,False,False,,-67.359
41.0,53.095,0.01,Jerry,-89.484,0.0,0.0,,True,False,False,False,False,False,,-89.484
42.0,52.554,0.0,Jerry,-92.736,0.0,0.0,,True,False,False,False,False,False,,-92.736
43.0,52.759,0.0,Jerry,-91.499,0.0,0.0,,True,False,False,False,False,False,,-91.499
44.0,49.121,0.0,Jerry,-113.942,0.0,0.0,,True,False,False,False,False,False,,-113.942
45.0,48.603,0.01,Jerry,-117.225,0.0,0.0,,True,False,False,False,False,False,,-117.225
46.0,48.799,0.01,Jerry,-115.979,0.0,0.0,,True,False,False,False,False,False,,-115.979
47.0,45.317,0.01,Jerry,-138.584,0.0,0.0,,True,False,False,False,False,False,,-138.584
48.0,44.823,0.01,Jerry,-141.876,0.0,0.0,,True,False,False,False,False,False,,-141.876
49.0,45.01,0.01,Jerry,-140.629,0.0,0.0,,True,False,False,False,False,False,,-140.629
50.0,41.684,0.01,Jerry,-163.246,0.0,0.0,,True,False,False,False,False,False,,-163.246
51.0,41.213,0.0,Jerry,-166.526,0.0,0.0,,True,False,False,False,False,False,,-166.526
52.0,41.391,0.0,Jerry,-165.287,0.0,0.0,,True,False,False,False,False,False,,-165.287
53.0,39.0,0.0,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
54.0,39.0,0.01,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
55.0,39.0,0.01,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
56.0,39.0,0.0,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
57.0,39.0,0.0,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
58.0,39.0,0.01,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
59.0,39.0,0.01,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
60.0,39.0,0.01,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
61.0,39.0,0.01,Jerry,-182.176,0.0,0.0,,True,False,False,False,False,False,,-182.176
