step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,133.304,0.04,Morty,0.0,156.047,0.0,156.047,0.0,0.0
2.0,136.172,0.0,Morty,0.0,100.18,0.0,100.18,False,False
3.0,138.991,0.02,Morty,0.0,29.256,0.0,29.256,False,False
4.0,141.611,0.03,Morty,0.0,-50.936,0.0,-50.936,False,False
5.0,143.94,0.04,Rick,0.0,-50.936,-133.718,-184.654,False,False
6.0,145.916,0.02,Rick,0.0,-50.936,-212.469,-263.405,False,False
7.0,147.498,0.08,Rick,0.0,-50.936,-281.173,-332.108,False,False
8.0,148.658,0.1,Rick,0.0,-50.936,-334.718,-385.654,False,False
9.0,149.375,0.11,Rick,0.0,-50.936,-369.132,-420.068,False,False
10.0,149.637,0.09,Rick,0.0,-50.936,-381.984,-432.919,False,False
11.0,149.447,0.02,Rick,0.0,-50.936,-372.636,-423.572,False,False
12.0,148.808,0.09,Rick,0.0,-50.936,-341.824,-392.76,False,False
13.0,147.726,0.03,Rick,0.0,-50.936,-291.473,-342.408,False,False
14.0,146.217,0.05,Rick,0.0,-50.936,-225.143,-276.078,False,False
15.0,144.366,0.01,Rick,0.0,-50.936,-150.028,-200.964,False,False
16.0,142.364,0.03,Rick,0.0,-50.936,-76.519,-127.455,False,False
17.0,140.427,0.02,Rick,0.0,-50.936,-12.982,-63.917,False,False
18.0,138.767,0.02,Rick,0.0,-50.936,35.482,-15.454,False,False
19.0,137.588,0.1,Morty,0.0,66.54,35.482,102.021,False,False
20.0,137.038,0.05,Morty,0.0,80.093,35.482,115.575,False,False
21.0,137.176,0.01,Morty,0.0,76.755,35.482,112.236,False,False
22.0,138.043,0.04,Morty,0.0,54.89,35.482,90.371,False,False
23.0,139.68,0.02,Morty,0.0,9.507,35.482,44.989,False,False
24.0,142.1,0.04,Morty,0.0,-67.409,35.482,-31.928,False,False
25.0,145.152,0.04,Rick,0.0,-67.409,-181.103,-248.513,False,False
26.0,148.437,0.09,Rick,0.0,-67.409,-324.287,-391.697,False,False
27.0,151.501,0.03,Rick,0.0,-67.409,-477.295,-544.704,False,False
28.0,153.89,0.06,Rick,0.0,-67.409,-609.638,-677.047,False,False
29.0,155.202,0.04,Rick,0.0,-67.409,-687.152,-754.562,False,False
30.0,155.339,0.02,Rick,0.0,-67.409,-695.473,-762.882,False,False
31.0,154.665,0.08,Rick,0.0,-67.409,-654.985,-722.394,False,False
32.0,153.642,0.08,Rick,0.0,-67.409,-595.347,-662.757,False,False
33.0,152.735,0.03,Rick,0.0,-67.409,-544.225,-611.635,False,False
34.0,152.361,0.0,Rick,0.0,-67.409,-523.613,-591.022,False,False
35.0,152.651,0.08,Rick,0.0,-67.409,-539.575,-606.985,False,False
36.0,153.31,0.0,Rick,0.0,-67.409,-576.435,-643.844,False,False
37.0,153.946,0.11,Rick,0.0,-67.409,-612.872,-680.281,False,False
38.0,154.169,0.03,Rick,0.0,-67.409,-625.853,-693.263,False,False
39.0,153.624,0.07,Rick,0.0,-67.409,-594.329,-661.739,False,False
40.0,152.163,0.05,Rick,0.0,-67.409,-512.841,-580.25,False,False
41.0,149.955,0.09,Rick,0.0,-67.409,-397.751,-465.16,False,False
42.0,147.237,0.09,Rick,0.0,-67.409,-269.469,-336.878,False,False
43.0,144.246,0.02,Rick,0.0,-67.409,-145.398,-212.807,False,False
44.0,141.22,0.07,Rick,0.0,-67.409,-38.076,-105.485,False,False
45.0,138.396,0.1,Rick,0.0,-67.409,45.555,-21.854,False,False
46.0,136.011,0.01,Morty,0.0,103.751,45.555,149.306,False,False
47.0,134.304,0.03,Morty,0.0,138.438,45.555,183.994,False,False
48.0,133.511,0.02,Morty,0.0,152.57,45.555,198.125,False,False
49.0,133.623,0.03,Morty,0.0,150.641,45.555,196.197,False,False
50.0,133.769,0.05,Morty,0.0,148.101,45.555,193.656,False,False
51.0,132.954,0.03,Morty,0.0,161.733,45.555,207.288,False,False
52.0,131.428,0.02,Morty,0.0,183.679,45.555,229.234,False,False
53.0,129.442,0.01,Morty,0.0,205.269,45.555,250.825,False,False
54.0,127.246,0.03,Morty,0.0,219.955,45.555,265.511,False,False
55.0,125.091,0.03,Morty,0.0,224.992,45.555,270.547,False,False
56.0,123.228,0.02,Morty,0.0,221.86,45.555,267.415,False,False
57.0,121.907,0.05,Morty,0.0,215.435,45.555,260.99,False,False
58.0,121.38,0.05,Morty,0.0,211.896,45.555,257.451,False,False
59.0,121.856,0.04,Morty,0.0,215.116,45.555,260.671,False,False
60.0,123.298,0.03,Morty,0.0,222.102,45.555,267.657,False,False
61.0,125.296,0.05,Morty,0.0,224.912,45.555,270.468,False,False
