step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,154.341,0.05,Rick,0.0,0.0,89.38,,0.0,0.0,0.0,0.0,0.0,0.0,,89.38
2.0,151.844,0.08,Rick,0.0,0.0,95.251,,False,False,False,False,False,False,,95.251
3.0,149.556,0.06,Rick,0.0,0.0,100.173,,False,False,False,False,False,False,,100.173
4.0,147.605,0.05,Rick,0.0,0.0,104.028,,False,False,False,False,False,False,,104.028
5.0,146.007,0.07,Rick,0.0,0.0,106.946,,False,False,False,False,False,False,,106.946
6.0,144.734,0.05,Rick,0.0,0.0,109.121,,False,False,False,False,False,False,,109.121
7.0,143.731,0.07,Rick,0.0,0.0,110.737,,False,False,False,False,False,False,,110.737
8.0,142.942,0.09,Rick,0.0,0.0,111.95,,False,False,False,False,False,False,,111.95
9.0,142.307,0.06,Rick,0.0,0.0,112.889,,False,False,False,False,False,False,,112.889
10.0,141.765,0.09,Rick,0.0,0.0,113.663,,False,False,False,False,False,False,,113.663
11.0,141.255,0.06,Rick,0.0,0.0,114.37,,False,False,False,False,False,False,,114.37
12.0,140.716,0.08,Rick,0.0,0.0,115.093,,False,False,False,False,False,False,,115.093
13.0,140.091,0.07,Rick,0.0,0.0,115.901,,False,False,False,False,False,False,,115.901
14.0,139.332,0.09,Rick,0.0,0.0,116.839,,False,False,False,False,False,False,,116.839
15.0,138.431,0.06,Rick,0.0,0.0,117.89,,False,False,False,False,False,False,,117.89
16.0,137.441,0.05,Rick,0.0,0.0,118.966,,False,False,False,False,False,False,,118.966
17.0,136.43,0.07,Rick,0.0,0.0,119.981,,False,False,False,False,False,False,,119.981
18.0,135.466,0.06,Rick,0.0,0.0,120.869,,False,False,False,False,False,False,,120.869
19.0,134.617,0.06,Rick,0.0,0.0,121.587,,False,False,False,False,False,False,,121.587
20.0,133.941,0.06,Rick,0.0,0.0,122.115,,False,False,False,False,False,False,,122.115
21.0,133.485,0.06,Rick,0.0,0.0,122.451,,False,False,False,False,False,False,,122.451
22.0,133.292,0.06,Rick,0.0,0.0,122.587,,False,False,False,False,False,False,,122.587
23.0,133.406,0.05,Rick,0.0,0.0,122.507,,False,False,False,False,False,False,,122.507
