step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,125.041,0.05,Rick,0.0,0.0,125.523,,0.0,0.0,0.0,0.0,0.0,0.0,,125.523
2.0,120.443,0.08,Rick,0.0,0.0,124.695,,False,False,False,False,False,False,,124.695
3.0,117.365,0.06,Rick,0.0,0.0,123.156,,False,False,False,False,False,False,,123.156
4.0,115.574,0.05,Morty,0.0,121.896,123.156,,False,False,False,False,False,False,,245.052
5.0,114.939,0.01,Morty,0.0,121.386,123.156,,False,False,False,False,False,False,,244.542
6.0,115.387,0.0,Morty,0.0,121.75,123.156,,False,False,False,False,False,False,,244.906
7.0,116.873,0.02,Morty,0.0,122.837,123.156,,False,False,False,False,False,False,,245.992
8.0,119.368,0.03,Morty,0.0,124.247,123.156,,False,False,False,False,False,False,,247.403
9.0,122.822,0.0,Morty,0.0,125.344,123.156,,False,False,False,False,False,False,,248.499
10.0,127.0,0.03,Rick,0.0,125.344,125.34,,False,False,False,False,False,False,,250.684
11.0,131.386,0.06,Rick,0.0,125.344,123.77,,False,False,False,False,False,False,,249.113
12.0,135.404,0.08,Rick,0.0,125.344,120.923,,False,False,False,False,False,False,,246.267
13.0,138.477,0.07,Rick,0.0,125.344,117.837,,False,False,False,False,False,False,,243.181
14.0,140.093,0.09,Rick,0.0,125.344,115.899,,False,False,False,False,False,False,,241.243
15.0,140.101,0.06,Rick,0.0,125.344,115.889,,False,False,False,False,False,False,,241.233
16.0,138.9,0.05,Rick,0.0,125.344,117.351,,False,False,False,False,False,False,,242.694
17.0,137.013,0.07,Rick,0.0,125.344,119.406,,False,False,False,False,False,False,,244.749
18.0,134.959,0.06,Rick,0.0,125.344,121.305,,False,False,False,False,False,False,,246.648
19.0,133.224,0.06,Rick,0.0,125.344,122.635,,False,False,False,False,False,False,,247.978
20.0,132.073,0.06,Rick,0.0,125.344,123.379,,False,False,False,False,False,False,,248.722
21.0,131.444,0.06,Rick,0.0,125.344,123.738,,False,False,False,False,False,False,,249.082
22.0,131.203,0.06,Rick,0.0,125.344,123.867,,False,False,False,False,False,False,,249.211
23.0,131.215,0.05,Rick,0.0,125.344,123.861,,False,False,False,False,False,False,,249.204
24.0,131.359,0.06,Rick,0.0,125.344,123.784,,False,False,False,False,False,False,,249.128
