step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,146.503,0.05,Rick,0.0,0.0,106.064,,0.0,0.0,0.0,0.0,0.0,0.0,,106.064
2.0,146.047,0.08,Rick,0.0,0.0,106.876,,False,False,False,False,False,False,,106.876
3.0,145.489,0.06,Rick,0.0,0.0,107.847,,False,False,False,False,False,False,,107.847
4.0,144.713,0.05,Rick,0.0,0.0,109.155,,False,False,False,False,False,False,,109.155
5.0,143.749,0.07,Rick,0.0,0.0,110.709,,False,False,False,False,False,False,,110.709
6.0,142.719,0.05,Rick,0.0,0.0,112.284,,False,False,False,False,False,False,,112.284
7.0,141.793,0.07,Rick,0.0,0.0,113.624,,False,False,False,False,False,False,,113.624
8.0,141.177,0.09,Rick,0.0,0.0,114.476,,False,False,False,False,False,False,,114.476
9.0,141.07,0.06,Rick,0.0,0.0,114.621,,False,False,False,False,False,False,,114.621
10.0,141.55,0.09,Rick,0.0,0.0,113.965,,False,False,False,False,False,False,,113.965
11.0,142.493,0.06,Rick,0.0,0.0,112.618,,False,False,False,False,False,False,,112.618
12.0,143.737,0.08,Rick,0.0,0.0,110.728,,False,False,False,False,False,False,,110.728
13.0,145.122,0.07,Rick,0.0,0.0,108.471,,False,False,False,False,False,False,,108.471
14.0,146.496,0.09,Rick,0.0,0.0,106.076,,False,False,False,False,False,False,,106.076
15.0,147.731,0.06,Rick,0.0,0.0,103.789,,False,False,False,False,False,False,,103.789
16.0,148.739,0.05,Rick,0.0,0.0,101.826,,False,False,False,False,False,False,,101.826
17.0,149.443,0.07,Rick,0.0,0.0,100.407,,False,False,False,False,False,False,,100.407
18.0,149.763,0.06,Rick,0.0,0.0,99.747,,False,False,False,False,False,False,,99.747
19.0,149.635,0.06,Rick,0.0,0.0,100.012,,False,False,False,False,False,False,,100.012
20.0,149.068,0.06,Rick,0.0,0.0,101.169,,False,False,False,False,False,False,,101.169
21.0,148.183,0.06,Rick,0.0,0.0,102.919,,False,False,False,False,False,False,,102.919
22.0,147.128,0.06,Rick,0.0,0.0,104.921,,False,False,False,False,False,False,,104.921
23.0,146.049,0.05,Rick,0.0,0.0,106.872,,False,False,False,False,False,False,,106.872
24.0,145.081,0.06,Rick,0.0,0.0,108.54,,False,False,False,False,False,False,,108.54
25.0,144.282,0.06,Rick,0.0,0.0,109.859,,False,False,False,False,False,False,,109.859
26.0,143.595,0.08,Rick,0.0,0.0,110.95,,False,False,False,False,False,False,,110.95
27.0,142.939,0.07,Rick,0.0,0.0,111.956,,False,False,False,False,False,False,,111.956
28.0,142.23,0.06,Rick,0.0,0.0,113.0,,False,False,False,False,False,False,,113.0
29.0,141.402,0.09,Rick,0.0,0.0,114.169,,False,False,False,False,False,False,,114.169
30.0,140.466,0.09,Rick,0.0,0.0,115.42,,False,False,False,False,False,False,,115.42
31.0,139.556,0.08,Rick,0.0,0.0,116.567,,False,False,False,False,False,False,,116.567
32.0,138.831,0.09,Rick,0.0,0.0,117.432,,False,False,False,False,False,False,,117.432
33.0,138.451,0.08,Rick,0.0,0.0,117.867,,False,False,False,False,False,False,,117.867
34.0,138.551,0.06,Rick,0.0,0.0,117.753,,False,False,False,False,False,False,,117.753
35.0,139.121,0.08,Rick,0.0,0.0,117.091,,False,False,False,False,False,False,,117.091
36.0,139.927,0.07,Rick,0.0,0.0,116.108,,False,False,False,False,False,False,,116.108
