step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,154.554,0.13,Rick,0.0,0.0,88.855,,0.0,0.0,0.0,0.0,0.0,0.0,,88.855
2.0,151.22,0.0,Rick,0.0,0.0,96.636,,False,False,False,False,False,False,,96.636
3.0,151.169,0.13,Rick,0.0,0.0,96.75,,False,False,False,False,False,False,,96.75
4.0,153.078,0.07,Rick,0.0,0.0,92.416,,False,False,False,False,False,False,,92.416
5.0,156.086,0.04,Rick,0.0,0.0,84.968,,False,False,False,False,False,False,,84.968
6.0,159.599,0.06,Rick,0.0,0.0,75.317,,False,False,False,False,False,False,,75.317
7.0,163.171,0.13,Rick,0.0,0.0,64.45,,False,False,False,False,False,False,,64.45
8.0,166.439,0.12,Rick,0.0,0.0,53.573,,False,False,False,False,False,False,,53.573
9.0,169.094,0.11,Rick,0.0,0.0,44.082,,False,False,False,False,False,False,,44.082
10.0,170.9,0.09,Rick,0.0,0.0,37.289,,False,False,False,False,False,False,,37.289
11.0,171.71,0.02,Rick,0.0,0.0,34.153,,False,False,False,False,False,False,,34.153
12.0,171.397,0.09,Rick,0.0,0.0,35.37,,False,False,False,False,False,False,,35.37
13.0,169.835,0.03,Rick,0.0,0.0,41.327,,False,False,False,False,False,False,,41.327
14.0,166.929,0.05,Rick,0.0,0.0,51.866,,False,False,False,False,False,False,,51.866
15.0,162.788,0.01,Rick,0.0,0.0,65.665,,False,False,False,False,False,False,,65.665
16.0,157.828,0.15,Rick,0.0,0.0,80.312,,False,False,False,False,False,False,,80.312
17.0,152.53,0.02,Rick,0.0,0.0,93.69,,False,False,False,False,False,False,,93.69
18.0,147.377,0.02,Rick,0.0,0.0,104.457,,False,False,False,False,False,False,,104.457
19.0,142.825,0.1,Rick,0.0,0.0,112.125,,False,False,False,False,False,False,,112.125
20.0,139.193,0.05,Rick,0.0,0.0,117.006,,False,False,False,False,False,False,,117.006
21.0,136.584,0.01,Rick,0.0,0.0,119.831,,False,False,False,False,False,False,,119.831
22.0,135.059,0.04,Rick,0.0,0.0,121.221,,False,False,False,False,False,False,,121.221
23.0,134.675,0.02,Rick,0.0,0.0,121.54,,False,False,False,False,False,False,,121.54
24.0,135.464,0.04,Rick,0.0,0.0,120.871,,False,False,False,False,False,False,,120.871
25.0,137.295,0.12,Rick,0.0,0.0,119.117,,False,False,False,False,False,False,,119.117
26.0,139.794,0.09,Rick,0.0,0.0,116.274,,False,False,False,False,False,False,,116.274
27.0,142.53,0.03,Rick,0.0,0.0,112.563,,False,False,False,False,False,False,,112.563
28.0,145.075,0.06,Rick,0.0,0.0,108.552,,False,False,False,False,False,False,,108.552
29.0,147.031,0.04,Rick,0.0,0.0,105.101,,False,False,False,False,False,False,,105.101
30.0,148.202,0.02,Rick,0.0,0.0,102.882,,False,False,False,False,False,False,,102.882
31.0,148.689,0.08,Rick,0.0,0.0,101.926,,False,False,False,False,False,False,,101.926
32.0,148.659,0.08,Rick,0.0,0.0,101.985,,False,False,False,False,False,False,,101.985
33.0,148.281,0.03,Rick,0.0,0.0,102.729,,False,False,False,False,False,False,,102.729
34.0,147.705,0.12,Rick,0.0,0.0,103.837,,False,False,False,False,False,False,,103.837
35.0,147.0,0.08,Rick,0.0,0.0,105.158,,False,False,False,False,False,False,,105.158
36.0,146.1,0.13,Rick,0.0,0.0,106.783,,False,False,False,False,False,False,,106.783
37.0,144.912,0.11,Rick,0.0,0.0,108.825,,False,False,False,False,False,False,,108.825
38.0,143.341,0.14,Rick,0.0,0.0,111.344,,False,False,False,False,False,False,,111.344
39.0,141.307,0.07,Rick,0.0,0.0,114.299,,False,False,False,False,False,False,,114.299
40.0,138.819,0.05,Rick,0.0,0.0,117.445,,False,False,False,False,False,False,,117.445
41.0,136.015,0.09,Rick,0.0,0.0,120.373,,False,False,False,False,False,False,,120.373
42.0,133.061,0.09,Rick,0.0,0.0,122.747,,False,False,False,False,False,False,,122.747
43.0,130.126,0.02,Rick,0.0,0.0,124.385,,False,False,False,False,False,False,,124.385
44.0,127.376,0.12,Rick,0.0,0.0,125.268,,False,False,False,False,False,False,,125.268
45.0,124.979,0.1,Rick,0.0,0.0,125.523,,False,False,False,False,False,False,,125.523
46.0,123.101,0.01,Rick,0.0,0.0,125.389,,False,False,False,False,False,False,,125.389
47.0,121.912,0.03,Rick,0.0,0.0,125.151,,False,False,False,False,False,False,,125.151
