step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,124.382,0.04,Rick,0.0,0.0,224.618,224.618,0.0,0.0
2.0,124.516,0.0,Rick,0.0,0.0,224.766,224.766,False,False
3.0,124.615,0.02,Rick,0.0,0.0,224.852,224.852,False,False
4.0,124.58,0.07,Rick,0.0,0.0,224.823,224.823,False,False
5.0,124.425,0.04,Rick,0.0,0.0,224.669,224.669,False,False
6.0,124.231,0.06,Rick,0.0,0.0,224.408,224.408,False,False
7.0,124.115,0.08,Rick,0.0,0.0,224.218,224.218,False,False
8.0,124.215,0.0,Rick,0.0,0.0,224.384,224.384,False,False
9.0,124.657,0.06,Rick,0.0,0.0,224.882,224.882,False,False
10.0,125.447,0.08,Rick,0.0,0.0,224.8,224.8,False,False
11.0,126.409,0.02,Rick,0.0,0.0,223.013,223.013,False,False
12.0,127.326,0.02,Rick,0.0,0.0,219.588,219.588,False,False
13.0,127.981,0.03,Rick,0.0,0.0,216.117,216.117,False,False
14.0,128.173,0.05,Rick,0.0,0.0,214.929,214.929,False,False
15.0,127.825,0.01,Rick,0.0,0.0,217.02,217.02,False,False
16.0,127.031,0.03,Rick,0.0,0.0,220.875,220.875,False,False
17.0,125.928,0.02,Rick,0.0,0.0,224.139,224.139,False,False
18.0,124.65,0.02,Rick,0.0,0.0,224.877,224.877,False,False
19.0,123.327,0.01,Rick,0.0,0.0,222.201,222.201,False,False
20.0,122.052,0.05,Rick,0.0,0.0,216.309,216.309,False,False
21.0,120.864,0.01,Rick,0.0,0.0,207.891,207.891,False,False
22.0,119.789,0.04,Rick,0.0,0.0,197.845,197.845,False,False
23.0,118.854,0.02,Morty,0.0,187.231,197.845,385.076,False,False
24.0,118.087,0.04,Morty,0.0,177.211,197.845,375.056,False,False
25.0,117.515,0.04,Morty,0.0,168.97,197.845,366.815,False,False
26.0,117.166,0.06,Morty,0.0,163.628,197.845,361.473,False,False
27.0,117.07,0.03,Morty,0.0,162.114,197.845,359.958,False,False
28.0,117.255,0.06,Morty,0.0,165.02,197.845,362.865,False,False
29.0,117.745,0.04,Morty,0.0,172.362,197.845,370.207,False,False
30.0,118.523,0.02,Morty,0.0,183.055,197.845,380.899,False,False
31.0,119.521,0.02,Morty,0.0,194.975,197.845,392.82,False,False
