Time,BG,CGM,dCGM,CHO,insulin,LBGI,HBGI,Risk
2022-11-11 13:15:16.317486,136.5666414781647,136.01687711097742,-1.5073377633596579,0.0,0.022825,0.0,1.3075713093395713,1.3075713093395713
2022-11-11 13:18:16.317486,136.752285978782,134.5554537317138,0.40549018307021356,0.0,0.022825,0.0,1.3260067220789362,1.3260067220789362
2022-11-11 13:21:16.317486,137.10193317447192,135.95978268266742,1.3511771482484676,0.0,0.022825,0.0,1.3610110217120992,1.3610110217120992
2022-11-11 13:24:16.317486,137.68711619004125,138.2328149635851,1.3378123011996195,0.0,0.022825,0.0,1.4204144674433314,1.4204144674433314
2022-11-11 13:27:16.317486,138.57785008099316,139.380404194757,0.35792516550463915,0.0,0.022825,0.0,1.5127756142762503,1.5127756142762503
2022-11-11 13:30:16.317486,139.82573194937774,137.68190382508448,-1.0105507190049536,0.0,0.022825,0.0,1.6460272502174291,1.6460272502174291
2022-11-11 13:33:16.317486,141.45416684289367,133.62307927361866,-1.4243569029786158,0.0,0.022825,0.0,1.8264928364411435,1.8264928364411435
2022-11-11 13:36:16.317486,143.4547528792138,129.19708252803687,-0.8503988711179318,0.0,0.022825,0.0,2.0580244674047936,2.0580244674047936
2022-11-11 13:39:16.317486,145.78807747094072,126.15560362860194,0.3524763222964822,0.0,0.022825,0.0,2.3411437741631476,2.3411437741631476
2022-11-11 13:42:16.317486,148.38916146869687,125.62656974591255,2.017480619253945,0.0,0.022825,0.0,2.6725094121370256,2.6725094121370256
2022-11-11 13:45:16.317486,151.1770213986948,128.33648213834914,3.5745939412285423,0.0,0.022825,0.0,3.0450812226894,3.0450812226894
2022-11-11 13:48:16.317486,154.06561975495634,132.93170210148907,3.7475347881579353,0.0,0.022825,0.0,3.448989930603765,3.448989930603765
2022-11-11 13:51:16.317486,156.97300262555132,136.66635874958902,2.5852125923970277,0.0,0.022825,0.0,3.872772002510007,3.872772002510007
2022-11-11 13:54:16.317486,159.8270741761076,138.3361222177208,2.051490973986972,0.0,0.022825,0.0,4.304584318294064,4.304584318294064
2022-11-11 13:57:16.317486,162.56820882032147,140.28768195444889,3.0135507414521214,0.0,0.022825,0.0,4.7331672331648,4.7331672331648
2022-11-11 14:00:16.317486,165.14965394234807,145.1235019472185,4.541988149931484,0.0,0.022825,0.0,5.148487092415416,5.148487092415416
2022-11-11 14:03:16.317486,167.53667111810412,151.95906274851222,4.494958364859286,0.0,0.022825,0.0,5.542086582315024,5.542086582315024
2022-11-11 14:06:16.317486,169.70509480305157,157.5300444593972,2.8431300676338083,0.0,0.022825,0.0,5.9072098123663155,5.9072098123663155
2022-11-11 14:09:16.317486,171.63971946783988,159.72970562980203,1.1183745653876542,0.0,0.022825,0.0,6.23877308853551,6.23877308853551
2022-11-11 14:12:16.317486,173.33273470024028,159.22047007533047,-0.005901648615179056,0.0,0.022825,0.0,6.533241185285636,6.533241185285636
2022-11-11 14:15:16.317486,174.78230988746526,157.25601965299043,-0.42911598420079144,0.0,0.022825,0.0,6.788453696787001,6.788453696787001
2022-11-11 14:18:16.317486,175.9913640408124,155.4481984418796,0.0703429738836121,0.0,0.022825,0.0,7.003431972199111,7.003431972199111
2022-11-11 14:21:16.317486,176.96652231444432,155.657288754571,1.5094439396404482,0.0,0.022825,0.0,7.1781860220368,7.1781860220368
2022-11-11 14:24:16.317486,177.71724507654503,159.75574353343484,3.8907613744564458,0.0,0.022825,0.0,7.3135327631614295,7.3135327631614295
2022-11-11 14:27:16.317486,178.25510955193675,169.61836638012383,7.216198333405828,0.0,0.022825,0.0,7.410931542831289,7.410931542831289
2022-11-11 14:30:16.317486,178.5932231934107,173.0316550291925,-0.24563551414999552,0.0,0.022825,0.0,7.472339400178196,7.472339400178196
2022-11-11 14:33:16.317486,178.74574938028647,173.17604997193615,0.6307077106064582,0.0,0.022825,0.0,7.500086407378522,7.500086407378522
2022-11-11 14:36:16.317486,178.72752838952613,174.66471355940286,0.8090887511226299,0.0,0.022825,0.0,7.496770232991594,7.496770232991594
2022-11-11 14:39:16.317486,178.55377915015978,176.08681285029675,0.28980024347197286,0.0,0.022825,0.0,7.4651684634081565,7.4651684634081565
2022-11-11 14:42:16.317486,178.23986977147692,176.03173804545628,-0.9270736580896539,0.0,0.022825,0.0,7.408166984623281,7.408166984623281
2022-11-11 14:45:16.317486,177.8011471245529,173.34704363125167,-2.299526204579081,0.0,0.022825,0.0,7.328702721005347,7.328702721005347
2022-11-11 14:48:16.317486,177.25281785085508,168.89360256478082,-2.588700267385974,0.0,0.022825,0.0,7.229719159048189,7.229719159048189
2022-11-11 14:51:16.317486,176.60987511462073,164.9072588574832,-1.7736215344093296,0.0,0.022825,0.0,7.114133297113426,7.114133297113426
2022-11-11 14:54:16.317486,175.88706727023384,162.9441918032401,-0.7542977953142724,0.0,0.022825,0.0,6.984812925438258,6.984812925438258
2022-11-11 14:57:16.317486,175.09890644193172,162.92952516037192,0.07539989331661445,0.0,0.022825,0.0,6.84456343676149,6.84456343676149
2022-11-11 15:00:16.317486,174.25971683599846,164.34608111378205,0.45610191042030124,0.0,0.022825,0.0,6.696123683790628,6.696123683790628
2022-11-11 15:03:16.317486,173.38372434515458,165.7137895863259,-0.20472148242629373,0.0,0.022825,0.0,6.542170712565546,6.542170712565546
2022-11-11 15:06:16.317486,172.4851903092734,164.92583337894794,-1.8246362591619913,0.0,0.022825,0.0,6.3853334495695915,6.3853334495695915
2022-11-11 15:09:16.317486,171.57859215629398,161.4027349177237,-2.4933613391920346,0.0,0.022825,0.0,6.228215444033266,6.228215444033266
2022-11-11 15:12:16.317486,170.6788495539763,158.02724941233703,-1.3747485161396469,0.0,0.022825,0.0,6.07342617122846,6.07342617122846
2022-11-11 15:15:16.317486,169.80158102249294,157.8747396381504,0.5146193424210139,0.0,0.022825,0.0,5.923618306295328,5.923618306295328
2022-11-11 15:18:16.317486,168.9633416064799,160.24262820150608,0.8503290181345733,0.0,0.022825,0.0,5.781523055294131,5.781523055294131
2022-11-11 15:21:16.317486,168.18172062743932,161.85200732999522,-0.39567850886012934,0.0,0.022825,0.0,5.649964533457559,5.649964533457559
2022-11-11 15:24:16.317486,167.47506245542803,160.83936010583486,-1.3626404131695153,0.0,0.022825,0.0,5.531816320267714,5.531816320267714
2022-11-11 15:27:16.317486,166.86146802582527,158.71292037789675,-1.2374649672316025,0.0,0.022825,0.0,5.429847670288469,5.429847670288469
2022-11-11 15:30:16.317486,166.3568298101695,157.4326416370654,-0.4549327112341359,0.0,0.022825,0.0,5.34642313390988,5.34642313390988
2022-11-11 15:33:16.317486,165.97216109382128,157.35089591647633,-0.0076881940624389244,0.0,0.022825,0.0,5.283099488455259,5.283099488455259
2022-11-11 15:36:16.317486,165.71118344164364,157.7033557235684,0.034694805457235134,0.0,0.022825,0.0,5.240270825214349,5.240270825214349
2022-11-11 15:39:16.317486,165.56928029742406,157.67652684253022,-0.33613632477297983,0.0,0.022825,0.0,5.2170287288243316,5.2170287288243316
2022-11-11 15:42:16.317486,165.53420111315575,156.44897428346,-1.1272986828288936,0.0,0.022825,0.0,5.21128811159536,5.21128811159536
2022-11-11 15:45:16.317486,165.58801786128603,161.85195326567495,4.0516279047648425,0.0,0.022825,0.0,5.22009588678896,5.22009588678896
2022-11-11 15:48:16.317486,165.70951129890616,168.56304756890984,2.5289854152592,4.666666666666667,0.022825,0.0,5.239996760891655,5.239996760891655
2022-11-11 15:51:16.317486,165.87605555808184,172.25093677436521,1.0913172874374766,0.0,1.773075,0.0,5.26731518699179,5.26731518699179
2022-11-11 15:54:16.317486,166.06449458928608,173.10908976320292,-0.260095456383425,0.0,0.022825,0.0,5.298278031865705,5.298278031865705
2022-11-11 15:57:16.317486,166.26332530497046,171.33715885249626,-1.5092645531025823,0.0,0.022825,0.0,5.331009123084929,5.331009123084929
2022-11-11 16:00:16.317486,166.47216104178477,167.36683237540788,-2.189356615200296,0.0,0.022825,0.0,5.365454119167258,5.365454119167258
2022-11-11 16:03:16.317486,166.68984158365228,163.34293848366661,-1.251389114759462,0.0,0.022825,0.0,5.401430594758885,5.401430594758885
2022-11-11 16:06:16.317486,166.90977549115183,162.53031874026027,1.1856261843381901,0.0,0.022825,0.0,5.437854437119999,5.437854437119999
2022-11-11 16:09:16.317486,167.1190409885871,165.908252972496,2.2559951201271247,0.0,0.022825,0.0,5.472581076253002,5.472581076253002
2022-11-11 16:12:16.317486,167.2990610080256,169.26742315086975,0.7035239142486205,0.0,0.022825,0.0,5.502508650342152,5.502508650342152
2022-11-11 16:15:16.317486,167.427465903338,168.1080559378534,-1.9486672796473385,0.0,0.022825,0.0,5.523885879368288,5.523885879368288
2022-11-11 16:18:16.317486,167.4808194978398,163.59670980270553,-2.212458480573332,0.0,0.022825,0.0,5.532775782278581,5.532775782278581
2022-11-11 16:21:16.317486,167.4373747348002,160.75444825764797,-0.07885239189624826,0.0,0.022825,0.0,5.525536582602343,5.525536582602343
2022-11-11 16:24:16.317486,167.27906328362425,162.0010360887007,1.0720675496594083,0.0,0.022825,0.0,5.499181649122832,5.499181649122832
2022-11-11 16:27:16.317486,166.99247147645804,163.62668358948378,-0.23549277932073664,0.0,0.022825,0.0,5.451569356703843,5.451569356703843
2022-11-11 16:30:16.317486,166.56899359302548,161.30481606049773,-2.7850654494293963,0.0,0.022825,0.0,5.381448683680214,5.381448683680214
2022-11-11 16:33:16.317486,166.00447848726617,155.21412932299,-3.802722646585323,0.0,0.022825,0.0,5.288410556422622,5.288410556422622
2022-11-11 16:36:16.317486,165.29863221494944,148.63036170666024,-3.180357175183076,0.0,0.022825,0.0,5.17278883769373,5.17278883769373
2022-11-11 16:39:16.317486,164.45434609420073,144.0558417991353,-2.0131289831794845,0.0,0.022825,0.0,5.0355408640170785,5.0355408640170785
2022-11-11 16:42:16.317486,163.47704357266835,142.00530286429967,-0.7791414728085897,0.0,0.022825,0.0,4.878125290327758,4.878125290327758
2022-11-11 16:45:16.317486,162.37408996622747,142.51978972452343,0.34086055513714086,0.0,0.022825,0.0,4.702386706985284,4.702386706985284
2022-11-11 16:48:16.317486,161.15428086064165,144.96407254101166,0.9309995541938747,0.0,0.022825,0.0,4.510451436340283,4.510451436340283
2022-11-11 16:51:16.317486,159.8274102297408,148.2347645146595,0.9660721018674963,0.0,0.022825,0.0,4.304636046013558,4.304636046013558
2022-11-11 16:54:16.317486,158.40391245661715,151.21185448545575,0.4466119604268215,0.0,0.022825,0.0,4.08736858917689,4.08736858917689
2022-11-11 16:57:16.317486,156.89456984238097,152.77577428287475,-0.6271194262087079,0.0,0.022825,0.0,3.861121834050861,3.861121834050861
2022-11-11 17:00:16.317486,155.3102767434392,152.97191501925252,-0.9583991863174504,0.0,0.022825,0.0,3.6283574286647537,3.6283574286647537
2022-11-11 17:03:16.317486,153.66185203059553,152.25773141716837,-1.4532396390009694,0.0,0.022825,0.0,3.391479859373998,3.391479859373998
2022-11-11 17:06:16.317486,151.9598925021246,150.7683297336517,-1.757094985180089,0.0,0.022825,0.0,3.1527990876157093,3.1527990876157093
2022-11-11 17:09:16.317486,150.21466090809844,148.87505820622312,-1.870330881539644,0.0,0.022825,0.0,2.9145008258332306,2.9145008258332306
2022-11-11 17:12:16.317486,148.43600322069244,146.94887479495216,-1.7933868470631467,0.0,0.022825,0.0,2.6786235071367863,2.6786235071367863
2022-11-11 17:15:16.317486,146.63329066706655,145.24904768839542,-1.7603430641481452,25.0,0.022825,0.0,2.447041097471469,2.447041097471469
2022-11-11 17:18:16.317486,144.81916659269413,143.16958558302997,-2.2970561374506246,0.0,3.022825,0.0,2.2219120148829736,2.2219120148829736
2022-11-11 17:21:16.317486,143.0327669001982,139.5433928035029,-3.3343553139286257,0.0,0.022825,0.0,2.0083076480357334,2.0083076480357334
2022-11-11 17:24:16.317486,141.32601000674111,134.11897103363725,-3.7435882502624622,0.0,0.022825,0.0,1.812025923509597,1.812025923509597
2022-11-11 17:27:16.317486,139.74814948838818,128.68876037355045,-3.0326403342057233,0.0,0.022825,0.0,1.6376136494721196,1.6376136494721196
2022-11-11 17:30:16.317486,138.3509289455937,125.19552798449732,-1.7215695292127293,0.0,0.022825,0.0,1.4890257178497215,1.4890257178497215
2022-11-11 17:33:16.317486,137.19215861539584,123.64052949727248,-1.0013573077329028,0.0,0.022825,0.0,1.3701034172196567,1.3701034172196567
2022-11-11 17:36:16.317486,136.33431273922014,122.70366400352918,-0.8819815707818606,0.0,0.022825,0.0,1.2846474260361238,1.2846474260361238
2022-11-11 17:39:16.317486,135.83085196454292,121.82964405320702,-0.37100227303240274,0.0,0.022825,0.0,1.235537670210625,1.235537670210625
2022-11-11 17:42:16.317486,135.71245923882816,122.27030026506532,0.9464406863190362,0.0,0.022825,0.0,1.2241025126432852,1.2241025126432852
2022-11-11 17:45:16.317486,135.98082269527308,125.36628055200009,2.534857166315618,0.0,0.022825,0.0,1.2500849945641055,1.2500849945641055
2022-11-11 17:48:16.317486,136.60764190087994,130.550950190564,3.2094444066864867,0.0,0.022825,0.0,1.3116338639447787,1.3116338639447787
2022-11-11 17:51:16.317486,137.5384126496026,135.9372593701195,2.894966045647209,0.0,0.022825,0.0,1.405222613567905,1.405222613567905
2022-11-11 17:54:16.317486,138.70060564807466,139.84238643167677,1.9130911719483379,0.0,0.022825,0.0,1.5256856516393837,1.5256856516393837
2022-11-11 17:57:16.317486,140.0139877045202,141.18195677102182,0.406707138674534,0.0,0.022825,0.0,1.6665134773862642,1.6665134773862642
2022-11-11 18:00:16.317486,141.39994077946616,139.23910696354417,-1.095333431676579,,,0.0,1.8203661109684415,1.8203661109684415
