step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,140.227,0.02,Rick,0.0,0.0,115.728,,0.0,0.0,0.0,0.0,0.0,0.0,,115.728
2.0,142.043,0.08,Rick,0.0,0.0,113.27,,False,False,False,False,False,False,,113.27
3.0,143.815,0.06,Rick,0.0,0.0,110.605,,False,False,False,False,False,False,,110.605
4.0,145.473,0.03,Rick,0.0,0.0,107.875,,False,False,False,False,False,False,,107.875
5.0,146.95,0.01,Rick,0.0,0.0,105.251,,False,False,False,False,False,False,,105.251
6.0,148.179,0.05,Rick,0.0,0.0,102.926,,False,False,False,False,False,False,,102.926
7.0,149.1,0.07,Rick,0.0,0.0,101.104,,False,False,False,False,False,False,,101.104
8.0,149.649,0.03,Rick,0.0,0.0,99.983,,False,False,False,False,False,False,,99.983
9.0,149.776,0.0,Rick,0.0,0.0,99.721,,False,False,False,False,False,False,,99.721
10.0,149.473,0.03,Rick,0.0,0.0,100.345,,False,False,False,False,False,False,,100.345
11.0,148.804,0.06,Rick,0.0,0.0,101.696,,False,False,False,False,False,False,,101.696
12.0,147.848,0.08,Rick,0.0,0.0,103.564,,False,False,False,False,False,False,,103.564
13.0,146.684,0.0,Rick,0.0,0.0,105.735,,False,False,False,False,False,False,,105.735
14.0,145.399,0.01,Rick,0.0,0.0,108.002,,False,False,False,False,False,False,,108.002
15.0,144.112,0.06,Rick,0.0,0.0,110.132,,False,False,False,False,False,False,,110.132
16.0,143.0,0.05,Rick,0.0,0.0,111.864,,False,False,False,False,False,False,,111.864
17.0,142.247,0.0,Rick,0.0,0.0,112.976,,False,False,False,False,False,False,,112.976
18.0,142.04,0.06,Rick,0.0,0.0,113.273,,False,False,False,False,False,False,,113.273
19.0,142.526,0.06,Rick,0.0,0.0,112.569,,False,False,False,False,False,False,,112.569
