step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,132.057,0.04,Rick,0.0,0.0,175.201,175.201,0.0,0.0
2.0,133.404,0.0,Rick,0.0,0.0,154.38,154.38,False,False
3.0,137.332,0.02,Rick,0.0,0.0,72.928,72.928,False,False
4.0,142.922,0.07,Rick,0.0,0.0,-96.205,-96.205,False,False
5.0,149.256,0.04,Rick,0.0,0.0,-363.336,-363.336,False,False
6.0,155.415,0.06,Rick,0.0,0.0,-700.096,-700.096,False,False
7.0,160.488,0.08,Rick,0.0,0.0,-1034.424,-1034.424,False,False
8.0,163.565,0.0,Rick,0.0,0.0,-1262.291,-1262.291,False,False
9.0,163.851,0.06,Rick,0.0,0.0,-1284.42,-1284.42,False,False
10.0,161.215,0.08,Rick,0.0,0.0,-1086.525,-1086.525,False,False
11.0,156.52,0.02,Rick,0.0,0.0,-768.52,-768.52,False,False
12.0,150.853,0.02,Rick,0.0,0.0,-443.382,-443.382,False,False
13.0,145.302,0.03,Rick,0.0,0.0,-187.182,-187.182,False,False
14.0,140.877,0.05,Rick,0.0,0.0,-27.083,-27.083,False,False
15.0,138.104,0.01,Rick,0.0,0.0,53.282,53.282,False,False
16.0,136.784,0.03,Rick,0.0,0.0,86.134,86.134,False,False
17.0,136.558,0.02,Rick,0.0,0.0,91.421,91.421,False,False
18.0,137.066,0.02,Rick,0.0,0.0,79.416,79.416,False,False
19.0,137.963,0.01,Rick,0.0,0.0,56.965,56.965,False,False
20.0,138.977,0.05,Rick,0.0,0.0,29.657,29.657,False,False
21.0,139.945,0.01,Rick,0.0,0.0,1.642,1.642,False,False
22.0,140.732,0.04,Rick,0.0,0.0,-22.485,-22.485,False,False
23.0,141.199,0.02,Rick,0.0,0.0,-37.42,-37.42,False,False
24.0,141.224,0.04,Rick,0.0,0.0,-38.229,-38.229,False,False
25.0,140.757,0.08,Rick,0.0,0.0,-23.295,-23.295,False,False
26.0,139.862,0.08,Rick,0.0,0.0,4.131,4.131,False,False
27.0,138.625,0.03,Rick,0.0,0.0,39.351,39.351,False,False
28.0,137.137,0.06,Rick,0.0,0.0,77.705,77.705,False,False
29.0,135.485,0.04,Rick,0.0,0.0,115.057,115.057,False,False
30.0,133.774,0.02,Rick,0.0,0.0,148.02,148.02,False,False
31.0,132.121,0.08,Rick,0.0,0.0,174.288,174.288,False,False
32.0,130.651,0.08,Rick,0.0,0.0,193.065,193.065,False,False
33.0,129.487,0.03,Rick,0.0,0.0,204.868,204.868,False,False
34.0,128.739,0.0,Rick,0.0,0.0,211.016,211.016,False,False
35.0,128.447,0.08,Rick,0.0,0.0,213.119,213.119,False,False
36.0,128.537,0.0,Rick,0.0,0.0,212.489,212.489,False,False
37.0,128.913,0.05,Rick,0.0,0.0,209.686,209.686,False,False
38.0,129.479,0.03,Rick,0.0,0.0,204.937,204.937,False,False
39.0,130.145,0.07,Rick,0.0,0.0,198.531,198.531,False,False
40.0,130.861,0.05,Rick,0.0,0.0,190.653,190.653,False,False
41.0,131.637,0.02,Rick,0.0,0.0,180.954,180.954,False,False
42.0,132.497,0.08,Rick,0.0,0.0,168.798,168.798,False,False
43.0,133.465,0.02,Rick,0.0,0.0,153.351,153.351,False,False
44.0,134.564,0.07,Rick,0.0,0.0,133.535,133.535,False,False
45.0,135.818,0.01,Rick,0.0,0.0,107.973,107.973,False,False
46.0,137.251,0.01,Rick,0.0,0.0,74.918,74.918,False,False
47.0,138.886,0.03,Rick,0.0,0.0,32.173,32.173,False,False
48.0,140.748,0.07,Rick,0.0,0.0,-22.996,-22.996,False,False
