step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,143.89,0.04,Rick,0.0,0.0,-131.846,-131.846,0.0,0.0
2.0,142.227,0.0,Rick,0.0,0.0,-71.778,-71.778,False,False
3.0,140.791,0.02,Rick,0.0,0.0,-24.358,-24.358,False,False
4.0,139.579,0.07,Rick,0.0,0.0,12.45,12.45,False,False
5.0,138.605,0.04,Rick,0.0,0.0,39.91,39.91,False,False
6.0,137.894,0.02,Rick,0.0,0.0,58.744,58.744,False,False
7.0,137.482,0.08,Rick,0.0,0.0,69.197,69.197,False,False
8.0,137.411,0.0,Rick,0.0,0.0,70.962,70.962,False,False
9.0,137.729,0.06,Rick,0.0,0.0,62.982,62.982,False,False
10.0,138.484,0.09,Rick,0.0,0.0,43.171,43.171,False,False
11.0,139.73,0.02,Rick,0.0,0.0,8.033,8.033,False,False
12.0,141.518,0.09,Rick,0.0,0.0,-47.839,-47.839,False,False
13.0,143.903,0.03,Rick,0.0,0.0,-132.322,-132.322,False,False
14.0,146.897,0.05,Rick,0.0,0.0,-254.468,-254.468,False,False
15.0,150.249,0.01,Rick,0.0,0.0,-412.493,-412.493,False,False
16.0,153.314,0.03,Rick,0.0,0.0,-576.674,-576.674,False,False
17.0,155.361,0.02,Rick,0.0,0.0,-696.764,-696.764,False,False
18.0,155.657,0.02,Rick,0.0,0.0,-714.873,-714.873,False,False
19.0,153.572,0.01,Rick,0.0,0.0,-591.369,-591.369,False,False
20.0,149.067,0.05,Rick,0.0,0.0,-354.223,-354.223,False,False
21.0,142.995,0.01,Rick,0.0,0.0,-98.817,-98.817,False,False
22.0,136.407,0.04,Rick,0.0,0.0,94.881,94.881,False,False
23.0,130.355,0.02,Rick,0.0,0.0,196.327,196.327,False,False
24.0,125.803,0.04,Rick,0.0,0.0,224.356,224.356,False,False
25.0,123.194,0.08,Rick,0.0,0.0,221.74,221.74,False,False
26.0,122.19,0.09,Rick,0.0,0.0,217.105,217.105,False,False
27.0,122.277,0.03,Rick,0.0,0.0,217.585,217.585,False,False
28.0,122.941,0.06,Rick,0.0,0.0,220.76,220.76,False,False
29.0,123.698,0.04,Rick,0.0,0.0,223.305,223.305,False,False
30.0,124.241,0.02,Rick,0.0,0.0,224.424,224.424,False,False
31.0,124.525,0.08,Rick,0.0,0.0,224.775,224.775,False,False
32.0,124.568,0.08,Rick,0.0,0.0,224.813,224.813,False,False
33.0,124.382,0.03,Rick,0.0,0.0,224.619,224.619,False,False
34.0,123.989,0.0,Rick,0.0,0.0,223.978,223.978,False,False
35.0,123.43,0.08,Rick,0.0,0.0,222.535,222.535,False,False
36.0,122.781,0.0,Rick,0.0,0.0,220.076,220.076,False,False
37.0,122.126,0.05,Rick,0.0,0.0,216.74,216.74,False,False
38.0,121.549,0.03,Rick,0.0,0.0,213.092,213.092,False,False
39.0,121.128,0.07,Rick,0.0,0.0,210.008,210.008,False,False
40.0,120.9,0.05,Rick,0.0,0.0,208.194,208.194,False,False
41.0,120.845,0.09,Rick,0.0,0.0,207.734,207.734,False,False
42.0,120.926,0.09,Rick,0.0,0.0,208.401,208.401,False,False
43.0,121.109,0.02,Rick,0.0,0.0,209.858,209.858,False,False
44.0,121.358,0.07,Rick,0.0,0.0,211.737,211.737,False,False
45.0,121.639,0.01,Rick,0.0,0.0,213.703,213.703,False,False
46.0,121.916,0.01,Rick,0.0,0.0,215.487,215.487,False,False
47.0,122.153,0.03,Rick,0.0,0.0,216.894,216.894,False,False
48.0,122.315,0.07,Rick,0.0,0.0,217.791,217.791,False,False
49.0,122.479,0.03,Rick,0.0,0.0,218.644,218.644,False,False
50.0,122.593,0.08,Rick,0.0,0.0,219.208,219.208,False,False
51.0,122.188,0.03,Rick,0.0,0.0,217.093,217.093,False,False
52.0,121.35,0.02,Rick,0.0,0.0,211.678,211.678,False,False
53.0,120.166,0.01,Rick,0.0,0.0,201.633,201.633,False,False
54.0,118.723,0.03,Rick,0.0,0.0,185.605,185.605,False,False
55.0,117.109,0.08,Morty,0.0,162.737,185.605,348.342,False,False
56.0,115.411,0.02,Morty,0.0,133.048,185.605,318.653,False,False
57.0,113.715,0.03,Morty,0.0,97.659,185.605,283.265,False,False
58.0,112.111,0.01,Morty,0.0,58.865,185.605,244.47,False,False
59.0,110.683,0.04,Morty,0.0,20.027,185.605,205.632,False,False
60.0,109.516,0.03,Morty,0.0,-14.767,185.605,170.839,False,False
61.0,108.685,0.02,Morty,0.0,-41.187,185.605,144.419,False,False
62.0,108.266,0.02,Morty,0.0,-55.028,185.605,130.578,False,False
63.0,108.335,0.02,Morty,0.0,-52.737,185.605,132.869,False,False
64.0,108.942,0.04,Morty,0.0,-32.844,185.605,152.761,False,False
65.0,110.001,0.01,Morty,0.0,0.019,185.605,185.624,False,False
