step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,140.095,0.04,Rick,0.0,0.0,-2.855,-2.855,0.0,0.0
2.0,137.724,0.0,Rick,0.0,0.0,63.096,63.096,False,False
3.0,135.497,0.02,Morty,0.0,114.803,63.096,177.899,False,False
4.0,133.522,0.03,Morty,0.0,152.37,63.096,215.466,False,False
5.0,131.834,0.04,Morty,0.0,178.296,63.096,241.392,False,False
6.0,130.426,0.02,Morty,0.0,195.554,63.096,258.65,False,False
7.0,129.27,0.0,Morty,0.0,206.764,63.096,269.86,False,False
8.0,128.325,0.0,Morty,0.0,213.947,63.096,277.042,False,False
9.0,127.542,0.02,Morty,0.0,218.538,63.096,281.634,False,False
10.0,126.87,0.01,Morty,0.0,221.502,63.096,284.598,False,False
11.0,126.251,0.02,Morty,0.0,223.434,63.096,286.53,False,False
12.0,125.628,0.02,Morty,0.0,224.605,63.096,287.701,False,False
13.0,124.945,0.03,Morty,0.0,224.997,63.096,288.093,False,False
14.0,124.154,0.05,Morty,0.0,224.285,63.096,287.381,False,False
15.0,123.249,0.01,Morty,0.0,221.936,63.096,285.032,False,False
16.0,122.284,0.03,Morty,0.0,217.623,63.096,280.719,False,False
17.0,121.325,0.02,Morty,0.0,211.497,63.096,274.592,False,False
18.0,120.443,0.02,Morty,0.0,204.23,63.096,267.326,False,False
19.0,119.704,0.01,Morty,0.0,196.951,63.096,260.047,False,False
20.0,119.169,0.05,Morty,0.0,190.998,63.096,254.094,False,False
21.0,118.884,0.01,Morty,0.0,187.595,63.096,250.691,False,False
22.0,118.893,0.04,Morty,0.0,187.708,63.096,250.804,False,False
23.0,119.241,0.02,Morty,0.0,191.833,63.096,254.929,False,False
24.0,119.957,0.04,Morty,0.0,199.564,63.096,262.66,False,False
25.0,120.982,0.04,Morty,0.0,208.855,63.096,271.951,False,False
26.0,122.125,0.05,Morty,0.0,216.736,63.096,279.831,False,False
27.0,123.166,0.03,Morty,0.0,221.635,63.096,284.731,False,False
28.0,123.883,0.03,Morty,0.0,223.752,63.096,286.848,False,False
29.0,124.077,0.04,Morty,0.0,224.148,63.096,287.244,False,False
30.0,123.681,0.02,Morty,0.0,223.261,63.096,286.357,False,False
31.0,122.823,0.02,Morty,0.0,220.262,63.096,283.358,False,False
32.0,121.675,0.05,Morty,0.0,213.946,63.096,277.042,False,False
33.0,120.409,0.03,Morty,0.0,203.925,63.096,267.021,False,False
34.0,119.193,0.0,Morty,0.0,191.281,63.096,254.377,False,False
35.0,118.171,0.05,Morty,0.0,178.359,63.096,241.455,False,False
36.0,117.448,0.0,Morty,0.0,167.969,63.096,231.065,False,False
37.0,117.124,0.05,Morty,0.0,162.973,63.096,226.069,False,False
38.0,117.298,0.03,Morty,0.0,165.674,63.096,228.769,False,False
39.0,118.047,0.03,Morty,0.0,176.653,63.096,239.749,False,False
40.0,119.33,0.05,Morty,0.0,192.856,63.096,255.952,False,False
41.0,120.927,0.02,Morty,0.0,208.41,63.096,271.506,False,False
42.0,122.575,0.04,Morty,0.0,219.12,63.096,282.216,False,False
43.0,124.013,0.02,Morty,0.0,224.026,63.096,287.122,False,False
44.0,124.98,0.04,Morty,0.0,225.0,63.096,288.096,False,False
45.0,125.214,0.01,Morty,0.0,224.954,63.096,288.05,False,False
46.0,124.454,0.01,Morty,0.0,224.702,63.096,287.798,False,False
47.0,122.438,0.03,Morty,0.0,218.436,63.096,281.532,False,False
48.0,118.905,0.02,Morty,0.0,187.853,63.096,250.949,False,False
49.0,116.181,0.03,Morty,0.0,147.217,63.096,210.313,False,False
50.0,117.2,0.05,Morty,0.0,164.166,63.096,227.262,False,False
51.0,117.845,0.03,Morty,0.0,173.81,63.096,236.906,False,False
52.0,118.133,0.02,Morty,0.0,177.843,63.096,240.939,False,False
53.0,118.081,0.01,Morty,0.0,177.125,63.096,240.221,False,False
54.0,117.707,0.03,Morty,0.0,171.808,63.096,234.904,False,False
55.0,117.028,0.03,Morty,0.0,161.451,63.096,224.547,False,False
56.0,116.063,0.02,Morty,0.0,145.13,63.096,208.225,False,False
57.0,114.829,0.05,Morty,0.0,121.544,63.096,184.64,False,False
58.0,113.343,0.05,Morty,0.0,89.113,63.096,152.209,False,False
59.0,111.634,0.04,Morty,0.0,46.362,63.096,109.458,False,False
60.0,109.798,0.03,Morty,0.0,-6.114,63.096,56.982,False,False
61.0,108.025,0.05,Morty,0.0,-63.15,63.096,-0.054,False,False
62.0,106.532,0.02,Morty,0.0,-116.082,63.096,-52.986,False,False
63.0,105.532,0.02,Morty,0.0,-154.008,63.096,-90.912,False,False
64.0,105.217,0.04,Morty,0.0,-166.366,63.096,-103.27,False,False
65.0,105.637,0.01,Morty,0.0,-149.927,63.096,-86.831,False,False
66.0,106.63,0.0,Morty,0.0,-112.458,63.096,-49.362,False,False
67.0,107.987,0.01,Morty,0.0,-64.434,63.096,-1.338,False,False
68.0,109.5,0.02,Morty,0.0,-15.25,63.096,47.846,False,False
69.0,110.968,0.0,Morty,0.0,28.11,63.096,91.206,False,False
70.0,112.244,0.05,Morty,0.0,62.288,63.096,125.384,False,False
71.0,113.258,0.02,Morty,0.0,87.126,63.096,150.221,False,False
72.0,113.958,0.03,Morty,0.0,103.068,63.096,166.163,False,False
73.0,114.291,0.03,Morty,0.0,110.318,63.096,173.414,False,False
74.0,114.216,0.03,Morty,0.0,108.702,63.096,171.798,False,False
75.0,113.749,0.02,Morty,0.0,98.423,63.096,161.519,False,False
76.0,112.998,0.02,Morty,0.0,80.957,63.096,144.053,False,False
77.0,112.089,0.05,Morty,0.0,58.301,63.096,121.397,False,False
78.0,111.147,0.01,Morty,0.0,33.108,63.096,96.204,False,False
79.0,110.297,0.03,Morty,0.0,8.828,63.096,71.924,False,False
80.0,109.64,0.03,Morty,0.0,-10.926,63.096,52.17,False,False
81.0,109.247,0.01,Morty,0.0,-23.154,63.096,39.942,False,False
82.0,109.182,0.02,Morty,0.0,-25.203,63.096,37.893,False,False
83.0,109.509,0.02,Morty,0.0,-14.96,63.096,48.136,False,False
84.0,110.279,0.02,Morty,0.0,8.285,63.096,71.381,False,False
85.0,111.457,0.01,Morty,0.0,41.59,63.096,104.686,False,False
86.0,112.886,0.01,Morty,0.0,78.255,63.096,141.351,False,False
87.0,114.38,0.04,Morty,0.0,112.215,63.096,175.311,False,False
88.0,115.753,0.04,Morty,0.0,139.484,63.096,202.58,False,False
89.0,116.833,0.04,Morty,0.0,158.295,63.096,221.391,False,False
90.0,117.538,0.05,Morty,0.0,169.324,63.096,232.42,False,False
91.0,117.921,0.05,Morty,0.0,174.89,63.096,237.986,False,False
92.0,118.062,0.03,Morty,0.0,176.867,63.096,239.963,False,False
93.0,118.043,0.03,Morty,0.0,176.594,63.096,239.69,False,False
94.0,117.943,0.01,Morty,0.0,175.204,63.096,238.3,False,False
95.0,117.846,0.04,Morty,0.0,173.814,63.096,236.91,False,False
96.0,117.83,0.03,Morty,0.0,173.593,63.096,236.689,False,False
97.0,117.978,0.03,Morty,0.0,175.692,63.096,238.788,False,False
98.0,118.37,0.01,Morty,0.0,181.045,63.096,244.141,False,False
99.0,118.067,0.02,Morty,0.0,176.932,63.096,240.028,False,False
100.0,116.386,0.02,Morty,0.0,150.798,63.096,213.894,False,False
101.0,115.853,0.03,Morty,0.0,141.339,63.096,204.435,False,False
102.0,116.218,0.04,Morty,0.0,147.874,63.096,210.97,False,False
103.0,117.228,0.03,Morty,0.0,164.599,63.096,227.695,False,False
104.0,118.633,0.01,Morty,0.0,184.461,63.096,247.557,False,False
105.0,120.181,0.02,Morty,0.0,201.779,63.096,264.875,False,False
106.0,121.621,0.05,Morty,0.0,213.585,63.096,276.681,False,False
107.0,122.703,0.05,Morty,0.0,219.722,63.096,282.818,False,False
108.0,123.173,0.01,Morty,0.0,221.663,63.096,284.759,False,False
109.0,122.813,0.02,Morty,0.0,220.216,63.096,283.312,False,False
110.0,121.581,0.05,Morty,0.0,213.313,63.096,276.409,False,False
111.0,119.711,0.03,Morty,0.0,197.032,63.096,260.128,False,False
112.0,117.496,0.05,Morty,0.0,168.692,63.096,231.788,False,False
113.0,115.228,0.0,Morty,0.0,129.513,63.096,192.609,False,False
114.0,113.193,0.02,Morty,0.0,85.586,63.096,148.682,False,False
115.0,111.626,0.03,Morty,0.0,46.128,63.096,109.224,False,False
116.0,110.691,0.02,Morty,0.0,20.254,63.096,83.35,False,False
117.0,110.536,0.03,Morty,0.0,15.798,63.096,78.894,False,False
118.0,111.309,0.01,Morty,0.0,37.546,63.096,100.641,False,False
119.0,113.122,0.04,Morty,0.0,83.921,63.096,147.017,False,False
120.0,115.89,0.02,Morty,0.0,142.015,63.096,205.111,False,False
121.0,119.224,0.03,Morty,0.0,191.64,63.096,254.736,False,False
122.0,122.668,0.04,Morty,0.0,219.562,63.096,282.658,False,False
123.0,125.767,0.02,Morty,0.0,224.412,63.096,287.508,False,False
124.0,128.109,0.02,Morty,0.0,215.334,63.096,278.43,False,False
