step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,99.159,0.0,Morty,0.0,97.891,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,97.891
2.0,98.845,0.01,Morty,0.0,97.215,0.0,,False,False,False,False,False,False,,97.215
3.0,94.699,0.0,Morty,0.0,87.488,0.0,,False,False,False,False,False,False,,87.488
4.0,90.625,0.01,Morty,0.0,76.535,0.0,,False,False,False,False,False,False,,76.535
5.0,90.318,0.0,Morty,0.0,75.652,0.0,,False,False,False,False,False,False,,75.652
6.0,90.016,0.0,Morty,0.0,74.778,0.0,,False,False,False,False,False,False,,74.778
7.0,86.015,0.0,Morty,0.0,62.469,0.0,,False,False,False,False,False,False,,62.469
8.0,82.087,0.01,Jerry,49.087,0.0,0.0,,False,False,False,False,False,False,,49.087
9.0,81.791,0.01,Jerry,48.026,0.0,0.0,,False,False,False,False,False,False,,48.026
10.0,81.5,0.0,Jerry,46.979,0.0,0.0,,False,False,False,False,False,False,,46.979
11.0,77.645,0.0,Jerry,32.403,0.0,0.0,,False,False,False,False,False,False,,32.403
12.0,77.667,0.0,Jerry,32.49,0.0,0.0,,False,False,False,False,False,False,,32.49
13.0,77.381,0.01,Jerry,31.361,0.0,0.0,,False,False,False,False,False,False,,31.361
14.0,73.65,0.0,Jerry,15.996,0.0,0.0,,False,False,False,False,False,False,,15.996
15.0,74.146,0.0,Jerry,18.102,0.0,0.0,,False,False,False,False,False,False,,18.102
16.0,74.166,0.0,Jerry,18.19,0.0,0.0,,False,False,False,False,False,False,,18.19
17.0,70.44,0.01,Jerry,1.846,0.0,0.0,,False,False,False,False,False,False,,1.846
18.0,70.928,0.01,Jerry,4.05,0.0,0.0,,False,False,False,False,False,False,,4.05
19.0,70.948,0.0,Jerry,4.142,0.0,0.0,,False,False,False,False,False,False,,4.142
20.0,67.28,0.0,Jerry,-12.928,0.0,0.0,,False,False,False,False,False,False,,-12.928
21.0,67.759,0.0,Jerry,-10.631,0.0,0.0,,False,False,False,False,False,False,,-10.631
22.0,67.78,0.0,Jerry,-10.535,0.0,0.0,,False,False,False,False,False,False,,-10.535
23.0,64.168,0.0,Jerry,-28.285,0.0,0.0,,False,False,False,False,False,False,,-28.285
24.0,64.64,0.01,Jerry,-25.902,0.0,0.0,,False,False,False,False,False,False,,-25.902
25.0,64.66,0.0,Jerry,-25.803,0.0,0.0,,False,False,False,False,False,False,,-25.803
26.0,61.105,0.0,Jerry,-44.188,0.0,0.0,,False,False,False,False,False,False,,-44.188
27.0,61.57,0.0,Jerry,-41.725,0.0,0.0,,False,False,False,False,False,False,,-41.725
28.0,61.589,0.01,Jerry,-41.622,0.0,0.0,,False,False,False,False,False,False,,-41.622
29.0,58.092,0.01,Jerry,-60.599,0.0,0.0,,False,False,False,False,False,False,,-60.599
30.0,58.549,0.01,Jerry,-58.062,0.0,0.0,,False,False,False,False,False,False,,-58.062
31.0,58.568,0.01,Jerry,-57.956,0.0,0.0,,False,False,False,False,False,False,,-57.956
32.0,55.128,0.01,Jerry,-77.48,0.0,0.0,,False,False,False,False,False,False,,-77.48
33.0,55.577,0.0,Jerry,-74.875,0.0,0.0,,False,False,False,False,False,False,,-74.875
34.0,55.596,0.0,Jerry,-74.766,0.0,0.0,,False,False,False,False,False,False,,-74.766
35.0,52.213,0.01,Jerry,-94.796,0.0,0.0,,False,False,False,False,False,False,,-94.796
36.0,52.655,0.0,Jerry,-92.128,0.0,0.0,,False,False,False,False,False,False,,-92.128
