step,CGM,Ins,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation,Infos,Action,Total Reward
50.0,110.486,,Morty,0.0,116.86,124.476,,False,False,,0.05,241.336
51.0,112.456,,Morty,0.0,119.065,124.476,,False,False,,0.03,243.542
52.0,112.321,,Morty,0.0,118.925,124.476,,False,False,,0.02,243.401
53.0,110.511,,Morty,0.0,116.889,124.476,,False,False,,0.01,241.365
54.0,107.451,,Morty,0.0,112.826,124.476,,False,False,,0.03,237.303
55.0,103.569,,Morty,0.0,106.549,124.476,,False,False,,0.03,231.026
56.0,99.294,,Morty,0.0,98.181,124.476,,False,False,,0.06,222.658
57.0,95.052,,Morty,0.0,88.373,124.476,,False,False,,0.05,212.849
58.0,91.272,,Morty,0.0,78.367,124.476,,False,False,,0.05,202.844
59.0,88.348,,Morty,0.0,69.808,124.476,,False,False,,0.06,194.284
60.0,86.467,,Morty,0.0,63.926,124.476,,False,False,,0.03,188.402
61.0,85.51,,Morty,0.0,60.821,124.476,,False,False,,0.05,185.298
62.0,85.29,,Morty,0.0,60.096,124.476,,False,False,,0.02,184.572
63.0,85.618,,Morty,0.0,61.176,124.476,,False,False,,0.02,185.652
64.0,86.313,,Morty,0.0,63.432,124.476,,False,False,,0.07,187.909
65.0,87.231,,Morty,0.0,66.353,124.476,,False,False,,0.01,190.829
66.0,88.289,,Morty,0.0,69.629,124.476,,False,False,,0.0,194.106
67.0,89.414,,Morty,0.0,73.012,124.476,,False,False,,0.01,197.489
68.0,90.535,,Morty,0.0,76.278,124.476,,False,False,,0.02,200.754
69.0,91.571,,Morty,0.0,79.201,124.476,,False,False,,0.0,203.677
70.0,92.382,,Morty,0.0,81.428,124.476,,False,False,,0.05,205.904
71.0,92.743,,Morty,0.0,82.402,124.476,,False,False,,0.02,206.879
72.0,92.411,,Morty,0.0,81.506,124.476,,False,False,,0.03,205.982
73.0,91.14,,Morty,0.0,77.995,124.476,,False,False,,0.03,202.471
74.0,88.732,,Morty,0.0,70.974,124.476,,False,False,,0.07,195.45
75.0,85.264,,Morty,0.0,60.011,124.476,,False,False,,0.07,184.487
76.0,81.225,,Morty,0.0,45.981,124.476,,False,False,,0.07,170.457
77.0,77.198,,Jerry,30.633,45.981,124.476,,False,False,,0.05,201.09
78.0,73.762,,Jerry,16.47,45.981,124.476,,False,False,,0.0,186.927
79.0,71.439,,Jerry,6.338,45.981,124.476,,False,False,,0.0,176.795
80.0,70.395,,Jerry,1.64,45.981,124.476,,False,False,,0.0,172.097
81.0,70.265,,Jerry,1.047,45.981,124.476,,False,False,,0.0,171.504
82.0,70.563,,Jerry,2.401,45.981,124.476,,False,False,,0.0,172.858
83.0,70.804,,Jerry,3.493,45.981,124.476,,False,False,,0.0,173.95
84.0,70.544,,Jerry,2.317,45.981,124.476,,False,False,,0.0,172.774
85.0,69.574,,Jerry,-2.122,45.981,124.476,,False,False,,0.0,168.335
86.0,68.039,,Jerry,-9.304,45.981,124.476,,False,False,,0.0,161.153
87.0,66.164,,Jerry,-18.342,45.981,124.476,,False,False,,0.0,152.115
88.0,64.173,,Jerry,-28.257,45.981,124.476,,False,False,,0.0,142.2
89.0,62.28,,Jerry,-37.997,45.981,124.476,,False,False,,0.0,132.46
90.0,60.617,,Jerry,-46.794,45.981,124.476,,False,False,,0.0,123.663
91.0,59.205,,Jerry,-54.449,45.981,124.476,,False,False,,0.0,116.008
92.0,58.036,,Jerry,-60.914,45.981,124.476,,False,False,,0.0,109.543
93.0,57.102,,Jerry,-66.158,45.981,124.476,,False,False,,0.0,104.299
94.0,56.396,,Jerry,-70.167,45.981,124.476,,False,False,,0.0,100.29
95.0,55.912,,Jerry,-72.943,45.981,124.476,,False,False,,0.0,97.514
96.0,55.642,,Jerry,-74.501,45.981,124.476,,False,False,,0.0,95.956
97.0,55.578,,Jerry,-74.868,45.981,124.476,,False,False,,0.0,95.589
98.0,55.714,,Jerry,-74.084,45.981,124.476,,False,False,,0.0,96.373
99.0,55.47,,Jerry,-75.498,45.981,124.476,,False,False,,0.0,94.959
100.0,54.226,,Jerry,-82.762,45.981,124.476,,False,False,,0.0,87.695
101.0,53.067,,Jerry,-89.65,45.981,124.476,,False,False,,0.0,80.807
102.0,52.054,,Jerry,-95.761,45.981,124.476,,False,False,,0.0,74.696
103.0,51.249,,Jerry,-100.677,45.981,124.476,,False,False,,0.0,69.78
104.0,50.715,,Jerry,-103.972,45.981,124.476,,False,False,,0.0,66.485
105.0,50.513,,Jerry,-105.226,45.981,124.476,,False,False,,0.0,65.231
106.0,50.704,,Jerry,-104.038,45.981,124.476,,False,False,,0.0,66.419
107.0,51.352,,Jerry,-100.048,45.981,124.476,,False,False,,0.0,70.409
108.0,52.517,,Jerry,-92.956,45.981,124.476,,False,False,,0.0,77.501
109.0,54.234,,Jerry,-82.718,45.981,124.476,,False,False,,0.0,87.739
110.0,56.362,,Jerry,-70.364,45.981,124.476,,False,False,,0.0,100.093
111.0,58.504,,Jerry,-58.308,45.981,124.476,,False,False,,0.0,112.149
112.0,60.207,,Jerry,-49.003,45.981,124.476,,False,False,,0.0,121.454
113.0,61.014,,Jerry,-44.675,45.981,124.476,,False,False,,0.0,125.782
114.0,60.545,,Jerry,-47.183,45.981,124.476,,False,False,,0.0,123.274
115.0,58.863,,Jerry,-56.33,45.981,124.476,,False,False,,0.0,114.127
116.0,56.695,,Jerry,-68.462,45.981,124.476,,False,False,,0.0,101.995
117.0,54.919,,Jerry,-78.696,45.981,124.476,,False,False,,0.0,91.761
118.0,54.411,,Jerry,-81.675,45.981,124.476,,False,False,,0.0,88.782
119.0,55.94,,Jerry,-72.784,45.981,124.476,,False,False,,0.0,97.673
120.0,59.638,,Jerry,-52.084,45.981,124.476,,False,False,,0.0,118.373
121.0,64.682,,Jerry,-25.693,45.981,124.476,,False,False,,0.0,144.763
122.0,70.033,,Jerry,-0.01,45.981,124.476,,False,False,,0.0,170.447
123.0,74.656,,Jerry,20.252,45.981,124.476,,False,False,,0.0,190.709
124.0,77.614,,Jerry,32.28,45.981,124.476,,False,False,,0.0,202.737
125.0,78.571,,Jerry,36.019,45.981,124.476,,False,False,,0.0,206.476
126.0,78.099,,Jerry,34.184,45.981,124.476,,False,False,,0.0,204.641
127.0,76.966,,Jerry,29.709,45.981,124.476,,False,False,,0.0,200.166
128.0,75.943,,Jerry,25.576,45.981,124.476,,False,False,,0.0,196.033
129.0,75.736,,Jerry,24.73,45.981,124.476,,False,False,,0.0,195.187
130.0,76.671,,Jerry,28.526,45.981,124.476,,False,False,,0.0,198.983
131.0,78.499,,Jerry,35.74,45.981,124.476,,False,False,,0.0,206.197
132.0,80.847,,Jerry,44.595,45.981,124.476,,False,False,,0.0,215.052
133.0,83.338,,Jerry,53.491,45.981,124.476,,False,False,,0.0,223.948
134.0,85.629,,Jerry,61.214,45.981,124.476,,False,False,,0.0,231.67
135.0,87.552,,Morty,61.214,67.356,124.476,,False,False,,0.0,253.046
136.0,89.204,,Morty,61.214,72.388,124.476,,False,False,,0.05,258.077
137.0,90.742,,Morty,61.214,76.869,124.476,,False,False,,0.07,262.559
138.0,92.324,,Morty,61.214,81.272,124.476,,False,False,,0.01,266.962
139.0,94.09,,Morty,61.214,85.94,124.476,,False,False,,0.01,271.629
140.0,96.079,,Morty,61.214,90.886,124.476,,False,False,,0.04,276.575
141.0,98.18,,Morty,61.214,95.751,124.476,,False,False,,0.02,281.441
142.0,100.247,,Morty,61.214,100.178,124.476,,False,False,,0.01,285.868
143.0,102.134,,Morty,61.214,103.91,124.476,,False,False,,0.06,289.6
144.0,103.696,,Morty,61.214,106.774,124.476,,False,False,,0.01,292.463
145.0,104.786,,Morty,61.214,108.653,124.476,,False,False,,0.05,294.343
146.0,105.26,,Morty,61.214,109.438,124.476,,False,False,,0.0,295.127
147.0,104.97,,Morty,61.214,108.959,124.476,,False,False,,0.07,294.649
148.0,103.77,,Morty,61.214,106.905,124.476,,False,False,,0.0,292.594
149.0,103.59,,Morty,61.214,106.587,124.476,,False,False,,0.02,292.277
150.0,106.231,,Morty,61.214,110.989,124.476,,False,False,,0.04,296.679
151.0,107.294,,Morty,61.214,112.597,124.476,,False,False,,0.0,298.286
152.0,107.117,,Morty,61.214,112.336,124.476,,False,False,,0.05,298.026
153.0,106.041,,Morty,61.214,110.692,124.476,,False,False,,0.0,296.382
154.0,104.405,,Morty,61.214,108.007,124.476,,False,False,,0.04,293.697
155.0,102.547,,Morty,61.214,104.688,124.476,,False,False,,0.01,290.378
156.0,100.808,,Morty,61.214,101.319,124.476,,False,False,,0.06,287.009
157.0,99.526,,Morty,61.214,98.675,124.476,,False,False,,0.01,284.364
158.0,99.041,,Morty,61.214,97.639,124.476,,False,False,,0.03,283.329
159.0,99.655,,Morty,61.214,98.946,124.476,,False,False,,0.05,284.636
160.0,101.436,,Morty,61.214,102.565,124.476,,False,False,,0.06,288.255
161.0,104.111,,Morty,61.214,107.502,124.476,,False,False,,0.07,293.192
162.0,107.327,,Morty,61.214,112.646,124.476,,False,False,,0.03,298.336
163.0,110.731,,Morty,61.214,117.151,124.476,,False,False,,0.0,302.841
164.0,113.989,,Morty,61.214,120.559,124.476,,False,False,,0.0,306.248
165.0,116.878,,Morty,61.214,122.84,124.476,,False,False,,0.07,308.529
166.0,119.341,,Morty,61.214,124.235,124.476,,False,False,,0.04,309.925
167.0,121.361,,Morty,61.214,125.001,124.476,,False,False,,0.02,310.691
168.0,122.919,,Rick,61.214,125.001,125.36,,False,False,,0.04,311.575
169.0,124.02,,Rick,61.214,125.001,125.491,,False,False,,0.14,311.706
170.0,124.825,,Rick,61.214,125.001,125.523,,False,False,,0.14,311.738
171.0,125.721,,Rick,61.214,125.001,125.496,,False,False,,0.08,311.71
172.0,127.148,,Rick,61.214,125.001,125.313,,False,False,,0.02,311.528
173.0,129.543,,Rick,61.214,125.001,124.625,,False,False,,0.14,310.84
174.0,133.278,,Rick,61.214,125.001,122.597,,False,False,,0.0,308.812
175.0,138.326,,Rick,61.214,125.001,118.008,,False,False,,0.04,304.223
176.0,144.06,,Rick,61.214,125.001,110.217,,False,False,,0.15,296.432
177.0,149.722,,Rick,61.214,125.001,99.832,,False,False,,0.06,286.047
178.0,154.554,,Rick,61.214,125.001,88.855,,False,False,,0.01,275.07
179.0,157.85,,Rick,61.214,125.001,80.252,,False,False,,0.1,266.467
180.0,159.211,,Rick,61.214,125.001,76.434,,False,False,,0.09,262.649
181.0,158.706,,Rick,61.214,125.001,77.869,,False,False,,0.0,264.084
182.0,156.505,,Rick,61.214,125.001,83.873,,False,False,,0.14,270.088
183.0,152.778,,Rick,61.214,125.001,93.116,,False,False,,0.09,279.331
184.0,147.732,,Rick,61.214,125.001,103.787,,False,False,,0.04,290.002
185.0,141.775,,Rick,61.214,125.001,113.65,,False,False,,0.03,299.865
186.0,135.623,,Rick,61.214,125.001,120.729,,False,False,,0.12,306.944
187.0,130.062,,Rick,61.214,125.001,124.413,,False,False,,0.14,310.628
188.0,125.876,,Rick,61.214,125.001,125.484,,False,False,,0.0,311.699
189.0,123.771,,Rick,61.214,125.001,125.47,,False,False,,0.07,311.685
190.0,123.979,,Rick,61.214,125.001,125.488,,False,False,,0.0,311.703
191.0,126.024,,Rick,61.214,125.001,125.471,,False,False,,0.0,311.686
192.0,129.271,,Rick,61.214,125.001,124.727,,False,False,,0.04,310.942
193.0,133.086,,Rick,61.214,125.001,122.73,,False,False,,0.15,308.945
194.0,136.835,,Rick,61.214,125.001,119.584,,False,False,,0.1,305.799
195.0,139.886,,Rick,61.214,125.001,116.16,,False,False,,0.1,302.375
196.0,141.605,,Rick,61.214,125.001,113.888,,False,False,,0.08,300.103
197.0,141.36,,Rick,61.214,125.001,114.227,,False,False,,0.03,300.442
198.0,138.518,,Rick,61.214,125.001,117.791,,False,False,,0.0,304.006
199.0,134.991,,Rick,61.214,125.001,121.278,,False,False,,0.0,307.493
200.0,134.156,,Rick,61.214,125.001,121.951,,False,False,,0.05,308.166
201.0,133.438,,Rick,61.214,125.001,122.484,,False,False,,0.13,308.699
202.0,132.839,,Rick,61.214,125.001,122.896,,False,False,,0.07,309.111
203.0,132.359,,Rick,61.214,125.001,123.204,,False,False,,0.06,309.419
204.0,132.002,,Rick,61.214,125.001,123.421,,False,False,,0.06,309.636
205.0,131.769,,Rick,61.214,125.001,123.557,,False,False,,0.03,309.771
206.0,131.663,,Rick,61.214,125.001,123.617,,False,False,,0.05,309.832
207.0,131.685,,Rick,61.214,125.001,123.604,,False,False,,0.1,309.819
208.0,131.838,,Rick,61.214,125.001,123.517,,False,False,,0.05,309.731
209.0,132.115,,Rick,61.214,125.001,123.353,,False,False,,0.06,309.568
210.0,132.446,,Rick,61.214,125.001,123.149,,False,False,,0.02,309.364
211.0,132.672,,Rick,61.214,125.001,123.005,,False,False,,0.09,309.22
212.0,132.613,,Rick,61.214,125.001,123.043,,False,False,,0.14,309.258
213.0,132.089,,Rick,61.214,125.001,123.369,,False,False,,0.01,309.584
214.0,130.936,,Rick,61.214,125.001,124.005,,False,False,,0.03,310.219
215.0,129.087,,Rick,61.214,125.001,124.793,,False,False,,0.08,311.008
216.0,126.619,,Rick,61.214,125.001,125.401,,False,False,,0.12,311.615
217.0,123.641,,Rick,61.214,125.001,125.458,,False,False,,0.1,311.672
218.0,120.264,,Rick,61.214,125.001,124.627,,False,False,,0.08,310.842
219.0,116.6,,Rick,61.214,125.001,122.65,,False,False,,0.1,308.865
220.0,112.793,,Morty,61.214,119.41,122.65,,False,False,,0.11,303.274
221.0,109.029,,Morty,61.214,115.019,122.65,,False,False,,0.04,298.883
222.0,105.504,,Morty,61.214,109.836,122.65,,False,False,,0.02,293.699
223.0,102.415,,Morty,61.214,104.44,122.65,,False,False,,0.06,288.304
224.0,99.937,,Morty,61.214,99.536,122.65,,False,False,,0.07,283.4
225.0,98.132,,Morty,61.214,95.643,122.65,,False,False,,0.07,279.507
226.0,96.89,,Morty,61.214,92.806,122.65,,False,False,,0.04,276.669
227.0,96.062,,Morty,61.214,90.844,122.65,,False,False,,0.06,274.708
228.0,95.501,,Morty,61.214,89.482,122.65,,False,False,,0.0,273.345
229.0,95.061,,Morty,61.214,88.395,122.65,,False,False,,0.03,272.259
230.0,94.616,,Morty,61.214,87.278,122.65,,False,False,,0.07,271.142
231.0,94.064,,Morty,61.214,85.872,122.65,,False,False,,0.07,269.735
232.0,93.311,,Morty,61.214,83.912,122.65,,False,False,,0.01,267.776
233.0,92.264,,Morty,61.214,81.106,122.65,,False,False,,0.06,264.97
234.0,90.842,,Morty,61.214,77.152,122.65,,False,False,,0.04,261.016
235.0,89.057,,Morty,61.214,71.948,122.65,,False,False,,0.04,255.812
236.0,87.053,,Morty,61.214,65.791,122.65,,False,False,,0.03,249.655
237.0,85.006,,Morty,61.214,59.154,122.65,,False,False,,0.01,243.018
238.0,83.09,,Morty,61.214,52.627,122.65,,False,False,,0.02,236.491
239.0,81.468,,Jerry,46.86,52.627,122.65,,False,False,,0.02,222.138
240.0,80.222,,Jerry,42.285,52.627,122.65,,False,False,,0.0,217.562
241.0,79.321,,Jerry,38.891,52.627,122.65,,False,False,,0.0,214.168
242.0,78.708,,Jerry,36.548,52.627,122.65,,False,False,,0.0,211.826
243.0,78.356,,Jerry,35.185,52.627,122.65,,False,False,,0.0,210.463
244.0,78.275,,Jerry,34.871,52.627,122.65,,False,False,,0.0,210.149
245.0,78.515,,Jerry,35.8,52.627,122.65,,False,False,,0.0,211.077
246.0,79.138,,Jerry,38.195,52.627,122.65,,False,False,,0.0,213.473
247.0,80.2,,Jerry,42.201,52.627,122.65,,False,False,,0.0,217.479
248.0,81.725,,Jerry,47.789,52.627,122.65,,False,False,,0.0,223.067
249.0,81.573,,Jerry,47.243,52.627,122.65,,False,False,,0.0,222.521
250.0,78.328,,Jerry,35.077,52.627,122.65,,False,False,,0.0,210.355
251.0,77.602,,Jerry,32.234,52.627,122.65,,False,False,,0.0,207.512
252.0,79.048,,Jerry,37.852,52.627,122.65,,False,False,,0.0,213.13
253.0,82.284,,Jerry,49.791,52.627,122.65,,False,False,,0.0,225.068
254.0,86.957,,Jerry,65.489,52.627,122.65,,False,False,,0.0,240.767
255.0,92.713,,Morty,65.489,82.32,122.65,,False,False,,0.0,270.459
256.0,99.182,,Morty,65.489,97.943,122.65,,False,False,,0.01,286.082
257.0,105.989,,Morty,65.489,110.609,122.65,,False,False,,0.0,298.749
258.0,112.748,,Morty,65.489,119.365,122.65,,False,False,,0.03,307.504
259.0,119.118,,Morty,65.489,124.129,122.65,,False,False,,0.05,312.268
260.0,125.017,,Morty,65.489,125.523,122.65,,False,False,,0.01,313.662
261.0,130.756,,Rick,65.489,125.523,124.094,,False,False,,0.05,315.106
262.0,136.733,,Rick,65.489,125.523,119.686,,False,False,,0.15,310.698
263.0,143.351,,Rick,65.489,125.523,111.329,,False,False,,0.12,302.341
264.0,150.962,,Rick,65.489,125.523,97.201,,False,False,,0.06,288.213
265.0,159.583,,Rick,65.489,125.523,75.363,,False,False,,0.08,266.375
266.0,168.728,,Rick,65.489,125.523,45.423,,False,False,,0.13,236.435
267.0,177.801,,Rick,65.489,125.523,8.828,,False,False,,0.06,199.84
268.0,186.208,,Rick,65.489,125.523,-31.211,,False,False,,0.02,159.801
269.0,193.425,,Rick,65.489,125.523,-70.281,,False,False,,0.05,120.731
270.0,199.315,,Rick,65.489,125.523,-105.392,,False,False,,0.12,85.62
271.0,204.329,,Rick,65.489,125.523,-137.557,,False,False,,0.03,53.455
272.0,209.047,,Rick,65.489,125.523,-169.737,,False,False,,0.1,21.275
273.0,214.052,,Rick,65.489,125.523,-205.906,,False,False,,0.04,-14.894
274.0,219.875,,Rick,65.489,125.523,-250.619,,False,False,,0.04,-59.607
275.0,226.724,,Rick,65.489,125.523,-306.827,,False,False,,0.12,-115.815
276.0,234.319,,Rick,65.489,125.523,-373.73,,False,False,,0.01,-182.718
277.0,242.274,,Rick,65.489,125.523,-448.956,,False,False,,0.1,-257.944
278.0,250.202,,Rick,65.489,125.523,-529.19,,False,False,,0.07,-338.178
279.0,257.748,,Rick,65.489,125.523,-610.421,,False,False,,0.12,-419.409
280.0,264.716,,Rick,65.489,125.523,-689.643,,False,False,,0.01,-498.631
281.0,271.15,,Rick,65.489,125.523,-766.392,,False,False,,0.13,-575.38
282.0,277.149,,Rick,65.489,125.523,-841.066,,False,False,,0.04,-650.054
283.0,282.814,,Rick,65.489,125.523,-914.33,,False,False,,0.15,-723.318
284.0,288.234,,Rick,65.489,125.523,-986.947,,False,False,,0.08,-795.935
285.0,293.444,,Rick,65.489,125.523,-1059.043,,False,False,,0.01,-868.031
286.0,298.386,,Rick,65.489,125.523,-1129.53,,False,False,,0.06,-938.518
287.0,302.986,,Rick,65.489,125.523,-1196.962,,False,False,,0.05,-1005.95
288.0,307.169,,Rick,65.489,125.523,-1259.819,,False,False,,0.07,-1068.807
289.0,310.874,,Rick,65.489,125.523,-1316.72,,False,False,,0.08,-1125.708
290.0,314.115,,Rick,65.489,125.523,-1367.419,,False,False,,0.15,-1176.407
291.0,317.012,,Rick,65.489,125.523,-1413.489,,False,False,,0.11,-1222.477
292.0,319.713,,Rick,65.489,125.523,-1457.071,,False,False,,0.15,-1266.059
293.0,322.366,,Rick,65.489,125.523,-1500.476,,False,False,,0.08,-1309.464
294.0,325.122,,Rick,65.489,125.523,-1546.166,,False,False,,0.14,-1355.154
295.0,328.129,,Rick,65.489,125.523,-1596.765,,False,False,,0.0,-1405.753
296.0,331.541,,Rick,65.489,125.523,-1655.073,,False,False,,0.15,-1464.061
297.0,335.509,,Rick,65.489,125.523,-1724.114,,False,False,,0.1,-1533.102
298.0,340.186,,Rick,65.489,125.523,-1807.186,,False,False,,0.14,-1616.174
299.0,342.957,,Rick,65.489,125.523,-1857.254,,False,False,,0.09,-1666.242
300.0,340.893,,Rick,65.489,125.523,-1819.901,,False,False,,0.02,-1628.889
301.0,339.018,,Rick,65.489,125.523,-1786.261,,False,False,,0.13,-1595.249
302.0,337.338,,Rick,65.489,125.523,-1756.387,,False,False,,0.06,-1565.375
303.0,335.856,,Rick,65.489,125.523,-1730.227,,False,False,,0.08,-1539.215
304.0,334.568,,Rick,65.489,125.523,-1707.62,,False,False,,0.08,-1516.608
305.0,333.46,,Rick,65.489,125.523,-1688.312,,False,False,,0.09,-1497.3
306.0,332.52,,Rick,65.489,125.523,-1671.992,,False,False,,0.03,-1480.98
307.0,331.73,,Rick,65.489,125.523,-1658.335,,False,False,,0.15,-1467.323
308.0,331.074,,Rick,65.489,125.523,-1647.047,,False,False,,0.01,-1456.035
309.0,330.535,,Rick,65.489,125.523,-1637.778,,False,False,,0.1,-1446.766
310.0,330.057,,Rick,65.489,125.523,-1629.593,,False,False,,0.09,-1438.581
311.0,329.533,,Rick,65.489,125.523,-1620.646,,False,False,,0.11,-1429.634
312.0,328.848,,Rick,65.489,125.523,-1608.966,,False,False,,0.06,-1417.954
313.0,327.888,,Rick,65.489,125.523,-1592.676,,False,False,,0.0,-1401.664
314.0,326.547,,Rick,65.489,125.523,-1570.05,,False,False,,0.09,-1379.038
315.0,324.736,,Rick,65.489,125.523,-1539.729,,False,False,,0.1,-1348.717
316.0,322.39,,Rick,65.489,125.523,-1500.864,,False,False,,0.08,-1309.852
317.0,319.452,,Rick,65.489,125.523,-1452.83,,False,False,,0.09,-1261.818
318.0,315.864,,Rick,65.489,125.523,-1395.159,,False,False,,0.01,-1204.147
319.0,311.587,,Rick,65.489,125.523,-1327.794,,False,False,,0.03,-1136.782
320.0,306.667,,Rick,65.489,125.523,-1252.202,,False,False,,0.04,-1061.189
321.0,301.286,,Rick,65.489,125.523,-1171.842,,False,False,,0.04,-980.83
322.0,295.656,,Rick,65.489,125.523,-1090.348,,False,False,,0.14,-899.336
323.0,289.989,,Rick,65.489,125.523,-1010.983,,False,False,,0.09,-819.971
324.0,284.477,,Rick,65.489,125.523,-936.347,,False,False,,0.15,-745.335
325.0,279.186,,Rick,65.489,125.523,-867.101,,False,False,,0.03,-676.089
326.0,274.0,,Rick,65.489,125.523,-801.493,,False,False,,0.13,-610.481
327.0,268.76,,Rick,65.489,125.523,-737.479,,False,False,,0.05,-546.467
328.0,263.306,,Rick,65.489,125.523,-673.283,,False,False,,0.07,-482.271
329.0,257.502,,Rick,65.489,125.523,-607.696,,False,False,,0.09,-416.684
330.0,251.362,,Rick,65.489,125.523,-541.36,,False,False,,0.02,-350.348
331.0,245.12,,Rick,65.489,125.523,-477.158,,False,False,,0.08,-286.146
332.0,239.064,,Rick,65.489,125.523,-417.962,,False,False,,0.11,-226.95
333.0,233.477,,Rick,65.489,125.523,-366.07,,False,False,,0.14,-175.058
334.0,228.613,,Rick,65.489,125.523,-323.013,,False,False,,0.14,-132.001
335.0,224.536,,Rick,65.489,125.523,-288.44,,False,False,,0.0,-97.428
336.0,221.024,,Rick,65.489,125.523,-259.773,,False,False,,0.1,-68.76
337.0,217.793,,Rick,65.489,125.523,-234.304,,False,False,,0.08,-43.292
338.0,214.557,,Rick,65.489,125.523,-209.67,,False,False,,0.12,-18.658
339.0,211.053,,Rick,65.489,125.523,-183.981,,False,False,,0.07,7.031
340.0,207.152,,Rick,65.489,125.523,-156.592,,False,False,,0.0,34.42
341.0,202.93,,Rick,65.489,125.523,-128.372,,False,False,,0.06,62.64
342.0,198.505,,Rick,65.489,125.523,-100.389,,False,False,,0.14,90.623
343.0,193.995,,Rick,65.489,125.523,-73.552,,False,False,,0.06,117.46
344.0,189.518,,Rick,65.489,125.523,-48.594,,False,False,,0.06,142.418
345.0,185.195,,Rick,65.489,125.523,-26.073,,False,False,,0.11,164.939
346.0,181.142,,Rick,65.489,125.523,-6.379,,False,False,,0.14,184.633
