step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,150.636,0.04,Morty,0.0,-432.2,0.0,-432.2,0.0,0.0
2.0,149.811,0.0,Morty,0.0,-390.587,0.0,-390.587,False,False
3.0,148.042,0.02,Morty,0.0,-305.923,0.0,-305.923,False,False
4.0,145.785,0.07,Morty,0.0,-207.018,0.0,-207.018,False,False
5.0,143.329,0.04,Morty,0.0,-110.939,0.0,-110.939,False,False
6.0,140.859,0.02,Morty,0.0,-26.501,0.0,-26.501,False,False
7.0,138.502,0.08,Morty,0.0,42.697,0.0,42.697,False,False
8.0,136.35,0.0,Morty,0.0,96.17,0.0,96.17,False,False
9.0,134.477,0.06,Morty,0.0,135.189,0.0,135.189,False,False
10.0,132.942,0.08,Morty,0.0,161.921,0.0,161.921,False,False
11.0,131.798,0.02,Morty,0.0,178.781,0.0,178.781,False,False
12.0,131.096,0.02,Morty,0.0,187.842,0.0,187.842,False,False
13.0,130.884,0.03,Morty,0.0,190.373,0.0,190.373,False,False
14.0,131.194,0.05,Morty,0.0,186.635,0.0,186.635,False,False
15.0,131.918,0.01,Morty,0.0,177.14,0.0,177.14,False,False
16.0,132.747,0.03,Morty,0.0,164.982,0.0,164.982,False,False
17.0,133.328,0.02,Morty,0.0,155.653,0.0,155.653,False,False
18.0,133.307,0.02,Morty,0.0,155.995,0.0,155.995,False,False
19.0,132.387,0.01,Morty,0.0,170.437,0.0,170.437,False,False
20.0,130.583,0.05,Morty,0.0,193.825,0.0,193.825,False,False
21.0,128.386,0.01,Morty,0.0,213.535,0.0,213.535,False,False
22.0,126.389,0.04,Morty,0.0,223.071,0.0,223.071,False,False
23.0,125.187,0.02,Morty,0.0,224.965,0.0,224.965,False,False
24.0,125.307,0.04,Morty,0.0,224.906,0.0,224.906,False,False
25.0,126.864,0.08,Morty,0.0,221.526,0.0,221.526,False,False
26.0,129.355,0.08,Morty,0.0,206.03,0.0,206.03,False,False
27.0,132.142,0.03,Morty,0.0,173.991,0.0,173.991,False,False
28.0,134.584,0.06,Morty,0.0,133.146,0.0,133.146,False,False
29.0,136.098,0.04,Morty,0.0,101.833,0.0,101.833,False,False
30.0,136.436,0.02,Morty,0.0,94.22,0.0,94.22,False,False
31.0,135.852,0.08,Morty,0.0,107.227,0.0,107.227,False,False
32.0,134.714,0.08,Morty,0.0,130.637,0.0,130.637,False,False
33.0,133.388,0.03,Morty,0.0,154.647,0.0,154.647,False,False
34.0,132.233,0.0,Morty,0.0,172.685,0.0,172.685,False,False
