step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,126.428,0.13,Rick,0.0,0.0,125.426,,0.0,0.0,0.0,0.0,0.0,0.0,,125.426
2.0,125.774,0.0,Rick,0.0,0.0,125.492,,False,False,False,False,False,False,,125.492
3.0,125.088,0.13,Rick,0.0,0.0,125.522,,False,False,False,False,False,False,,125.522
4.0,124.415,0.07,Rick,0.0,0.0,125.514,,False,False,False,False,False,False,,125.514
5.0,123.802,0.04,Rick,0.0,0.0,125.473,,False,False,False,False,False,False,,125.473
6.0,123.295,0.06,Rick,0.0,0.0,125.416,,False,False,False,False,False,False,,125.416
7.0,122.944,0.13,Rick,0.0,0.0,125.364,,False,False,False,False,False,False,,125.364
8.0,122.797,0.12,Rick,0.0,0.0,125.339,,False,False,False,False,False,False,,125.339
9.0,122.894,0.11,Rick,0.0,0.0,125.356,,False,False,False,False,False,False,,125.356
10.0,123.211,0.09,Rick,0.0,0.0,125.405,,False,False,False,False,False,False,,125.405
11.0,123.638,0.02,Rick,0.0,0.0,125.457,,False,False,False,False,False,False,,125.457
12.0,124.043,0.09,Rick,0.0,0.0,125.493,,False,False,False,False,False,False,,125.493
13.0,124.293,0.03,Rick,0.0,0.0,125.508,,False,False,False,False,False,False,,125.508
14.0,124.268,0.05,Rick,0.0,0.0,125.507,,False,False,False,False,False,False,,125.507
15.0,123.916,0.01,Rick,0.0,0.0,125.483,,False,False,False,False,False,False,,125.483
16.0,123.295,0.15,Rick,0.0,0.0,125.416,,False,False,False,False,False,False,,125.416
17.0,122.484,0.02,Rick,0.0,0.0,125.28,,False,False,False,False,False,False,,125.28
18.0,121.565,0.02,Rick,0.0,0.0,125.06,,False,False,False,False,False,False,,125.06
19.0,120.606,0.1,Rick,0.0,0.0,124.755,,False,False,False,False,False,False,,124.755
20.0,119.609,0.05,Rick,0.0,0.0,124.356,,False,False,False,False,False,False,,124.356
21.0,118.471,0.01,Morty,0.0,123.8,124.356,,False,False,False,False,False,False,,248.156
22.0,117.065,0.04,Morty,0.0,122.964,124.356,,False,False,False,False,False,False,,247.32
23.0,115.268,0.02,Morty,0.0,121.655,124.356,,False,False,False,False,False,False,,246.011
24.0,112.986,0.04,Morty,0.0,119.604,124.356,,False,False,False,False,False,False,,243.96
25.0,110.317,0.04,Morty,0.0,116.655,124.356,,False,False,False,False,False,False,,241.011
26.0,107.648,0.06,Morty,0.0,113.112,124.356,,False,False,False,False,False,False,,237.468
27.0,105.43,0.03,Morty,0.0,109.716,124.356,,False,False,False,False,False,False,,234.072
28.0,104.114,0.06,Morty,0.0,107.507,124.356,,False,False,False,False,False,False,,231.863
29.0,104.096,0.04,Morty,0.0,107.475,124.356,,False,False,False,False,False,False,,231.831
30.0,105.443,0.02,Morty,0.0,109.736,124.356,,False,False,False,False,False,False,,234.092
31.0,107.728,0.02,Morty,0.0,113.226,124.356,,False,False,False,False,False,False,,237.582
32.0,110.415,0.05,Morty,0.0,116.773,124.356,,False,False,False,False,False,False,,241.129
33.0,112.967,0.03,Morty,0.0,119.586,124.356,,False,False,False,False,False,False,,243.942
34.0,114.892,0.0,Morty,0.0,121.347,124.356,,False,False,False,False,False,False,,245.703
35.0,115.945,0.05,Morty,0.0,122.179,124.356,,False,False,False,False,False,False,,246.536
36.0,116.26,0.0,Morty,0.0,122.411,124.356,,False,False,False,False,False,False,,246.767
37.0,116.054,0.05,Morty,0.0,122.261,124.356,,False,False,False,False,False,False,,246.617
38.0,115.545,0.03,Morty,0.0,121.874,124.356,,False,False,False,False,False,False,,246.23
39.0,114.939,0.07,Morty,0.0,121.386,124.356,,False,False,False,False,False,False,,245.742
40.0,114.37,0.05,Morty,0.0,120.9,124.356,,False,False,False,False,False,False,,245.256
41.0,113.871,0.02,Morty,0.0,120.451,124.356,,False,False,False,False,False,False,,244.807
42.0,113.447,0.04,Morty,0.0,120.053,124.356,,False,False,False,False,False,False,,244.409
43.0,113.105,0.02,Morty,0.0,119.722,124.356,,False,False,False,False,False,False,,244.078
44.0,112.853,0.07,Morty,0.0,119.472,124.356,,False,False,False,False,False,False,,243.828
45.0,112.697,0.01,Morty,0.0,119.314,124.356,,False,False,False,False,False,False,,243.67
