step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,140.183,0.04,Rick,0.0,0.0,-5.526,-5.526,0.0,0.0
2.0,136.814,0.0,Rick,0.0,0.0,85.426,85.426,False,False
3.0,134.364,0.02,Rick,0.0,0.0,137.322,137.322,False,False
4.0,132.442,0.07,Rick,0.0,0.0,169.617,169.617,False,False
5.0,130.877,0.04,Rick,0.0,0.0,190.464,190.464,False,False
6.0,129.63,0.06,Rick,0.0,0.0,203.566,203.566,False,False
7.0,128.746,0.08,Rick,0.0,0.0,210.97,210.97,False,False
8.0,128.321,0.1,Rick,0.0,0.0,213.969,213.969,False,False
9.0,128.474,0.06,Rick,0.0,0.0,212.93,212.93,False,False
10.0,129.278,0.09,Rick,0.0,0.0,206.702,206.702,False,False
11.0,130.719,0.02,Rick,0.0,0.0,192.291,192.291,False,False
12.0,132.773,0.09,Rick,0.0,0.0,164.579,164.579,False,False
13.0,135.419,0.03,Rick,0.0,0.0,116.452,116.452,False,False
14.0,138.604,0.05,Rick,0.0,0.0,39.936,39.936,False,False
15.0,142.072,0.01,Rick,0.0,0.0,-66.458,-66.458,False,False
16.0,145.258,0.03,Rick,0.0,0.0,-185.388,-185.388,False,False
17.0,147.528,0.02,Rick,0.0,0.0,-282.524,-282.524,False,False
18.0,148.251,0.02,Rick,0.0,0.0,-315.591,-315.591,False,False
19.0,146.882,0.1,Rick,0.0,0.0,-253.822,-253.822,False,False
20.0,143.411,0.05,Rick,0.0,0.0,-113.98,-113.98,False,False
21.0,138.625,0.01,Rick,0.0,0.0,39.36,39.36,False,False
22.0,133.486,0.04,Rick,0.0,0.0,152.983,152.983,False,False
23.0,128.959,0.02,Rick,0.0,0.0,209.325,209.325,False,False
24.0,125.916,0.04,Rick,0.0,0.0,224.161,224.161,False,False
25.0,124.678,0.08,Rick,0.0,0.0,224.897,224.897,False,False
26.0,124.742,0.09,Rick,0.0,0.0,224.934,224.934,False,False
27.0,125.421,0.03,Rick,0.0,0.0,224.823,224.823,False,False
28.0,126.027,0.06,Rick,0.0,0.0,223.945,223.945,False,False
29.0,125.93,0.04,Rick,0.0,0.0,224.135,224.135,False,False
30.0,124.845,0.02,Rick,0.0,0.0,224.976,224.976,False,False
31.0,123.002,0.08,Rick,0.0,0.0,221.01,221.01,False,False
32.0,120.748,0.08,Rick,0.0,0.0,206.917,206.917,False,False
33.0,118.426,0.03,Rick,0.0,0.0,181.783,181.783,False,False
34.0,116.362,0.0,Morty,0.0,150.387,181.783,332.17,False,False
35.0,114.751,0.08,Morty,0.0,119.96,181.783,301.744,False,False
36.0,113.596,0.0,Morty,0.0,94.937,181.783,276.721,False,False
37.0,112.855,0.05,Morty,0.0,77.496,181.783,259.279,False,False
38.0,112.489,0.03,Morty,0.0,68.475,181.783,250.258,False,False
39.0,112.452,0.07,Morty,0.0,67.542,181.783,249.325,False,False
40.0,112.661,0.05,Morty,0.0,72.752,181.783,254.535,False,False
41.0,112.981,0.02,Morty,0.0,80.546,181.783,262.33,False,False
42.0,113.264,0.08,Morty,0.0,87.26,181.783,269.043,False,False
43.0,113.361,0.02,Morty,0.0,89.534,181.783,271.317,False,False
44.0,113.125,0.07,Morty,0.0,83.983,181.783,265.766,False,False
45.0,112.407,0.01,Morty,0.0,66.428,181.783,248.212,False,False
