step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,124.64,0.04,Morty,0.0,224.87,0.0,224.87,0.0,0.0
2.0,126.28,0.0,Morty,0.0,223.362,0.0,223.362,False,False
3.0,127.271,0.02,Morty,0.0,219.845,0.0,219.845,False,False
4.0,127.709,0.03,Morty,0.0,217.662,0.0,217.662,False,False
5.0,127.773,0.04,Morty,0.0,217.312,0.0,217.312,False,False
6.0,127.687,0.02,Morty,0.0,217.778,0.0,217.778,False,False
7.0,127.706,0.0,Morty,0.0,217.68,0.0,217.68,False,False
8.0,128.095,0.0,Morty,0.0,215.42,0.0,215.42,False,False
9.0,129.094,0.02,Morty,0.0,208.238,0.0,208.238,False,False
10.0,130.716,0.01,Morty,0.0,192.322,0.0,192.322,False,False
11.0,132.636,0.02,Morty,0.0,166.688,0.0,166.688,False,False
12.0,134.451,0.02,Morty,0.0,135.671,0.0,135.671,False,False
13.0,135.759,0.03,Morty,0.0,109.24,0.0,109.24,False,False
14.0,136.201,0.04,Morty,0.0,99.533,0.0,99.533,False,False
15.0,135.692,0.01,Morty,0.0,110.685,0.0,110.685,False,False
16.0,134.555,0.03,Morty,0.0,133.702,0.0,133.702,False,False
17.0,133.205,0.02,Morty,0.0,157.678,0.0,157.678,False,False
18.0,132.055,0.02,Morty,0.0,175.226,0.0,175.226,False,False
19.0,131.475,0.01,Morty,0.0,183.074,0.0,183.074,False,False
20.0,131.578,0.02,Morty,0.0,181.731,0.0,181.731,False,False
21.0,132.092,0.01,Morty,0.0,174.705,0.0,174.705,False,False
22.0,132.659,0.04,Morty,0.0,166.336,0.0,166.336,False,False
23.0,132.922,0.02,Morty,0.0,162.242,0.0,162.242,False,False
24.0,132.564,0.04,Morty,0.0,167.778,0.0,167.778,False,False
25.0,131.527,0.04,Morty,0.0,182.399,0.0,182.399,False,False
26.0,130.133,0.01,Morty,0.0,198.649,0.0,198.649,False,False
27.0,128.793,0.03,Morty,0.0,210.614,0.0,210.614,False,False
28.0,127.915,0.03,Morty,0.0,216.504,0.0,216.504,False,False
29.0,127.864,0.04,Morty,0.0,216.797,0.0,216.797,False,False
30.0,128.744,0.02,Morty,0.0,210.984,0.0,210.984,False,False
31.0,130.264,0.02,Morty,0.0,197.293,0.0,197.293,False,False
32.0,132.046,0.03,Morty,0.0,175.353,0.0,175.353,False,False
33.0,133.713,0.03,Morty,0.0,149.087,0.0,149.087,False,False
34.0,134.921,0.0,Morty,0.0,126.566,0.0,126.566,False,False
35.0,135.541,0.03,Morty,0.0,113.894,0.0,113.894,False,False
36.0,135.757,0.0,Morty,0.0,109.296,0.0,109.296,False,False
37.0,135.826,0.04,Morty,0.0,107.805,0.0,107.805,False,False
38.0,136.004,0.03,Morty,0.0,103.903,0.0,103.903,False,False
39.0,136.532,0.03,Morty,0.0,92.003,0.0,92.003,False,False
40.0,137.548,0.04,Morty,0.0,67.539,0.0,67.539,False,False
41.0,139.039,0.02,Morty,0.0,27.907,0.0,27.907,False,False
42.0,140.957,0.04,Morty,0.0,-29.638,0.0,-29.638,False,False
43.0,143.257,0.02,Rick,0.0,-29.638,-108.306,-137.944,False,False
44.0,145.89,0.07,Rick,0.0,-29.638,-211.389,-241.027,False,False
45.0,148.81,0.1,Rick,0.0,-29.638,-341.925,-371.563,False,False
46.0,151.971,0.01,Rick,0.0,-29.638,-502.409,-532.047,False,False
47.0,155.324,0.03,Rick,0.0,-29.638,-694.538,-724.176,False,False
48.0,158.823,0.07,Rick,0.0,-29.638,-919.01,-948.648,False,False
49.0,160.918,0.11,Rick,0.0,-29.638,-1065.103,-1094.74,False,False
50.0,160.092,0.08,Rick,0.0,-29.638,-1006.434,-1036.071,False,False
51.0,159.38,0.11,Rick,0.0,-29.638,-956.984,-986.622,False,False
52.0,158.759,0.02,Rick,0.0,-29.638,-914.654,-944.292,False,False
53.0,158.204,0.11,Rick,0.0,-29.638,-877.512,-907.15,False,False
54.0,157.692,0.03,Rick,0.0,-29.638,-843.762,-873.4,False,False
55.0,157.198,0.08,Rick,0.0,-29.638,-811.714,-841.352,False,False
56.0,156.698,0.11,Rick,0.0,-29.638,-779.776,-809.414,False,False
57.0,156.168,0.05,Rick,0.0,-29.638,-746.451,-776.088,False,False
58.0,155.583,0.05,Rick,0.0,-29.638,-710.346,-739.984,False,False
59.0,154.92,0.06,Rick,0.0,-29.638,-670.219,-699.857,False,False
60.0,154.157,0.03,Rick,0.0,-29.638,-625.12,-654.758,False,False
61.0,153.275,0.05,Rick,0.0,-29.638,-574.484,-604.122,False,False
62.0,152.258,0.09,Rick,0.0,-29.638,-517.995,-547.633,False,False
63.0,151.088,0.02,Rick,0.0,-29.638,-455.582,-485.22,False,False
