step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,162.753,0.05,Rick,0.0,0.0,65.775,,0.0,0.0,0.0,0.0,0.0,0.0,,65.775
2.0,159.339,0.08,Rick,0.0,0.0,76.068,,False,False,False,False,False,False,,76.068
3.0,157.164,0.06,Rick,0.0,0.0,82.116,,False,False,False,False,False,False,,82.116
4.0,155.945,0.05,Rick,0.0,0.0,85.334,,False,False,False,False,False,False,,85.334
5.0,155.496,0.07,Rick,0.0,0.0,86.49,,False,False,False,False,False,False,,86.49
6.0,155.684,0.05,Rick,0.0,0.0,86.006,,False,False,False,False,False,False,,86.006
7.0,156.412,0.07,Rick,0.0,0.0,84.118,,False,False,False,False,False,False,,84.118
8.0,157.593,0.09,Rick,0.0,0.0,80.954,,False,False,False,False,False,False,,80.954
9.0,159.16,0.06,Rick,0.0,0.0,76.581,,False,False,False,False,False,False,,76.581
10.0,161.081,0.09,Rick,0.0,0.0,70.937,,False,False,False,False,False,False,,70.937
11.0,163.383,0.06,Rick,0.0,0.0,63.769,,False,False,False,False,False,False,,63.769
12.0,166.105,0.08,Rick,0.0,0.0,54.725,,False,False,False,False,False,False,,54.725
13.0,169.283,0.07,Rick,0.0,0.0,43.383,,False,False,False,False,False,False,,43.383
14.0,172.926,0.09,Rick,0.0,0.0,29.344,,False,False,False,False,False,False,,29.344
15.0,176.874,0.06,Rick,0.0,0.0,12.881,,False,False,False,False,False,False,,12.881
16.0,180.714,0.05,Rick,0.0,0.0,-4.377,,False,False,False,False,False,False,,-4.377
17.0,183.975,0.07,Rick,0.0,0.0,-20.002,,False,False,False,False,False,False,,-20.002
18.0,186.188,0.06,Rick,0.0,0.0,-31.109,,False,False,False,False,False,False,,-31.109
19.0,186.942,0.06,Rick,0.0,0.0,-34.984,,False,False,False,False,False,False,,-34.984
20.0,186.18,0.06,Rick,0.0,0.0,-31.066,,False,False,False,False,False,False,,-31.066
21.0,184.38,0.06,Rick,0.0,0.0,-22.003,,False,False,False,False,False,False,,-22.003
22.0,182.137,0.06,Rick,0.0,0.0,-11.088,,False,False,False,False,False,False,,-11.088
23.0,180.048,0.05,Rick,0.0,0.0,-1.299,,False,False,False,False,False,False,,-1.299
24.0,178.637,0.06,Rick,0.0,0.0,5.11,,False,False,False,False,False,False,,5.11
25.0,177.994,0.06,Rick,0.0,0.0,7.974,,False,False,False,False,False,False,,7.974
26.0,177.561,0.08,Rick,0.0,0.0,9.886,,False,False,False,False,False,False,,9.886
27.0,176.633,0.07,Rick,0.0,0.0,13.922,,False,False,False,False,False,False,,13.922
28.0,174.509,0.06,Rick,0.0,0.0,22.898,,False,False,False,False,False,False,,22.898
29.0,170.57,0.09,Rick,0.0,0.0,38.549,,False,False,False,False,False,False,,38.549
30.0,164.702,0.09,Rick,0.0,0.0,59.463,,False,False,False,False,False,False,,59.463
31.0,157.551,0.08,Rick,0.0,0.0,81.07,,False,False,False,False,False,False,,81.07
32.0,149.928,0.09,Rick,0.0,0.0,99.405,,False,False,False,False,False,False,,99.405
33.0,142.646,0.08,Rick,0.0,0.0,112.392,,False,False,False,False,False,False,,112.392
34.0,136.456,0.06,Rick,0.0,0.0,119.956,,False,False,False,False,False,False,,119.956
35.0,131.728,0.08,Rick,0.0,0.0,123.58,,False,False,False,False,False,False,,123.58
36.0,128.267,0.07,Rick,0.0,0.0,125.051,,False,False,False,False,False,False,,125.051
37.0,125.752,0.09,Rick,0.0,0.0,125.493,,False,False,False,False,False,False,,125.493
38.0,123.861,0.06,Rick,0.0,0.0,125.479,,False,False,False,False,False,False,,125.479
39.0,122.288,0.08,Rick,0.0,0.0,125.239,,False,False,False,False,False,False,,125.239
40.0,120.819,0.05,Rick,0.0,0.0,124.829,,False,False,False,False,False,False,,124.829
41.0,119.379,0.08,Rick,0.0,0.0,124.252,,False,False,False,False,False,False,,124.252
42.0,117.924,0.05,Morty,0.0,123.494,124.252,,False,False,False,False,False,False,,247.746
43.0,116.408,0.04,Morty,0.0,122.516,124.252,,False,False,False,False,False,False,,246.769
44.0,114.789,0.02,Morty,0.0,121.261,124.252,,False,False,False,False,False,False,,245.513
45.0,113.023,0.03,Morty,0.0,119.641,124.252,,False,False,False,False,False,False,,243.893
46.0,111.065,0.03,Morty,0.0,117.541,124.252,,False,False,False,False,False,False,,241.793
47.0,108.872,0.03,Morty,0.0,114.81,124.252,,False,False,False,False,False,False,,239.062
48.0,106.401,0.03,Morty,0.0,111.252,124.252,,False,False,False,False,False,False,,235.504
49.0,105.783,0.02,Morty,0.0,110.283,124.252,,False,False,False,False,False,False,,234.535
50.0,108.794,0.04,Morty,0.0,114.706,124.252,,False,False,False,False,False,False,,238.959
51.0,110.414,0.04,Morty,0.0,116.772,124.252,,False,False,False,False,False,False,,241.025
52.0,110.833,0.02,Morty,0.0,117.272,124.252,,False,False,False,False,False,False,,241.524
53.0,110.245,0.01,Morty,0.0,116.567,124.252,,False,False,False,False,False,False,,240.82
54.0,108.841,0.03,Morty,0.0,114.77,124.252,,False,False,False,False,False,False,,239.022
55.0,106.815,0.0,Morty,0.0,111.884,124.252,,False,False,False,False,False,False,,236.136
56.0,104.357,0.04,Morty,0.0,107.924,124.252,,False,False,False,False,False,False,,232.177
57.0,101.66,0.02,Morty,0.0,103.0,124.252,,False,False,False,False,False,False,,227.252
58.0,98.915,0.04,Morty,0.0,97.365,124.252,,False,False,False,False,False,False,,221.618
59.0,96.3,0.0,Morty,0.0,91.413,124.252,,False,False,False,False,False,False,,215.666
60.0,93.907,0.0,Morty,0.0,85.467,124.252,,False,False,False,False,False,False,,209.719
61.0,91.701,0.03,Morty,0.0,79.562,124.252,,False,False,False,False,False,False,,203.815
62.0,89.619,0.02,Morty,0.0,73.615,124.252,,False,False,False,False,False,False,,197.868
63.0,87.595,0.04,Morty,0.0,67.491,124.252,,False,False,False,False,False,False,,191.744
64.0,85.581,0.01,Morty,0.0,61.055,124.252,,False,False,False,False,False,False,,185.308
65.0,83.608,0.0,Morty,0.0,54.423,124.252,,False,False,False,False,False,False,,178.676
66.0,81.833,0.04,Jerry,48.179,54.423,124.252,,False,False,False,False,False,False,,226.855
67.0,80.44,0.0,Jerry,43.092,54.423,124.252,,False,False,False,False,False,False,,221.768
68.0,79.611,0.0,Jerry,39.991,54.423,124.252,,False,False,False,False,False,False,,218.667
69.0,79.496,0.0,Jerry,39.558,54.423,124.252,,False,False,False,False,False,False,,218.233
70.0,80.036,0.0,Jerry,41.589,54.423,124.252,,False,False,False,False,False,False,,220.265
71.0,80.858,0.0,Jerry,44.636,54.423,124.252,,False,False,False,False,False,False,,223.312
72.0,81.521,0.0,Jerry,47.053,54.423,124.252,,False,False,False,False,False,False,,225.729
73.0,81.583,0.0,Jerry,47.279,54.423,124.252,,False,False,False,False,False,False,,225.955
74.0,80.658,0.0,Jerry,43.902,54.423,124.252,,False,False,False,False,False,False,,222.578
75.0,78.683,0.0,Jerry,36.449,54.423,124.252,,False,False,False,False,False,False,,215.125
76.0,76.08,0.0,Jerry,26.135,54.423,124.252,,False,False,False,False,False,False,,204.811
77.0,73.382,0.0,Jerry,14.848,54.423,124.252,,False,False,False,False,False,False,,193.523
78.0,71.122,0.0,Jerry,4.92,54.423,124.252,,False,False,False,False,False,False,,183.596
79.0,69.778,0.0,Jerry,-1.183,54.423,124.252,,False,False,False,False,False,False,,177.492
80.0,69.521,0.0,Jerry,-2.367,54.423,124.252,,False,False,False,False,False,False,,176.309
81.0,70.057,0.0,Jerry,0.096,54.423,124.252,,False,False,False,False,False,False,,178.772
82.0,70.988,0.0,Jerry,4.319,54.423,124.252,,False,False,False,False,False,False,,182.995
83.0,71.916,0.0,Jerry,8.458,54.423,124.252,,False,False,False,False,False,False,,187.133
84.0,72.468,0.0,Jerry,10.884,54.423,124.252,,False,False,False,False,False,False,,189.56
85.0,72.414,0.0,Jerry,10.647,54.423,124.252,,False,False,False,False,False,False,,189.323
86.0,71.739,0.0,Jerry,7.675,54.423,124.252,,False,False,False,False,False,False,,186.351
87.0,70.478,0.0,Jerry,2.018,54.423,124.252,,False,False,False,False,False,False,,180.694
88.0,68.665,0.0,Jerry,-6.35,54.423,124.252,,False,False,False,False,False,False,,172.326
89.0,66.344,0.0,Jerry,-17.459,54.423,124.252,,False,False,False,False,False,False,,161.217
90.0,63.63,0.0,Jerry,-31.02,54.423,124.252,,False,False,False,False,False,False,,147.656
91.0,60.74,0.0,Jerry,-46.138,54.423,124.252,,False,False,False,False,False,False,,132.538
92.0,57.913,0.0,Jerry,-61.596,54.423,124.252,,False,False,False,False,False,False,,117.079
93.0,55.39,0.0,Jerry,-75.959,54.423,124.252,,False,False,False,False,False,False,,102.717
94.0,53.41,0.0,Jerry,-87.6,54.423,124.252,,False,False,False,False,False,False,,91.076
95.0,52.213,0.0,Jerry,-94.795,54.423,124.252,,False,False,False,False,False,False,,83.881
96.0,52.039,0.0,Jerry,-95.85,54.423,124.252,,False,False,False,False,False,False,,82.826
97.0,53.128,0.0,Jerry,-89.282,54.423,124.252,,False,False,False,False,False,False,,89.394
98.0,55.72,0.0,Jerry,-74.049,54.423,124.252,,False,False,False,False,False,False,,104.627
99.0,57.911,0.0,Jerry,-61.61,54.423,124.252,,False,False,False,False,False,False,,117.066
100.0,57.224,0.0,Jerry,-65.469,54.423,124.252,,False,False,False,False,False,False,,113.207
101.0,56.948,0.0,Jerry,-67.029,54.423,124.252,,False,False,False,False,False,False,,111.647
102.0,57.052,0.0,Jerry,-66.436,54.423,124.252,,False,False,False,False,False,False,,112.24
103.0,57.507,0.0,Jerry,-63.872,54.423,124.252,,False,False,False,False,False,False,,114.803
104.0,58.281,0.0,Jerry,-59.549,54.423,124.252,,False,False,False,False,False,False,,119.127
105.0,59.343,0.0,Jerry,-53.694,54.423,124.252,,False,False,False,False,False,False,,124.981
106.0,60.663,0.0,Jerry,-46.551,54.423,124.252,,False,False,False,False,False,False,,132.125
107.0,62.21,0.0,Jerry,-38.364,54.423,124.252,,False,False,False,False,False,False,,140.312
108.0,63.953,0.0,Jerry,-29.376,54.423,124.252,,False,False,False,False,False,False,,149.3
109.0,65.851,0.0,Jerry,-19.878,54.423,124.252,,False,False,False,False,False,False,,158.798
110.0,67.8,0.0,Jerry,-10.438,54.423,124.252,,False,False,False,False,False,False,,168.238
111.0,69.6,0.0,Jerry,-2.0,54.423,124.252,,False,False,False,False,False,False,,176.676
112.0,71.032,0.0,Jerry,4.518,54.423,124.252,,False,False,False,False,False,False,,183.193
113.0,71.874,0.0,Jerry,8.273,54.423,124.252,,False,False,False,False,False,False,,186.949
114.0,71.943,0.0,Jerry,8.577,54.423,124.252,,False,False,False,False,False,False,,187.253
115.0,71.266,0.0,Jerry,5.566,54.423,124.252,,False,False,False,False,False,False,,184.242
116.0,70.189,0.0,Jerry,0.703,54.423,124.252,,False,False,False,False,False,False,,179.379
117.0,69.131,0.0,Jerry,-4.171,54.423,124.252,,False,False,False,False,False,False,,174.505
118.0,68.51,0.0,Jerry,-7.078,54.423,124.252,,False,False,False,False,False,False,,171.598
