step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,166.295,0.02,Rick,0.0,0.0,54.069,,0.0,0.0,0.0,0.0,0.0,0.0,,54.069
2.0,168.098,0.08,Rick,0.0,0.0,47.71,,False,False,False,False,False,False,,47.71
3.0,170.225,0.06,Rick,0.0,0.0,39.859,,False,False,False,False,False,False,,39.859
4.0,172.401,0.03,Rick,0.0,0.0,31.435,,False,False,False,False,False,False,,31.435
5.0,174.396,0.01,Rick,0.0,0.0,23.365,,False,False,False,False,False,False,,23.365
6.0,176.011,0.05,Rick,0.0,0.0,16.589,,False,False,False,False,False,False,,16.589
7.0,177.069,0.07,Rick,0.0,0.0,12.035,,False,False,False,False,False,False,,12.035
8.0,177.408,0.03,Rick,0.0,0.0,10.556,,False,False,False,False,False,False,,10.556
9.0,176.889,0.0,Rick,0.0,0.0,12.816,,False,False,False,False,False,False,,12.816
10.0,175.449,0.03,Rick,0.0,0.0,18.974,,False,False,False,False,False,False,,18.974
11.0,173.129,0.06,Rick,0.0,0.0,28.529,,False,False,False,False,False,False,,28.529
12.0,169.999,0.08,Rick,0.0,0.0,40.712,,False,False,False,False,False,False,,40.712
13.0,166.129,0.0,Rick,0.0,0.0,54.641,,False,False,False,False,False,False,,54.641
14.0,161.638,0.01,Rick,0.0,0.0,69.244,,False,False,False,False,False,False,,69.244
15.0,156.893,0.06,Rick,0.0,0.0,82.844,,False,False,False,False,False,False,,82.844
16.0,152.638,0.05,Rick,0.0,0.0,93.441,,False,False,False,False,False,False,,93.441
17.0,149.703,0.0,Rick,0.0,0.0,99.871,,False,False,False,False,False,False,,99.871
18.0,148.918,0.06,Rick,0.0,0.0,101.469,,False,False,False,False,False,False,,101.469
19.0,150.98,0.06,Rick,0.0,0.0,97.162,,False,False,False,False,False,False,,97.162
20.0,155.785,0.0,Rick,0.0,0.0,85.748,,False,False,False,False,False,False,,85.748
21.0,162.026,0.04,Rick,0.0,0.0,68.047,,False,False,False,False,False,False,,68.047
