step,CGM,Ins,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation,Infos,Action,Total Reward
1.0,128.554,,Rick,0.0,0.0,124.967,,0.0,0.0,,0.13,124.967
2.0,124.891,,Rick,0.0,0.0,125.524,,False,False,,0.0,125.524
3.0,122.742,,Rick,0.0,0.0,125.329,,False,False,,0.13,125.329
4.0,122.032,,Rick,0.0,0.0,125.181,,False,False,,0.07,125.181
5.0,122.643,,Rick,0.0,0.0,125.311,,False,False,,0.04,125.311
6.0,124.442,,Rick,0.0,0.0,125.515,,False,False,,0.06,125.515
7.0,127.299,,Rick,0.0,0.0,125.284,,False,False,,0.13,125.284
8.0,131.096,,Rick,0.0,0.0,123.923,,False,False,,0.12,123.923
9.0,135.687,,Rick,0.0,0.0,120.672,,False,False,,0.11,120.672
10.0,140.726,,Rick,0.0,0.0,115.08,,False,False,,0.09,115.08
11.0,145.561,,Rick,0.0,0.0,107.724,,False,False,,0.02,107.724
12.0,149.476,,Rick,0.0,0.0,100.338,,False,False,,0.09,100.338
13.0,151.76,,Rick,0.0,0.0,95.44,,False,False,,0.03,95.44
14.0,151.79,,Rick,0.0,0.0,95.374,,False,False,,0.05,95.374
15.0,149.464,,Rick,0.0,0.0,100.364,,False,False,,0.01,100.364
16.0,145.462,,Rick,0.0,0.0,107.894,,False,False,,0.15,107.894
17.0,140.638,,Rick,0.0,0.0,115.196,,False,False,,0.02,115.196
18.0,135.846,,Rick,0.0,0.0,120.527,,False,False,,0.02,120.527
19.0,131.885,,Rick,0.0,0.0,123.489,,False,False,,0.1,123.489
20.0,129.204,,Rick,0.0,0.0,124.751,,False,False,,0.05,124.751
21.0,127.732,,Rick,0.0,0.0,125.189,,False,False,,0.01,125.189
22.0,127.28,,Rick,0.0,0.0,125.288,,False,False,,0.04,125.288
23.0,127.663,,Rick,0.0,0.0,125.206,,False,False,,0.02,125.206
24.0,128.69,,Rick,0.0,0.0,124.925,,False,False,,0.04,124.925
25.0,130.155,,Rick,0.0,0.0,124.372,,False,False,,0.12,124.372
26.0,131.83,,Rick,0.0,0.0,123.521,,False,False,,0.09,123.521
27.0,133.48,,Rick,0.0,0.0,122.455,,False,False,,0.03,122.455
28.0,134.868,,Rick,0.0,0.0,121.381,,False,False,,0.06,121.381
29.0,135.774,,Rick,0.0,0.0,120.594,,False,False,,0.04,120.594
30.0,136.048,,Rick,0.0,0.0,120.342,,False,False,,0.02,120.342
31.0,135.654,,Rick,0.0,0.0,120.702,,False,False,,0.08,120.702
32.0,134.579,,Rick,0.0,0.0,121.617,,False,False,,0.08,121.617
33.0,132.812,,Rick,0.0,0.0,122.913,,False,False,,0.03,122.913
34.0,130.366,,Rick,0.0,0.0,124.278,,False,False,,0.12,124.278
35.0,127.409,,Rick,0.0,0.0,125.261,,False,False,,0.08,125.261
36.0,124.339,,Rick,0.0,0.0,125.511,,False,False,,0.13,125.511
37.0,121.605,,Rick,0.0,0.0,125.071,,False,False,,0.11,125.071
38.0,119.656,,Rick,0.0,0.0,124.377,,False,False,,0.14,124.377
39.0,118.893,,Morty,0.0,124.019,124.377,,False,False,,0.07,248.396
40.0,119.416,,Morty,0.0,124.269,124.377,,False,False,,0.05,248.646
41.0,120.879,,Morty,0.0,124.849,124.377,,False,False,,0.02,249.226
42.0,122.838,,Rick,0.0,124.849,125.346,,False,False,,0.04,250.196
43.0,124.846,,Rick,0.0,124.849,125.524,,False,False,,0.02,250.373
44.0,126.46,,Rick,0.0,124.849,125.422,,False,False,,0.12,250.272
45.0,127.234,,Rick,0.0,124.849,125.297,,False,False,,0.1,250.146
46.0,126.723,,Rick,0.0,124.849,125.385,,False,False,,0.01,250.235
47.0,124.483,,Rick,0.0,124.849,125.516,,False,False,,0.03,250.366
48.0,120.07,,Rick,0.0,124.849,124.551,,False,False,,0.07,249.4
49.0,116.217,,Rick,0.0,124.849,122.38,,False,False,,0.11,247.229
50.0,116.966,,Morty,0.0,122.898,122.38,,False,False,,0.08,245.278
51.0,118.242,,Morty,0.0,123.675,122.38,,False,False,,0.03,246.054
52.0,119.931,,Morty,0.0,124.494,122.38,,False,False,,0.02,246.873
53.0,121.918,,Morty,0.0,125.153,122.38,,False,False,,0.01,247.532
54.0,124.088,,Rick,0.0,125.153,125.496,,False,False,,0.03,250.649
55.0,126.327,,Rick,0.0,125.153,125.439,,False,False,,0.08,250.592
56.0,128.521,,Rick,0.0,125.153,124.977,,False,False,,0.11,250.13
57.0,130.554,,Rick,0.0,125.153,124.191,,False,False,,0.05,249.343
58.0,132.313,,Rick,0.0,125.153,123.232,,False,False,,0.05,248.385
59.0,133.686,,Rick,0.0,125.153,122.305,,False,False,,0.14,247.458
60.0,134.575,,Rick,0.0,125.153,121.621,,False,False,,0.03,246.774
61.0,134.902,,Rick,0.0,125.153,121.352,,False,False,,0.05,246.505
62.0,134.598,,Rick,0.0,125.153,121.602,,False,False,,0.09,246.755
63.0,133.589,,Rick,0.0,125.153,122.376,,False,False,,0.02,247.529
64.0,131.824,,Rick,0.0,125.153,123.525,,False,False,,0.08,248.677
65.0,129.378,,Rick,0.0,125.153,124.688,,False,False,,0.11,249.841
66.0,126.508,,Rick,0.0,125.153,125.416,,False,False,,0.0,250.569
67.0,123.517,,Rick,0.0,125.153,125.444,,False,False,,0.11,250.597
68.0,120.705,,Rick,0.0,125.153,124.79,,False,False,,0.1,249.942
69.0,118.354,,Rick,0.0,125.153,123.737,,False,False,,0.13,248.889
70.0,116.63,,Morty,0.0,122.671,123.737,,False,False,,0.13,246.408
71.0,115.523,,Morty,0.0,121.857,123.737,,False,False,,0.02,245.594
72.0,114.986,,Morty,0.0,121.424,123.737,,False,False,,0.03,245.161
73.0,114.969,,Morty,0.0,121.411,123.737,,False,False,,0.03,245.148
74.0,115.413,,Morty,0.0,121.77,123.737,,False,False,,0.07,245.507
75.0,116.174,,Morty,0.0,122.348,123.737,,False,False,,0.07,246.085
76.0,116.99,,Morty,0.0,122.915,123.737,,False,False,,0.07,246.651
77.0,117.574,,Morty,0.0,123.286,123.737,,False,False,,0.05,247.022
78.0,117.636,,Morty,0.0,123.323,123.737,,False,False,,0.01,247.06
79.0,116.933,,Morty,0.0,122.876,123.737,,False,False,,0.03,246.613
80.0,115.489,,Morty,0.0,121.83,123.737,,False,False,,0.06,245.567
81.0,113.732,,Morty,0.0,120.322,123.737,,False,False,,0.01,244.059
82.0,112.18,,Morty,0.0,118.776,123.737,,False,False,,0.07,242.512
83.0,111.35,,Morty,0.0,117.867,123.737,,False,False,,0.02,241.603
84.0,111.688,,Morty,0.0,118.244,123.737,,False,False,,0.02,241.981
85.0,113.208,,Morty,0.0,119.822,123.737,,False,False,,0.01,243.559
86.0,115.272,,Morty,0.0,121.658,123.737,,False,False,,0.01,245.395
87.0,117.103,,Morty,0.0,122.988,123.737,,False,False,,0.04,246.725
88.0,117.918,,Morty,0.0,123.491,123.737,,False,False,,0.07,247.228
89.0,117.018,,Morty,0.0,122.933,123.737,,False,False,,0.06,246.669
90.0,114.166,,Morty,0.0,120.719,123.737,,False,False,,0.05,244.456
91.0,109.831,,Morty,0.0,116.054,123.737,,False,False,,0.07,239.791
92.0,104.633,,Morty,0.0,108.395,123.737,,False,False,,0.03,232.132
93.0,99.196,,Morty,0.0,97.971,123.737,,False,False,,0.07,221.708
94.0,94.141,,Morty,0.0,86.068,123.737,,False,False,,0.01,209.805
95.0,90.089,,Morty,0.0,74.991,123.737,,False,False,,0.04,198.728
