step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,156.563,0.04,Rick,0.0,0.0,-771.212,-771.212,0.0,0.0
2.0,155.326,0.0,Rick,0.0,0.0,-694.69,-694.69,False,False
3.0,154.21,0.02,Rick,0.0,0.0,-628.225,-628.225,False,False
4.0,153.189,0.07,Rick,0.0,0.0,-569.597,-569.597,False,False
5.0,152.26,0.04,Rick,0.0,0.0,-518.092,-518.092,False,False
6.0,151.436,0.02,Rick,0.0,0.0,-473.88,-473.88,False,False
7.0,150.742,0.08,Rick,0.0,0.0,-437.659,-437.659,False,False
8.0,150.208,0.1,Rick,0.0,0.0,-410.456,-410.456,False,False
9.0,149.863,0.11,Rick,0.0,0.0,-393.165,-393.165,False,False
10.0,149.69,0.09,Rick,0.0,0.0,-384.602,-384.602,False,False
11.0,149.604,0.02,Rick,0.0,0.0,-380.37,-380.37,False,False
12.0,149.506,0.09,Rick,0.0,0.0,-375.527,-375.527,False,False
13.0,149.296,0.03,Rick,0.0,0.0,-365.289,-365.289,False,False
14.0,148.887,0.05,Rick,0.0,0.0,-345.581,-345.581,False,False
15.0,148.247,0.01,Rick,0.0,0.0,-315.439,-315.439,False,False
16.0,147.431,0.03,Rick,0.0,0.0,-278.147,-278.147,False,False
17.0,146.51,0.02,Rick,0.0,0.0,-237.696,-237.696,False,False
18.0,145.559,0.02,Rick,0.0,0.0,-197.661,-197.661,False,False
19.0,144.644,0.1,Rick,0.0,0.0,-160.873,-160.873,False,False
20.0,143.797,0.05,Rick,0.0,0.0,-128.337,-128.337,False,False
21.0,142.998,0.01,Rick,0.0,0.0,-98.943,-98.943,False,False
22.0,142.214,0.04,Rick,0.0,0.0,-71.331,-71.331,False,False
23.0,141.412,0.02,Rick,0.0,0.0,-44.358,-44.358,False,False
24.0,140.563,0.04,Rick,0.0,0.0,-17.21,-17.21,False,False
25.0,139.66,0.08,Rick,0.0,0.0,10.075,10.075,False,False
26.0,138.73,0.09,Morty,0.0,36.493,10.075,46.569,False,False
27.0,137.805,0.03,Morty,0.0,61.034,10.075,71.109,False,False
28.0,136.919,0.06,Morty,0.0,82.931,10.075,93.007,False,False
29.0,136.102,0.04,Morty,0.0,101.742,10.075,111.818,False,False
30.0,135.358,0.02,Morty,0.0,117.71,10.075,127.785,False,False
31.0,134.654,0.08,Morty,0.0,131.795,10.075,141.871,False,False
32.0,133.95,0.08,Morty,0.0,144.906,10.075,154.981,False,False
33.0,133.203,0.03,Morty,0.0,157.712,10.075,167.788,False,False
34.0,132.384,0.0,Morty,0.0,170.469,10.075,180.545,False,False
35.0,131.532,0.08,Morty,0.0,182.339,10.075,192.415,False,False
36.0,130.782,0.0,Morty,0.0,191.57,10.075,201.645,False,False
37.0,130.296,0.05,Morty,0.0,196.954,10.075,207.029,False,False
38.0,130.234,0.03,Morty,0.0,197.607,10.075,207.682,False,False
39.0,130.736,0.07,Morty,0.0,192.102,10.075,202.177,False,False
40.0,131.818,0.05,Morty,0.0,178.514,10.075,188.59,False,False
41.0,133.313,0.09,Morty,0.0,155.902,10.075,165.977,False,False
42.0,135.01,0.09,Morty,0.0,124.802,10.075,134.878,False,False
43.0,136.701,0.02,Morty,0.0,88.094,10.075,98.169,False,False
44.0,138.176,0.07,Morty,0.0,51.403,10.075,61.478,False,False
45.0,139.225,0.01,Morty,0.0,22.642,10.075,32.718,False,False
46.0,139.64,0.01,Morty,0.0,10.667,10.075,20.743,False,False
47.0,139.211,0.03,Morty,0.0,23.055,10.075,33.13,False,False
48.0,137.728,0.07,Morty,0.0,63.006,10.075,73.081,False,False
49.0,133.614,0.03,Morty,0.0,150.801,10.075,160.877,False,False
50.0,126.987,0.08,Morty,0.0,221.051,10.075,231.127,False,False
51.0,123.646,0.03,Morty,0.0,223.166,10.075,233.242,False,False
52.0,123.028,0.02,Morty,0.0,221.112,10.075,231.187,False,False
53.0,124.572,0.01,Morty,0.0,224.816,10.075,234.892,False,False
54.0,127.714,0.03,Morty,0.0,217.632,10.075,227.708,False,False
55.0,131.894,0.08,Morty,0.0,177.47,10.075,187.545,False,False
56.0,136.549,0.06,Morty,0.0,91.615,10.075,101.691,False,False
57.0,141.117,0.05,Morty,0.0,-34.77,10.075,-24.694,False,False
58.0,145.037,0.05,Rick,0.0,-34.77,-176.47,-211.24,False,False
59.0,147.787,0.06,Rick,0.0,-34.77,-294.226,-328.995,False,False
60.0,149.094,0.03,Rick,0.0,-34.77,-355.507,-390.277,False,False
61.0,149.057,0.05,Rick,0.0,-34.77,-353.721,-388.49,False,False
62.0,147.856,0.09,Rick,0.0,-34.77,-297.398,-332.168,False,False
63.0,145.673,0.02,Rick,0.0,-34.77,-202.363,-237.132,False,False
64.0,142.703,0.08,Rick,0.0,-34.77,-88.412,-123.182,False,False
65.0,139.24,0.11,Rick,0.0,-34.77,22.218,-12.552,False,False
66.0,135.718,0.0,Morty,0.0,110.126,22.218,132.343,False,False
67.0,132.604,0.01,Morty,0.0,167.185,22.218,189.403,False,False
