step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,122.412,0.05,Rick,0.0,0.0,125.265,,0.0,0.0,0.0,0.0,0.0,0.0,,125.265
2.0,117.203,0.08,Rick,0.0,0.0,123.053,,False,False,False,False,False,False,,123.053
3.0,113.714,0.06,Morty,0.0,120.306,123.053,,False,False,False,False,False,False,,243.359
4.0,111.738,0.03,Morty,0.0,118.299,123.053,,False,False,False,False,False,False,,241.351
5.0,111.137,0.01,Morty,0.0,117.624,123.053,,False,False,False,False,False,False,,240.677
6.0,111.829,0.0,Morty,0.0,118.399,123.053,,False,False,False,False,False,False,,241.452
7.0,113.768,0.02,Morty,0.0,120.356,123.053,,False,False,False,False,False,False,,243.408
8.0,116.931,0.03,Morty,0.0,122.875,123.053,,False,False,False,False,False,False,,245.928
9.0,121.269,0.0,Morty,0.0,124.974,123.053,,False,False,False,False,False,False,,248.027
10.0,126.472,0.03,Rick,0.0,124.974,125.421,,False,False,False,False,False,False,,250.395
11.0,131.824,0.06,Rick,0.0,124.974,123.525,,False,False,False,False,False,False,,248.499
12.0,136.528,0.08,Rick,0.0,124.974,119.886,,False,False,False,False,False,False,,244.86
13.0,139.788,0.07,Rick,0.0,124.974,116.281,,False,False,False,False,False,False,,241.255
14.0,140.909,0.09,Rick,0.0,124.974,114.837,,False,False,False,False,False,False,,239.811
15.0,139.776,0.06,Rick,0.0,124.974,116.297,,False,False,False,False,False,False,,241.271
16.0,137.141,0.05,Rick,0.0,124.974,119.276,,False,False,False,False,False,False,,244.25
17.0,133.952,0.07,Rick,0.0,124.974,122.107,,False,False,False,False,False,False,,247.081
18.0,131.156,0.06,Rick,0.0,124.974,123.892,,False,False,False,False,False,False,,248.866
19.0,129.598,0.06,Rick,0.0,124.974,124.604,,False,False,False,False,False,False,,249.577
