step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,120.656,0.13,Rick,0.0,0.0,124.772,,0.0,0.0,0.0,0.0,0.0,0.0,,124.772
2.0,121.394,0.0,Rick,0.0,0.0,125.011,,False,False,False,False,False,False,,125.011
3.0,123.377,0.13,Rick,0.0,0.0,125.427,,False,False,False,False,False,False,,125.427
4.0,126.102,0.07,Rick,0.0,0.0,125.464,,False,False,False,False,False,False,,125.464
5.0,129.076,0.04,Rick,0.0,0.0,124.797,,False,False,False,False,False,False,,124.797
6.0,131.814,0.06,Rick,0.0,0.0,123.531,,False,False,False,False,False,False,,123.531
7.0,133.835,0.13,Rick,0.0,0.0,122.195,,False,False,False,False,False,False,,122.195
8.0,134.665,0.12,Rick,0.0,0.0,121.548,,False,False,False,False,False,False,,121.548
9.0,133.902,0.11,Rick,0.0,0.0,122.145,,False,False,False,False,False,False,,122.145
10.0,131.555,0.09,Rick,0.0,0.0,123.677,,False,False,False,False,False,False,,123.677
11.0,128.253,0.02,Rick,0.0,0.0,125.055,,False,False,False,False,False,False,,125.055
12.0,124.757,0.09,Rick,0.0,0.0,125.523,,False,False,False,False,False,False,,125.523
13.0,121.834,0.03,Rick,0.0,0.0,125.132,,False,False,False,False,False,False,,125.132
14.0,120.17,0.05,Rick,0.0,0.0,124.591,,False,False,False,False,False,False,,124.591
15.0,119.973,0.01,Rick,0.0,0.0,124.511,,False,False,False,False,False,False,,124.511
16.0,120.73,0.15,Morty,0.0,124.799,124.511,,False,False,False,False,False,False,,249.31
17.0,121.773,0.02,Rick,0.0,124.799,125.116,,False,False,False,False,False,False,,249.914
18.0,122.435,0.02,Rick,0.0,124.799,125.27,,False,False,False,False,False,False,,250.069
19.0,122.116,0.1,Rick,0.0,124.799,125.2,,False,False,False,False,False,False,,249.999
20.0,120.623,0.05,Rick,0.0,124.799,124.761,,False,False,False,False,False,False,,249.559
21.0,118.366,0.01,Rick,0.0,124.799,123.743,,False,False,False,False,False,False,,248.542
22.0,115.89,0.04,Morty,0.0,122.138,123.743,,False,False,False,False,False,False,,245.881
23.0,113.743,0.02,Morty,0.0,120.332,123.743,,False,False,False,False,False,False,,244.075
24.0,112.424,0.04,Morty,0.0,119.032,123.743,,False,False,False,False,False,False,,242.775
25.0,112.145,0.04,Morty,0.0,118.739,123.743,,False,False,False,False,False,False,,242.482
26.0,112.686,0.06,Morty,0.0,119.302,123.743,,False,False,False,False,False,False,,243.045
27.0,113.729,0.03,Morty,0.0,120.32,123.743,,False,False,False,False,False,False,,244.063
28.0,114.96,0.06,Morty,0.0,121.403,123.743,,False,False,False,False,False,False,,245.146
29.0,116.072,0.04,Morty,0.0,122.273,123.743,,False,False,False,False,False,False,,246.016
30.0,116.809,0.02,Morty,0.0,122.793,123.743,,False,False,False,False,False,False,,246.536
31.0,116.993,0.02,Morty,0.0,122.916,123.743,,False,False,False,False,False,False,,246.659
32.0,116.464,0.05,Morty,0.0,122.556,123.743,,False,False,False,False,False,False,,246.299
33.0,115.061,0.03,Morty,0.0,121.486,123.743,,False,False,False,False,False,False,,245.229
34.0,112.648,0.0,Morty,0.0,119.264,123.743,,False,False,False,False,False,False,,243.007
35.0,109.254,0.05,Morty,0.0,115.315,123.743,,False,False,False,False,False,False,,239.058
36.0,105.145,0.0,Morty,0.0,109.25,123.743,,False,False,False,False,False,False,,232.993
37.0,100.643,0.05,Morty,0.0,100.986,123.743,,False,False,False,False,False,False,,224.729
38.0,96.068,0.03,Morty,0.0,90.858,123.743,,False,False,False,False,False,False,,214.601
39.0,91.722,0.07,Morty,0.0,79.621,123.743,,False,False,False,False,False,False,,203.364
40.0,87.796,0.05,Morty,0.0,68.113,123.743,,False,False,False,False,False,False,,191.856
41.0,84.31,0.02,Morty,0.0,56.82,123.743,,False,False,False,False,False,False,,180.563
42.0,81.248,0.04,Jerry,46.064,56.82,123.743,,False,False,False,False,False,False,,226.627
43.0,78.593,0.0,Jerry,36.103,56.82,123.743,,False,False,False,False,False,False,,216.666
44.0,76.326,0.0,Jerry,27.134,56.82,123.743,,False,False,False,False,False,False,,207.697
45.0,74.429,0.0,Jerry,19.296,56.82,123.743,,False,False,False,False,False,False,,199.859
46.0,72.881,0.0,Jerry,12.683,56.82,123.743,,False,False,False,False,False,False,,193.246
47.0,71.665,0.0,Jerry,7.345,56.82,123.743,,False,False,False,False,False,False,,187.908
48.0,70.76,0.0,Jerry,3.295,56.82,123.743,,False,False,False,False,False,False,,183.858
49.0,70.843,0.0,Jerry,3.669,56.82,123.743,,False,False,False,False,False,False,,184.232
50.0,72.021,0.0,Jerry,8.92,56.82,123.743,,False,False,False,False,False,False,,189.483
51.0,71.853,0.0,Jerry,8.179,56.82,123.743,,False,False,False,False,False,False,,188.742
