step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,163.192,0.04,Rick,0.0,0.0,-1233.614,-1233.614,0.0,0.0
2.0,160.678,0.0,Rick,0.0,0.0,-1047.918,-1047.918,False,False
3.0,159.464,0.02,Rick,0.0,0.0,-962.75,-962.75,False,False
4.0,159.006,0.07,Rick,0.0,0.0,-931.401,-931.401,False,False
5.0,158.834,0.04,Rick,0.0,0.0,-919.761,-919.761,False,False
6.0,158.534,0.06,Rick,0.0,0.0,-899.516,-899.516,False,False
7.0,157.73,0.0,Rick,0.0,0.0,-846.263,-846.263,False,False
8.0,156.08,0.0,Rick,0.0,0.0,-740.936,-740.936,False,False
9.0,153.309,0.06,Rick,0.0,0.0,-576.382,-576.382,False,False
10.0,149.451,0.07,Rick,0.0,0.0,-372.829,-372.829,False,False
11.0,144.984,0.02,Rick,0.0,0.0,-174.367,-174.367,False,False
12.0,140.494,0.02,Rick,0.0,0.0,-15.069,-15.069,False,False
13.0,136.572,0.03,Rick,0.0,0.0,91.093,91.093,False,False
14.0,133.758,0.05,Rick,0.0,0.0,148.303,148.303,False,False
15.0,132.263,0.01,Rick,0.0,0.0,172.253,172.253,False,False
16.0,131.801,0.03,Rick,0.0,0.0,178.75,178.75,False,False
17.0,131.976,0.02,Rick,0.0,0.0,176.331,176.331,False,False
18.0,132.396,0.02,Rick,0.0,0.0,170.305,170.305,False,False
19.0,132.69,0.01,Rick,0.0,0.0,165.863,165.863,False,False
20.0,132.636,0.05,Rick,0.0,0.0,166.691,166.691,False,False
21.0,132.227,0.01,Rick,0.0,0.0,172.766,172.766,False,False
22.0,131.506,0.04,Rick,0.0,0.0,182.671,182.671,False,False
23.0,130.515,0.02,Rick,0.0,0.0,194.584,194.584,False,False
24.0,129.307,0.04,Rick,0.0,0.0,206.452,206.452,False,False
25.0,127.99,0.04,Rick,0.0,0.0,216.061,216.061,False,False
26.0,126.758,0.06,Rick,0.0,0.0,221.908,221.908,False,False
27.0,125.825,0.03,Rick,0.0,0.0,224.319,224.319,False,False
28.0,125.402,0.06,Rick,0.0,0.0,224.838,224.838,False,False
29.0,125.668,0.04,Rick,0.0,0.0,224.554,224.554,False,False
30.0,126.589,0.02,Rick,0.0,0.0,222.474,222.474,False,False
31.0,127.82,0.02,Rick,0.0,0.0,217.049,217.049,False,False
32.0,128.942,0.05,Rick,0.0,0.0,209.459,209.459,False,False
33.0,129.54,0.03,Rick,0.0,0.0,204.393,204.393,False,False
34.0,129.243,0.0,Rick,0.0,0.0,207.0,207.0,False,False
35.0,127.97,0.05,Rick,0.0,0.0,216.179,216.179,False,False
36.0,126.071,0.0,Rick,0.0,0.0,223.852,223.852,False,False
37.0,123.992,0.05,Rick,0.0,0.0,223.983,223.983,False,False
38.0,122.177,0.03,Rick,0.0,0.0,217.033,217.033,False,False
39.0,121.039,0.07,Rick,0.0,0.0,209.311,209.311,False,False
40.0,120.779,0.05,Rick,0.0,0.0,207.183,207.183,False,False
41.0,121.286,0.02,Rick,0.0,0.0,211.208,211.208,False,False
42.0,122.38,0.04,Rick,0.0,0.0,218.135,218.135,False,False
43.0,123.879,0.02,Rick,0.0,0.0,223.744,223.744,False,False
44.0,125.604,0.07,Rick,0.0,0.0,224.635,224.635,False,False
45.0,127.372,0.01,Rick,0.0,0.0,219.372,219.372,False,False
46.0,129.004,0.01,Rick,0.0,0.0,208.969,208.969,False,False
47.0,130.318,0.03,Rick,0.0,0.0,196.724,196.724,False,False
48.0,131.133,0.07,Rick,0.0,0.0,187.391,187.391,False,False
49.0,131.541,0.03,Rick,0.0,0.0,182.21,182.21,False,False
50.0,131.956,0.05,Rick,0.0,0.0,176.61,176.61,False,False
51.0,132.36,0.03,Rick,0.0,0.0,170.83,170.83,False,False
52.0,132.78,0.02,Rick,0.0,0.0,164.479,164.479,False,False
53.0,133.242,0.01,Rick,0.0,0.0,157.071,157.071,False,False
54.0,133.774,0.03,Rick,0.0,0.0,148.015,148.015,False,False
55.0,134.403,0.03,Rick,0.0,0.0,136.581,136.581,False,False
56.0,135.156,0.06,Rick,0.0,0.0,121.853,121.853,False,False
57.0,136.06,0.05,Rick,0.0,0.0,102.67,102.67,False,False
58.0,137.143,0.05,Rick,0.0,0.0,77.55,77.55,False,False
59.0,138.411,0.06,Rick,0.0,0.0,45.156,45.156,False,False
60.0,139.746,0.03,Rick,0.0,0.0,7.559,7.559,False,False
61.0,140.845,0.05,Rick,0.0,0.0,-26.071,-26.071,False,False
62.0,141.364,0.02,Rick,0.0,0.0,-42.77,-42.77,False,False
63.0,140.956,0.02,Rick,0.0,0.0,-29.597,-29.597,False,False
64.0,139.328,0.07,Rick,0.0,0.0,19.703,19.703,False,False
65.0,136.491,0.01,Rick,0.0,0.0,92.959,92.959,False,False
66.0,132.913,0.0,Rick,0.0,0.0,162.384,162.384,False,False
67.0,129.165,0.01,Rick,0.0,0.0,207.652,207.652,False,False
68.0,125.818,0.02,Rick,0.0,0.0,224.331,224.331,False,False
69.0,123.393,0.0,Rick,0.0,0.0,222.419,222.419,False,False
70.0,122.126,0.05,Rick,0.0,0.0,216.738,216.738,False,False
71.0,121.814,0.02,Rick,0.0,0.0,214.848,214.848,False,False
72.0,122.161,0.03,Rick,0.0,0.0,216.94,216.94,False,False
73.0,122.87,0.03,Rick,0.0,0.0,220.464,220.464,False,False
74.0,123.659,0.07,Rick,0.0,0.0,223.203,223.203,False,False
75.0,124.331,0.07,Rick,0.0,0.0,224.553,224.553,False,False
76.0,124.817,0.07,Rick,0.0,0.0,224.966,224.966,False,False
77.0,125.076,0.05,Rick,0.0,0.0,224.994,224.994,False,False
78.0,125.067,0.01,Rick,0.0,0.0,224.995,224.995,False,False
79.0,124.755,0.03,Rick,0.0,0.0,224.94,224.94,False,False
80.0,124.128,0.06,Rick,0.0,0.0,224.24,224.24,False,False
81.0,123.217,0.01,Rick,0.0,0.0,221.821,221.821,False,False
82.0,122.06,0.07,Rick,0.0,0.0,216.358,216.358,False,False
83.0,120.696,0.02,Rick,0.0,0.0,206.48,206.48,False,False
84.0,119.179,0.02,Rick,0.0,0.0,191.121,191.121,False,False
85.0,117.654,0.01,Morty,0.0,171.04,191.121,362.161,False,False
86.0,116.403,0.01,Morty,0.0,151.085,191.121,342.206,False,False
87.0,115.737,0.04,Morty,0.0,139.193,191.121,330.314,False,False
88.0,115.969,0.04,Morty,0.0,143.445,191.121,334.567,False,False
89.0,117.372,0.04,Morty,0.0,166.81,191.121,357.931,False,False
90.0,119.972,0.01,Morty,0.0,199.715,191.121,390.836,False,False
91.0,123.429,0.03,Morty,0.0,222.533,191.121,413.654,False,False
92.0,127.324,0.03,Rick,0.0,222.533,219.601,442.133,False,False
93.0,131.234,0.07,Rick,0.0,222.533,186.14,408.673,False,False
94.0,134.739,0.01,Rick,0.0,222.533,130.161,352.694,False,False
95.0,137.417,0.04,Rick,0.0,222.533,70.821,293.354,False,False
96.0,138.848,0.03,Rick,0.0,222.533,33.24,255.773,False,False
97.0,138.61,0.03,Rick,0.0,222.533,39.769,262.302,False,False
98.0,136.282,0.01,Rick,0.0,222.533,97.71,320.243,False,False
99.0,136.473,0.07,Rick,0.0,222.533,93.373,315.906,False,False
100.0,143.871,0.02,Rick,0.0,222.533,-131.114,91.419,False,False
101.0,148.438,0.06,Rick,0.0,222.533,-324.355,-101.822,False,False
102.0,150.591,0.04,Rick,0.0,222.533,-429.919,-207.386,False,False
103.0,150.747,0.07,Rick,0.0,222.533,-437.889,-215.356,False,False
104.0,149.32,0.01,Rick,0.0,222.533,-366.484,-143.951,False,False
105.0,146.729,0.07,Rick,0.0,222.533,-247.152,-24.619,False,False
106.0,143.389,0.05,Rick,0.0,222.533,-113.143,109.39,False,False
107.0,139.715,0.05,Rick,0.0,222.533,8.461,230.993,False,False
108.0,136.125,0.01,Rick,0.0,222.533,101.236,323.769,False,False
109.0,132.995,0.02,Rick,0.0,222.533,161.087,383.62,False,False
110.0,130.468,0.05,Rick,0.0,222.533,195.104,417.637,False,False
111.0,128.338,0.03,Rick,0.0,222.533,213.858,436.391,False,False
112.0,126.321,0.05,Rick,0.0,222.533,223.255,445.788,False,False
113.0,124.133,0.0,Rick,0.0,222.533,224.248,446.781,False,False
114.0,121.528,0.02,Rick,0.0,222.533,212.942,435.475,False,False
115.0,118.487,0.06,Rick,0.0,222.533,182.586,405.119,False,False
116.0,115.338,0.02,Morty,0.0,131.639,182.586,314.224,False,False
117.0,112.48,0.03,Morty,0.0,68.241,182.586,250.827,False,False
118.0,110.315,0.01,Morty,0.0,9.348,182.586,191.934,False,False
119.0,109.2,0.04,Morty,0.0,-24.655,182.586,157.931,False,False
120.0,109.217,0.02,Morty,0.0,-24.103,182.586,158.483,False,False
121.0,110.042,0.03,Morty,0.0,1.26,182.586,183.846,False,False
122.0,111.259,0.04,Morty,0.0,36.174,182.586,218.76,False,False
123.0,112.451,0.02,Morty,0.0,67.512,182.586,250.098,False,False
124.0,113.245,0.02,Morty,0.0,86.831,182.586,269.417,False,False
125.0,113.532,0.0,Morty,0.0,93.492,182.586,276.078,False,False
126.0,113.592,0.01,Morty,0.0,94.86,182.586,277.446,False,False
