step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,132.47,0.04,Morty,0.0,169.206,0.0,169.206,0.0,0.0
2.0,133.045,0.0,Morty,0.0,160.275,0.0,160.275,False,False
3.0,135.562,0.02,Morty,0.0,113.442,0.0,113.442,False,False
4.0,139.32,0.03,Morty,0.0,19.944,0.0,19.944,False,False
5.0,143.713,0.04,Morty,0.0,-125.179,0.0,-125.179,False,False
6.0,148.196,0.02,Rick,0.0,-125.179,-313.071,-438.25,False,False
7.0,152.261,0.08,Rick,0.0,-125.179,-518.152,-643.331,False,False
8.0,155.42,0.0,Rick,0.0,-125.179,-700.38,-825.558,False,False
9.0,157.246,0.06,Rick,0.0,-125.179,-814.774,-939.952,False,False
10.0,157.582,0.08,Rick,0.0,-125.179,-836.608,-961.787,False,False
11.0,156.679,0.02,Rick,0.0,-125.179,-778.532,-903.711,False,False
12.0,154.873,0.02,Rick,0.0,-125.179,-667.424,-792.602,False,False
13.0,152.508,0.03,Rick,0.0,-125.179,-531.663,-656.841,False,False
14.0,149.907,0.05,Rick,0.0,-125.179,-395.375,-520.554,False,False
15.0,147.313,0.01,Rick,0.0,-125.179,-272.874,-398.053,False,False
16.0,144.835,0.03,Rick,0.0,-125.179,-168.421,-293.6,False,False
17.0,142.554,0.02,Rick,0.0,-125.179,-83.13,-208.309,False,False
18.0,140.55,0.02,Rick,0.0,-125.179,-16.813,-141.991,False,False
19.0,138.906,0.01,Rick,0.0,-125.179,31.636,-93.543,False,False
20.0,137.699,0.05,Morty,0.0,63.735,31.636,95.371,False,False
21.0,137.009,0.01,Morty,0.0,80.781,31.636,112.416,False,False
22.0,136.914,0.04,Morty,0.0,83.054,31.636,114.69,False,False
23.0,137.492,0.02,Morty,0.0,68.952,31.636,100.588,False,False
24.0,138.792,0.04,Morty,0.0,34.788,31.636,66.424,False,False
25.0,140.689,0.04,Morty,0.0,-21.159,31.636,10.476,False,False
26.0,142.801,0.01,Rick,0.0,-21.159,-91.883,-113.042,False,False
27.0,144.685,0.03,Rick,0.0,-21.159,-162.511,-183.67,False,False
28.0,145.9,0.06,Rick,0.0,-21.159,-211.812,-232.972,False,False
29.0,146.052,0.04,Rick,0.0,-21.159,-218.182,-239.342,False,False
30.0,145.036,0.02,Rick,0.0,-21.159,-176.443,-197.602,False,False
31.0,143.181,0.08,Rick,0.0,-21.159,-105.545,-126.704,False,False
32.0,140.911,0.08,Rick,0.0,-21.159,-28.164,-49.323,False,False
33.0,138.651,0.03,Rick,0.0,-21.159,38.64,17.481,False,False
34.0,136.801,0.0,Morty,0.0,85.729,38.64,124.369,False,False
35.0,135.612,0.03,Morty,0.0,112.395,38.64,151.035,False,False
36.0,135.109,0.0,Morty,0.0,122.809,38.64,161.449,False,False
