step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,129.819,0.04,Rick,0.0,0.0,201.775,201.775,0.0,0.0
2.0,128.136,0.0,Rick,0.0,0.0,215.163,215.163,False,False
3.0,127.368,0.02,Rick,0.0,0.0,219.391,219.391,False,False
4.0,127.276,0.07,Rick,0.0,0.0,219.821,219.821,False,False
5.0,127.7,0.04,Rick,0.0,0.0,217.712,217.712,False,False
6.0,128.524,0.06,Rick,0.0,0.0,212.584,212.584,False,False
7.0,129.651,0.08,Rick,0.0,0.0,203.367,203.367,False,False
8.0,130.995,0.1,Rick,0.0,0.0,189.058,189.058,False,False
9.0,132.465,0.06,Rick,0.0,0.0,169.28,169.28,False,False
10.0,133.927,0.09,Rick,0.0,0.0,145.304,145.304,False,False
11.0,135.188,0.02,Rick,0.0,0.0,121.197,121.197,False,False
12.0,136.038,0.09,Rick,0.0,0.0,103.172,103.172,False,False
13.0,136.262,0.03,Rick,0.0,0.0,98.162,98.162,False,False
14.0,135.683,0.05,Rick,0.0,0.0,110.865,110.865,False,False
15.0,134.331,0.01,Rick,0.0,0.0,137.932,137.932,False,False
16.0,132.55,0.03,Rick,0.0,0.0,167.996,167.996,False,False
17.0,130.755,0.02,Rick,0.0,0.0,191.879,191.879,False,False
18.0,129.36,0.02,Rick,0.0,0.0,205.991,205.991,False,False
19.0,128.731,0.1,Rick,0.0,0.0,211.082,211.082,False,False
20.0,128.947,0.05,Rick,0.0,0.0,209.422,209.422,False,False
21.0,129.657,0.01,Rick,0.0,0.0,203.31,203.31,False,False
22.0,130.415,0.04,Rick,0.0,0.0,195.673,195.673,False,False
23.0,130.775,0.02,Rick,0.0,0.0,191.653,191.653,False,False
24.0,130.341,0.04,Rick,0.0,0.0,196.469,196.469,False,False
25.0,129.041,0.08,Rick,0.0,0.0,208.668,208.668,False,False
26.0,127.278,0.09,Rick,0.0,0.0,219.811,219.811,False,False
27.0,125.561,0.03,Rick,0.0,0.0,224.685,224.685,False,False
28.0,124.401,0.06,Rick,0.0,0.0,224.641,224.641,False,False
29.0,124.252,0.04,Rick,0.0,0.0,224.44,224.44,False,False
30.0,125.229,0.02,Rick,0.0,0.0,224.947,224.947,False,False
31.0,126.945,0.08,Rick,0.0,0.0,221.218,221.218,False,False
32.0,128.897,0.08,Rick,0.0,0.0,209.817,209.817,False,False
33.0,130.583,0.03,Rick,0.0,0.0,193.828,193.828,False,False
34.0,131.551,0.0,Rick,0.0,0.0,182.087,182.087,False,False
35.0,131.63,0.08,Rick,0.0,0.0,181.04,181.04,False,False
36.0,131.08,0.0,Rick,0.0,0.0,188.036,188.036,False,False
37.0,130.253,0.05,Rick,0.0,0.0,197.408,197.408,False,False
38.0,129.503,0.03,Rick,0.0,0.0,204.725,204.725,False,False
39.0,129.154,0.07,Rick,0.0,0.0,207.746,207.746,False,False
40.0,129.353,0.05,Rick,0.0,0.0,206.048,206.048,False,False
41.0,129.984,0.09,Rick,0.0,0.0,200.162,200.162,False,False
42.0,130.868,0.09,Rick,0.0,0.0,190.562,190.562,False,False
43.0,131.83,0.02,Rick,0.0,0.0,178.346,178.346,False,False
44.0,132.693,0.07,Rick,0.0,0.0,165.819,165.819,False,False
45.0,133.279,0.1,Rick,0.0,0.0,156.458,156.458,False,False
46.0,133.411,0.01,Rick,0.0,0.0,154.249,154.249,False,False
47.0,132.913,0.03,Rick,0.0,0.0,162.39,162.39,False,False
48.0,131.606,0.07,Rick,0.0,0.0,181.367,181.367,False,False
49.0,129.127,0.1,Rick,0.0,0.0,207.965,207.965,False,False
50.0,125.558,0.08,Rick,0.0,0.0,224.688,224.688,False,False
51.0,122.058,0.03,Rick,0.0,0.0,216.342,216.342,False,False
52.0,118.687,0.02,Rick,0.0,0.0,185.148,185.148,False,False
53.0,115.509,0.1,Morty,0.0,134.924,185.148,320.072,False,False
54.0,112.586,0.03,Morty,0.0,70.887,185.148,256.035,False,False
55.0,109.979,0.03,Morty,0.0,-0.627,185.148,184.521,False,False
56.0,107.751,0.02,Morty,0.0,-72.513,185.148,112.635,False,False
57.0,105.965,0.03,Morty,0.0,-137.327,185.148,47.821,False,False
58.0,104.683,0.01,Morty,0.0,-187.797,185.148,-2.649,False,False
59.0,103.958,0.04,Morty,0.0,-217.77,185.148,-32.622,False,False
60.0,103.793,0.03,Morty,0.0,-224.721,185.148,-39.573,False,False
61.0,104.114,0.02,Morty,0.0,-211.24,185.148,-26.092,False,False
62.0,104.826,0.02,Morty,0.0,-181.979,185.148,3.168,False,False
63.0,105.839,0.02,Morty,0.0,-142.148,185.148,43.0,False,False
64.0,107.051,0.04,Morty,0.0,-97.174,185.148,87.974,False,False
65.0,108.31,0.01,Morty,0.0,-53.553,185.148,131.595,False,False
66.0,109.388,0.0,Morty,0.0,-18.727,185.148,166.421,False,False
67.0,110.04,0.01,Morty,0.0,1.188,185.148,186.336,False,False
68.0,110.019,0.02,Morty,0.0,0.562,185.148,185.709,False,False
69.0,109.115,0.0,Morty,0.0,-27.341,185.148,157.807,False,False
70.0,107.326,0.0,Morty,0.0,-87.355,185.148,97.793,False,False
71.0,104.966,0.02,Morty,0.0,-176.344,185.148,8.804,False,False
72.0,102.417,0.03,Morty,0.0,-284.981,185.148,-99.833,False,False
73.0,100.061,0.03,Morty,0.0,-396.939,185.148,-211.791,False,False
74.0,98.251,0.03,Morty,0.0,-490.489,185.148,-305.341,False,False
