step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,136.937,0.13,Rick,0.0,0.0,119.482,,0.0,0.0,0.0,0.0,0.0,0.0,,119.482
2.0,135.554,0.0,Rick,0.0,0.0,120.791,,False,False,False,False,False,False,,120.791
3.0,136.051,0.13,Rick,0.0,0.0,120.339,,False,False,False,False,False,False,,120.339
4.0,137.816,0.07,Rick,0.0,0.0,118.567,,False,False,False,False,False,False,,118.567
5.0,140.322,0.04,Rick,0.0,0.0,115.607,,False,False,False,False,False,False,,115.607
6.0,143.093,0.06,Rick,0.0,0.0,111.723,,False,False,False,False,False,False,,111.723
7.0,145.69,0.13,Rick,0.0,0.0,107.5,,False,False,False,False,False,False,,107.5
8.0,147.7,0.12,Rick,0.0,0.0,103.847,,False,False,False,False,False,False,,103.847
9.0,148.775,0.11,Rick,0.0,0.0,101.755,,False,False,False,False,False,False,,101.755
10.0,148.886,0.09,Rick,0.0,0.0,101.534,,False,False,False,False,False,False,,101.534
11.0,148.471,0.02,Rick,0.0,0.0,102.356,,False,False,False,False,False,False,,102.356
12.0,148.077,0.09,Rick,0.0,0.0,103.124,,False,False,False,False,False,False,,103.124
13.0,148.253,0.03,Rick,0.0,0.0,102.782,,False,False,False,False,False,False,,102.782
14.0,149.489,0.05,Rick,0.0,0.0,100.313,,False,False,False,False,False,False,,100.313
15.0,151.898,0.01,Rick,0.0,0.0,95.131,,False,False,False,False,False,False,,95.131
16.0,155.031,0.15,Rick,0.0,0.0,87.666,,False,False,False,False,False,False,,87.666
17.0,158.316,0.02,Rick,0.0,0.0,78.962,,False,False,False,False,False,False,,78.962
18.0,161.179,0.02,Rick,0.0,0.0,70.641,,False,False,False,False,False,False,,70.641
19.0,163.092,0.1,Rick,0.0,0.0,64.699,,False,False,False,False,False,False,,64.699
20.0,163.794,0.05,Rick,0.0,0.0,62.445,,False,False,False,False,False,False,,62.445
21.0,163.416,0.01,Rick,0.0,0.0,63.663,,False,False,False,False,False,False,,63.663
22.0,162.183,0.04,Rick,0.0,0.0,67.56,,False,False,False,False,False,False,,67.56
23.0,160.318,0.02,Rick,0.0,0.0,73.215,,False,False,False,False,False,False,,73.215
24.0,158.043,0.04,Rick,0.0,0.0,79.718,,False,False,False,False,False,False,,79.718
25.0,155.585,0.12,Rick,0.0,0.0,86.262,,False,False,False,False,False,False,,86.262
26.0,153.169,0.09,Rick,0.0,0.0,92.201,,False,False,False,False,False,False,,92.201
27.0,151.024,0.03,Rick,0.0,0.0,97.066,,False,False,False,False,False,False,,97.066
28.0,149.377,0.06,Rick,0.0,0.0,100.541,,False,False,False,False,False,False,,100.541
29.0,148.431,0.04,Rick,0.0,0.0,102.436,,False,False,False,False,False,False,,102.436
30.0,148.229,0.02,Rick,0.0,0.0,102.831,,False,False,False,False,False,False,,102.831
31.0,148.581,0.08,Rick,0.0,0.0,102.14,,False,False,False,False,False,False,,102.14
32.0,149.245,0.08,Rick,0.0,0.0,100.809,,False,False,False,False,False,False,,100.809
33.0,149.98,0.03,Rick,0.0,0.0,99.296,,False,False,False,False,False,False,,99.296
34.0,150.553,0.12,Rick,0.0,0.0,98.084,,False,False,False,False,False,False,,98.084
35.0,150.803,0.08,Rick,0.0,0.0,97.545,,False,False,False,False,False,False,,97.545
36.0,150.673,0.13,Rick,0.0,0.0,97.825,,False,False,False,False,False,False,,97.825
37.0,150.129,0.11,Rick,0.0,0.0,98.982,,False,False,False,False,False,False,,98.982
38.0,149.137,0.14,Rick,0.0,0.0,101.03,,False,False,False,False,False,False,,101.03
39.0,147.669,0.07,Rick,0.0,0.0,103.906,,False,False,False,False,False,False,,103.906
40.0,145.759,0.05,Rick,0.0,0.0,107.38,,False,False,False,False,False,False,,107.38
41.0,143.523,0.09,Rick,0.0,0.0,111.062,,False,False,False,False,False,False,,111.062
42.0,141.096,0.09,Rick,0.0,0.0,114.586,,False,False,False,False,False,False,,114.586
43.0,138.614,0.02,Rick,0.0,0.0,117.682,,False,False,False,False,False,False,,117.682
44.0,136.212,0.12,Rick,0.0,0.0,120.188,,False,False,False,False,False,False,,120.188
45.0,134.026,0.1,Rick,0.0,0.0,122.051,,False,False,False,False,False,False,,122.051
46.0,132.192,0.01,Rick,0.0,0.0,123.307,,False,False,False,False,False,False,,123.307
47.0,130.845,0.03,Rick,0.0,0.0,124.05,,False,False,False,False,False,False,,124.05
48.0,130.122,0.07,Rick,0.0,0.0,124.387,,False,False,False,False,False,False,,124.387
49.0,129.646,0.11,Rick,0.0,0.0,124.584,,False,False,False,False,False,False,,124.584
50.0,128.823,0.08,Rick,0.0,0.0,124.882,,False,False,False,False,False,False,,124.882
51.0,128.304,0.15,Rick,0.0,0.0,125.041,,False,False,False,False,False,False,,125.041
52.0,128.013,0.02,Rick,0.0,0.0,125.12,,False,False,False,False,False,False,,125.12
53.0,127.873,0.11,Rick,0.0,0.0,125.155,,False,False,False,False,False,False,,125.155
54.0,127.808,0.03,Rick,0.0,0.0,125.171,,False,False,False,False,False,False,,125.171
55.0,127.741,0.08,Rick,0.0,0.0,125.187,,False,False,False,False,False,False,,125.187
56.0,127.595,0.11,Rick,0.0,0.0,125.221,,False,False,False,False,False,False,,125.221
57.0,127.295,0.05,Rick,0.0,0.0,125.285,,False,False,False,False,False,False,,125.285
58.0,126.763,0.05,Rick,0.0,0.0,125.379,,False,False,False,False,False,False,,125.379
59.0,125.933,0.14,Rick,0.0,0.0,125.479,,False,False,False,False,False,False,,125.479
