step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,142.47,0.05,Rick,0.0,0.0,112.652,,0.0,0.0,0.0,0.0,0.0,0.0,,112.652
2.0,140.033,0.08,Rick,0.0,0.0,115.975,,False,False,False,False,False,False,,115.975
3.0,137.92,0.06,Rick,0.0,0.0,118.455,,False,False,False,False,False,False,,118.455
4.0,136.199,0.05,Rick,0.0,0.0,120.201,,False,False,False,False,False,False,,120.201
5.0,134.869,0.07,Rick,0.0,0.0,121.38,,False,False,False,False,False,False,,121.38
6.0,133.909,0.05,Rick,0.0,0.0,122.139,,False,False,False,False,False,False,,122.139
7.0,133.287,0.07,Rick,0.0,0.0,122.591,,False,False,False,False,False,False,,122.591
8.0,132.97,0.09,Rick,0.0,0.0,122.809,,False,False,False,False,False,False,,122.809
9.0,132.924,0.06,Rick,0.0,0.0,122.839,,False,False,False,False,False,False,,122.839
10.0,133.083,0.09,Rick,0.0,0.0,122.732,,False,False,False,False,False,False,,122.732
11.0,133.332,0.06,Rick,0.0,0.0,122.559,,False,False,False,False,False,False,,122.559
12.0,133.547,0.08,Rick,0.0,0.0,122.406,,False,False,False,False,False,False,,122.406
13.0,133.607,0.07,Rick,0.0,0.0,122.362,,False,False,False,False,False,False,,122.362
14.0,133.407,0.09,Rick,0.0,0.0,122.507,,False,False,False,False,False,False,,122.507
15.0,132.904,0.06,Rick,0.0,0.0,122.853,,False,False,False,False,False,False,,122.853
16.0,132.156,0.05,Rick,0.0,0.0,123.328,,False,False,False,False,False,False,,123.328
17.0,131.244,0.07,Rick,0.0,0.0,123.846,,False,False,False,False,False,False,,123.846
18.0,130.249,0.06,Rick,0.0,0.0,124.331,,False,False,False,False,False,False,,124.331
19.0,129.254,0.06,Rick,0.0,0.0,124.733,,False,False,False,False,False,False,,124.733
20.0,128.322,0.06,Rick,0.0,0.0,125.035,,False,False,False,False,False,False,,125.035
21.0,127.493,0.06,Rick,0.0,0.0,125.243,,False,False,False,False,False,False,,125.243
22.0,126.801,0.06,Rick,0.0,0.0,125.373,,False,False,False,False,False,False,,125.373
23.0,126.281,0.05,Rick,0.0,0.0,125.444,,False,False,False,False,False,False,,125.444
24.0,125.957,0.06,Rick,0.0,0.0,125.477,,False,False,False,False,False,False,,125.477
25.0,125.757,0.06,Rick,0.0,0.0,125.493,,False,False,False,False,False,False,,125.493
26.0,125.47,0.08,Rick,0.0,0.0,125.51,,False,False,False,False,False,False,,125.51
27.0,124.852,0.07,Rick,0.0,0.0,125.524,,False,False,False,False,False,False,,125.524
28.0,123.663,0.06,Rick,0.0,0.0,125.46,,False,False,False,False,False,False,,125.46
29.0,121.696,0.09,Rick,0.0,0.0,125.096,,False,False,False,False,False,False,,125.096
30.0,118.939,0.09,Rick,0.0,0.0,124.042,,False,False,False,False,False,False,,124.042
31.0,115.671,0.08,Morty,0.0,121.972,124.042,,False,False,False,False,False,False,,246.013
32.0,112.24,0.01,Morty,0.0,118.839,124.042,,False,False,False,False,False,False,,242.881
33.0,108.99,0.01,Morty,0.0,114.967,124.042,,False,False,False,False,False,False,,239.009
34.0,106.24,0.01,Morty,0.0,111.003,124.042,,False,False,False,False,False,False,,235.045
35.0,104.147,0.01,Morty,0.0,107.563,124.042,,False,False,False,False,False,False,,231.605
36.0,102.621,0.0,Morty,0.0,104.825,124.042,,False,False,False,False,False,False,,228.867
37.0,101.52,0.03,Morty,0.0,102.729,124.042,,False,False,False,False,False,False,,226.771
38.0,100.704,0.04,Morty,0.0,101.11,124.042,,False,False,False,False,False,False,,225.151
39.0,100.036,0.03,Morty,0.0,99.743,124.042,,False,False,False,False,False,False,,223.785
40.0,99.409,0.02,Morty,0.0,98.426,124.042,,False,False,False,False,False,False,,222.467
41.0,98.754,0.0,Morty,0.0,97.015,124.042,,False,False,False,False,False,False,,221.057
42.0,98.011,0.0,Morty,0.0,95.372,124.042,,False,False,False,False,False,False,,219.414
43.0,97.12,0.04,Morty,0.0,93.341,124.042,,False,False,False,False,False,False,,217.382
44.0,96.018,0.02,Morty,0.0,90.737,124.042,,False,False,False,False,False,False,,214.779
45.0,94.642,0.03,Morty,0.0,87.345,124.042,,False,False,False,False,False,False,,211.386
46.0,92.928,0.03,Morty,0.0,82.896,124.042,,False,False,False,False,False,False,,206.937
47.0,90.808,0.03,Morty,0.0,77.057,124.042,,False,False,False,False,False,False,,201.098
48.0,88.216,0.03,Morty,0.0,69.406,124.042,,False,False,False,False,False,False,,193.447
