step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,125.805,0.04,Morty,0.0,224.352,0.0,224.352,0.0,0.0
2.0,126.526,0.0,Morty,0.0,222.672,0.0,222.672,False,False
3.0,128.495,0.02,Morty,0.0,212.782,0.0,212.782,False,False
4.0,131.091,0.03,Morty,0.0,187.902,0.0,187.902,False,False
5.0,133.832,0.04,Morty,0.0,147.001,0.0,147.001,False,False
6.0,136.321,0.06,Morty,0.0,96.831,0.0,96.831,False,False
7.0,138.21,0.0,Morty,0.0,50.499,0.0,50.499,False,False
8.0,139.175,0.0,Morty,0.0,24.059,0.0,24.059,False,False
9.0,138.948,0.06,Morty,0.0,30.464,0.0,30.464,False,False
10.0,137.49,0.01,Morty,0.0,69.009,0.0,69.009,False,False
11.0,135.106,0.02,Morty,0.0,122.869,0.0,122.869,False,False
12.0,132.178,0.02,Morty,0.0,173.472,0.0,173.472,False,False
13.0,129.089,0.03,Morty,0.0,208.28,0.0,208.28,False,False
14.0,126.208,0.05,Morty,0.0,223.541,0.0,223.541,False,False
15.0,123.825,0.01,Morty,0.0,223.618,0.0,223.618,False,False
16.0,122.109,0.03,Morty,0.0,216.642,0.0,216.642,False,False
17.0,121.204,0.02,Morty,0.0,210.593,0.0,210.593,False,False
18.0,121.254,0.02,Morty,0.0,210.965,0.0,210.965,False,False
19.0,122.364,0.01,Morty,0.0,218.054,0.0,218.054,False,False
20.0,124.432,0.05,Morty,0.0,224.678,0.0,224.678,False,False
21.0,127.035,0.01,Morty,0.0,220.859,0.0,220.859,False,False
22.0,129.68,0.04,Morty,0.0,203.101,0.0,203.101,False,False
23.0,131.874,0.02,Morty,0.0,177.753,0.0,177.753,False,False
24.0,133.179,0.04,Morty,0.0,158.099,0.0,158.099,False,False
25.0,133.491,0.04,Morty,0.0,152.909,0.0,152.909,False,False
26.0,133.199,0.06,Morty,0.0,157.775,0.0,157.775,False,False
27.0,132.807,0.03,Morty,0.0,164.058,0.0,164.058,False,False
28.0,132.815,0.06,Morty,0.0,163.929,0.0,163.929,False,False
29.0,133.671,0.04,Morty,0.0,149.817,0.0,149.817,False,False
30.0,135.493,0.02,Morty,0.0,114.901,0.0,114.901,False,False
31.0,137.906,0.02,Morty,0.0,58.431,0.0,58.431,False,False
32.0,140.427,0.05,Morty,0.0,-12.982,0.0,-12.982,False,False
33.0,142.57,0.03,Rick,0.0,-12.982,-83.707,-96.689,False,False
34.0,143.89,0.0,Rick,0.0,-12.982,-131.848,-144.829,False,False
35.0,144.171,0.08,Rick,0.0,-12.982,-142.541,-155.523,False,False
36.0,143.541,0.0,Rick,0.0,-12.982,-118.77,-131.752,False,False
37.0,142.204,0.05,Rick,0.0,-12.982,-70.984,-83.966,False,False
38.0,140.366,0.03,Rick,0.0,-12.982,-11.101,-24.083,False,False
39.0,138.224,0.07,Rick,0.0,-12.982,50.12,37.138,False,False
40.0,135.944,0.05,Morty,0.0,105.23,50.12,155.35,False,False
41.0,133.636,0.02,Morty,0.0,150.422,50.12,200.542,False,False
42.0,131.399,0.04,Morty,0.0,184.05,50.12,234.171,False,False
43.0,129.333,0.02,Morty,0.0,206.224,50.12,256.344,False,False
44.0,127.537,0.04,Morty,0.0,218.564,50.12,268.684,False,False
45.0,126.11,0.01,Morty,0.0,223.768,50.12,273.888,False,False
46.0,125.151,0.01,Morty,0.0,224.977,50.12,275.097,False,False
47.0,124.76,0.03,Morty,0.0,224.943,50.12,275.063,False,False
48.0,125.037,0.06,Morty,0.0,224.999,50.12,275.119,False,False
49.0,126.061,0.03,Morty,0.0,223.875,50.12,273.995,False,False
50.0,127.691,0.05,Morty,0.0,217.76,50.12,267.88,False,False
51.0,129.549,0.03,Morty,0.0,204.308,50.12,254.428,False,False
52.0,131.516,0.02,Morty,0.0,182.537,50.12,232.657,False,False
53.0,133.474,0.01,Morty,0.0,153.185,50.12,203.305,False,False
54.0,135.304,0.03,Morty,0.0,118.826,50.12,168.946,False,False
55.0,136.887,0.03,Morty,0.0,83.706,50.12,133.826,False,False
56.0,138.104,0.06,Morty,0.0,53.297,50.12,103.417,False,False
57.0,138.836,0.05,Morty,0.0,33.567,50.12,83.687,False,False
58.0,138.965,0.05,Morty,0.0,29.971,50.12,80.091,False,False
59.0,138.395,0.06,Morty,0.0,45.567,50.12,95.688,False,False
60.0,137.163,0.03,Morty,0.0,77.052,50.12,127.172,False,False
61.0,135.508,0.05,Morty,0.0,114.579,50.12,164.699,False,False
62.0,133.712,0.02,Morty,0.0,149.093,50.12,199.213,False,False
63.0,132.059,0.02,Morty,0.0,175.168,50.12,225.288,False,False
64.0,130.798,0.04,Morty,0.0,191.385,50.12,241.505,False,False
65.0,129.979,0.01,Morty,0.0,200.206,50.12,250.326,False,False
66.0,129.357,0.0,Morty,0.0,206.021,50.12,256.141,False,False
67.0,128.616,0.01,Morty,0.0,211.926,50.12,262.046,False,False
68.0,127.444,0.02,Morty,0.0,219.026,50.12,269.146,False,False
69.0,125.57,0.0,Morty,0.0,224.675,50.12,274.795,False,False
70.0,122.973,0.05,Morty,0.0,220.89,50.12,271.01,False,False
71.0,120.006,0.02,Morty,0.0,200.063,50.12,250.183,False,False
72.0,117.109,0.03,Morty,0.0,162.734,50.12,212.854,False,False
73.0,114.719,0.03,Morty,0.0,119.307,50.12,169.427,False,False
74.0,113.234,0.03,Morty,0.0,86.554,50.12,136.674,False,False
75.0,112.802,0.06,Morty,0.0,76.215,50.12,126.335,False,False
76.0,113.204,0.02,Morty,0.0,85.862,50.12,135.982,False,False
