step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,144.151,0.13,Rick,0.0,0.0,110.07,,0.0,0.0,0.0,0.0,0.0,0.0,,110.07
2.0,140.934,0.0,Rick,0.0,0.0,114.804,,False,False,False,False,False,False,,114.804
3.0,137.696,0.13,Rick,0.0,0.0,118.697,,False,False,False,False,False,False,,118.697
4.0,134.355,0.07,Rick,0.0,0.0,121.796,,False,False,False,False,False,False,,121.796
5.0,130.939,0.04,Rick,0.0,0.0,124.003,,False,False,False,False,False,False,,124.003
6.0,127.547,0.02,Rick,0.0,0.0,125.232,,False,False,False,False,False,False,,125.232
7.0,124.323,0.13,Rick,0.0,0.0,125.51,,False,False,False,False,False,False,,125.51
8.0,121.44,0.12,Rick,0.0,0.0,125.024,,False,False,False,False,False,False,,125.024
9.0,119.081,0.11,Rick,0.0,0.0,124.111,,False,False,False,False,False,False,,124.111
10.0,117.376,0.09,Morty,0.0,123.163,124.111,,False,False,False,False,False,False,,247.274
11.0,116.374,0.02,Morty,0.0,122.492,124.111,,False,False,False,False,False,False,,246.603
12.0,116.103,0.02,Morty,0.0,122.296,124.111,,False,False,False,False,False,False,,246.408
13.0,116.598,0.03,Morty,0.0,122.65,124.111,,False,False,False,False,False,False,,246.761
14.0,117.877,0.05,Morty,0.0,123.467,124.111,,False,False,False,False,False,False,,247.578
15.0,119.842,0.01,Morty,0.0,124.457,124.111,,False,False,False,False,False,False,,248.568
16.0,122.224,0.03,Morty,0.0,125.225,124.111,,False,False,False,False,False,False,,249.336
17.0,124.716,0.02,Rick,0.0,125.225,125.522,,False,False,False,False,False,False,,250.747
18.0,127.011,0.02,Rick,0.0,125.225,125.338,,False,False,False,False,False,False,,250.563
19.0,128.826,0.1,Rick,0.0,125.225,124.881,,False,False,False,False,False,False,,250.106
20.0,130.0,0.05,Rick,0.0,125.225,124.439,,False,False,False,False,False,False,,249.664
21.0,130.559,0.01,Rick,0.0,125.225,124.189,,False,False,False,False,False,False,,249.414
22.0,130.572,0.04,Rick,0.0,125.225,124.183,,False,False,False,False,False,False,,249.407
23.0,130.107,0.02,Rick,0.0,125.225,124.393,,False,False,False,False,False,False,,249.618
24.0,129.25,0.04,Rick,0.0,125.225,124.735,,False,False,False,False,False,False,,249.96
25.0,128.176,0.12,Rick,0.0,125.225,125.076,,False,False,False,False,False,False,,250.301
26.0,127.201,0.09,Rick,0.0,125.225,125.303,,False,False,False,False,False,False,,250.528
27.0,126.671,0.03,Rick,0.0,125.225,125.393,,False,False,False,False,False,False,,250.618
28.0,126.934,0.06,Rick,0.0,125.225,125.351,,False,False,False,False,False,False,,250.576
29.0,128.287,0.04,Rick,0.0,125.225,125.045,,False,False,False,False,False,False,,250.27
30.0,130.741,0.02,Rick,0.0,125.225,124.101,,False,False,False,False,False,False,,249.326
31.0,133.876,0.08,Rick,0.0,125.225,122.164,,False,False,False,False,False,False,,247.389
32.0,137.175,0.08,Rick,0.0,125.225,119.241,,False,False,False,False,False,False,,244.466
33.0,140.122,0.03,Rick,0.0,125.225,115.863,,False,False,False,False,False,False,,241.087
34.0,142.234,0.12,Rick,0.0,125.225,112.994,,False,False,False,False,False,False,,238.219
35.0,143.248,0.08,Rick,0.0,125.225,111.487,,False,False,False,False,False,False,,236.712
