step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,133.157,0.05,Rick,0.0,0.0,122.681,,0.0,0.0,0.0,0.0,0.0,0.0,,122.681
2.0,132.1,0.08,Rick,0.0,0.0,123.363,,False,False,False,False,False,False,,123.363
3.0,132.731,0.06,Rick,0.0,0.0,122.967,,False,False,False,False,False,False,,122.967
4.0,134.651,0.05,Rick,0.0,0.0,121.559,,False,False,False,False,False,False,,121.559
5.0,137.428,0.07,Rick,0.0,0.0,118.979,,False,False,False,False,False,False,,118.979
6.0,140.615,0.05,Rick,0.0,0.0,115.226,,False,False,False,False,False,False,,115.226
7.0,143.759,0.07,Rick,0.0,0.0,110.693,,False,False,False,False,False,False,,110.693
8.0,146.405,0.09,Rick,0.0,0.0,106.239,,False,False,False,False,False,False,,106.239
9.0,148.145,0.06,Rick,0.0,0.0,102.993,,False,False,False,False,False,False,,102.993
10.0,148.857,0.09,Rick,0.0,0.0,101.592,,False,False,False,False,False,False,,101.592
11.0,148.848,0.06,Rick,0.0,0.0,101.61,,False,False,False,False,False,False,,101.61
12.0,148.521,0.08,Rick,0.0,0.0,102.258,,False,False,False,False,False,False,,102.258
13.0,148.281,0.07,Rick,0.0,0.0,102.729,,False,False,False,False,False,False,,102.729
14.0,148.497,0.09,Rick,0.0,0.0,102.306,,False,False,False,False,False,False,,102.306
15.0,149.322,0.06,Rick,0.0,0.0,100.654,,False,False,False,False,False,False,,100.654
16.0,150.587,0.05,Rick,0.0,0.0,98.01,,False,False,False,False,False,False,,98.01
17.0,152.051,0.07,Rick,0.0,0.0,94.786,,False,False,False,False,False,False,,94.786
18.0,153.472,0.06,Rick,0.0,0.0,91.483,,False,False,False,False,False,False,,91.483
19.0,154.636,0.06,Rick,0.0,0.0,88.653,,False,False,False,False,False,False,,88.653
20.0,155.476,0.06,Rick,0.0,0.0,86.54,,False,False,False,False,False,False,,86.54
21.0,156.152,0.06,Rick,0.0,0.0,84.798,,False,False,False,False,False,False,,84.798
22.0,156.871,0.06,Rick,0.0,0.0,82.902,,False,False,False,False,False,False,,82.902
23.0,157.843,0.05,Rick,0.0,0.0,80.271,,False,False,False,False,False,False,,80.271
24.0,159.24,0.06,Rick,0.0,0.0,76.352,,False,False,False,False,False,False,,76.352
25.0,161.005,0.06,Rick,0.0,0.0,71.165,,False,False,False,False,False,False,,71.165
26.0,162.744,0.08,Rick,0.0,0.0,65.805,,False,False,False,False,False,False,,65.805
27.0,163.982,0.07,Rick,0.0,0.0,61.831,,False,False,False,False,False,False,,61.831
28.0,164.25,0.06,Rick,0.0,0.0,60.957,,False,False,False,False,False,False,,60.957
29.0,163.131,0.09,Rick,0.0,0.0,64.575,,False,False,False,False,False,False,,64.575
30.0,160.556,0.09,Rick,0.0,0.0,72.511,,False,False,False,False,False,False,,72.511
31.0,156.965,0.08,Rick,0.0,0.0,82.65,,False,False,False,False,False,False,,82.65
32.0,152.917,0.09,Rick,0.0,0.0,92.792,,False,False,False,False,False,False,,92.792
33.0,148.968,0.08,Rick,0.0,0.0,101.369,,False,False,False,False,False,False,,101.369
