step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,131.68,0.05,Rick,0.0,0.0,123.607,,0.0,0.0,0.0,0.0,0.0,0.0,,123.607
2.0,132.768,0.05,Rick,0.0,0.0,122.942,,False,False,False,False,False,False,,122.942
3.0,130.908,0.05,Rick,0.0,0.0,124.019,,False,False,False,False,False,False,,124.019
4.0,129.063,0.05,Rick,0.0,0.0,124.801,,False,False,False,False,False,False,,124.801
5.0,130.138,0.05,Rick,0.0,0.0,124.38,,False,False,False,False,False,False,,124.38
6.0,131.222,0.05,Rick,0.0,0.0,123.857,,False,False,False,False,False,False,,123.857
7.0,129.372,0.05,Rick,0.0,0.0,124.69,,False,False,False,False,False,False,,124.69
8.0,127.538,0.05,Rick,0.0,0.0,125.234,,False,False,False,False,False,False,,125.234
9.0,128.608,0.05,Rick,0.0,0.0,124.951,,False,False,False,False,False,False,,124.951
10.0,129.686,0.05,Rick,0.0,0.0,124.569,,False,False,False,False,False,False,,124.569
11.0,127.847,0.05,Rick,0.0,0.0,125.162,,False,False,False,False,False,False,,125.162
12.0,126.024,0.05,Rick,0.0,0.0,125.471,,False,False,False,False,False,False,,125.471
13.0,127.089,0.05,Rick,0.0,0.0,125.324,,False,False,False,False,False,False,,125.324
14.0,128.162,0.05,Rick,0.0,0.0,125.08,,False,False,False,False,False,False,,125.08
15.0,126.333,0.05,Rick,0.0,0.0,125.438,,False,False,False,False,False,False,,125.438
16.0,124.521,0.05,Rick,0.0,0.0,125.518,,False,False,False,False,False,False,,125.518
17.0,125.581,0.05,Rick,0.0,0.0,125.504,,False,False,False,False,False,False,,125.504
18.0,126.648,0.05,Rick,0.0,0.0,125.396,,False,False,False,False,False,False,,125.396
19.0,124.831,0.05,Rick,0.0,0.0,125.524,,False,False,False,False,False,False,,125.524
20.0,123.029,0.05,Rick,0.0,0.0,125.378,,False,False,False,False,False,False,,125.378
21.0,124.084,0.05,Rick,0.0,0.0,125.496,,False,False,False,False,False,False,,125.496
22.0,125.146,0.05,Rick,0.0,0.0,125.521,,False,False,False,False,False,False,,125.521
23.0,123.339,0.05,Rick,0.0,0.0,125.422,,False,False,False,False,False,False,,125.422
24.0,121.549,0.05,Rick,0.0,0.0,125.055,,False,False,False,False,False,False,,125.055
25.0,122.598,0.05,Rick,0.0,0.0,125.303,,False,False,False,False,False,False,,125.303
26.0,123.655,0.05,Rick,0.0,0.0,125.459,,False,False,False,False,False,False,,125.459
27.0,121.859,0.05,Rick,0.0,0.0,125.138,,False,False,False,False,False,False,,125.138
28.0,120.079,0.05,Rick,0.0,0.0,124.554,,False,False,False,False,False,False,,124.554
29.0,121.123,0.05,Rick,0.0,0.0,124.929,,False,False,False,False,False,False,,124.929
30.0,122.175,0.05,Rick,0.0,0.0,125.214,,False,False,False,False,False,False,,125.214
31.0,120.39,0.05,Rick,0.0,0.0,124.675,,False,False,False,False,False,False,,124.675
32.0,118.621,0.05,Morty,0.0,123.879,0.0,,False,False,False,False,False,False,,123.879
33.0,119.66,0.05,Rick,0.0,0.0,124.378,,False,False,False,False,False,False,,124.378
34.0,120.706,0.05,Rick,0.0,0.0,124.79,,False,False,False,False,False,False,,124.79
35.0,118.932,0.05,Morty,0.0,124.038,0.0,,False,False,False,False,False,False,,124.038
36.0,117.174,0.05,Morty,0.0,123.034,0.0,,False,False,False,False,False,False,,123.034
37.0,118.207,0.05,Morty,0.0,123.655,0.0,,False,False,False,False,False,False,,123.655
38.0,119.248,0.05,Rick,0.0,0.0,124.191,,False,False,False,False,False,False,,124.191
39.0,117.485,0.05,Morty,0.0,123.231,0.0,,False,False,False,False,False,False,,123.231
40.0,115.738,0.05,Morty,0.0,122.023,0.0,,False,False,False,False,False,False,,122.023
41.0,116.766,0.05,Morty,0.0,122.764,0.0,,False,False,False,False,False,False,,122.764
42.0,117.801,0.05,Morty,0.0,123.422,0.0,,False,False,False,False,False,False,,123.422
43.0,116.049,0.05,Morty,0.0,122.257,0.0,,False,False,False,False,False,False,,122.257
44.0,114.313,0.05,Morty,0.0,120.849,0.0,,False,False,False,False,False,False,,120.849
45.0,115.335,0.05,Morty,0.0,121.708,0.0,,False,False,False,False,False,False,,121.708
46.0,116.366,0.05,Morty,0.0,122.486,0.0,,False,False,False,False,False,False,,122.486
47.0,114.624,0.05,Morty,0.0,121.12,0.0,,False,False,False,False,False,False,,121.12
48.0,112.899,0.05,Morty,0.0,119.517,0.0,,False,False,False,False,False,False,,119.517
49.0,113.916,0.05,Morty,0.0,120.492,0.0,,False,False,False,False,False,False,,120.492
50.0,114.941,0.05,Morty,0.0,121.388,0.0,,False,False,False,False,False,False,,121.388
51.0,113.211,0.05,Morty,0.0,119.825,0.0,,False,False,False,False,False,False,,119.825
52.0,111.496,0.05,Morty,0.0,118.031,0.0,,False,False,False,False,False,False,,118.031
53.0,112.508,0.05,Morty,0.0,119.12,0.0,,False,False,False,False,False,False,,119.12
54.0,113.528,0.05,Morty,0.0,120.131,0.0,,False,False,False,False,False,False,,120.131
55.0,111.808,0.05,Morty,0.0,118.376,0.0,,False,False,False,False,False,False,,118.376
56.0,110.104,0.05,Morty,0.0,116.394,0.0,,False,False,False,False,False,False,,116.394
57.0,111.111,0.05,Morty,0.0,117.594,0.0,,False,False,False,False,False,False,,117.594
58.0,112.126,0.05,Morty,0.0,118.719,0.0,,False,False,False,False,False,False,,118.719
59.0,110.417,0.05,Morty,0.0,116.776,0.0,,False,False,False,False,False,False,,116.776
60.0,108.724,0.05,Morty,0.0,114.611,0.0,,False,False,False,False,False,False,,114.611
61.0,109.725,0.05,Morty,0.0,115.921,0.0,,False,False,False,False,False,False,,115.921
62.0,110.735,0.05,Morty,0.0,117.156,0.0,,False,False,False,False,False,False,,117.156
63.0,109.036,0.05,Morty,0.0,115.029,0.0,,False,False,False,False,False,False,,115.029
64.0,107.354,0.05,Morty,0.0,112.685,0.0,,False,False,False,False,False,False,,112.685
65.0,108.35,0.05,Morty,0.0,114.102,0.0,,False,False,False,False,False,False,,114.102
66.0,109.355,0.05,Morty,0.0,115.446,0.0,,False,False,False,False,False,False,,115.446
67.0,107.667,0.05,Morty,0.0,113.139,0.0,,False,False,False,False,False,False,,113.139
68.0,105.996,0.05,Morty,0.0,110.621,0.0,,False,False,False,False,False,False,,110.621
69.0,106.987,0.05,Morty,0.0,112.142,0.0,,False,False,False,False,False,False,,112.142
70.0,107.986,0.05,Morty,0.0,113.593,0.0,,False,False,False,False,False,False,,113.593
71.0,106.309,0.05,Morty,0.0,111.11,0.0,,False,False,False,False,False,False,,111.11
72.0,104.648,0.05,Morty,0.0,108.421,0.0,,False,False,False,False,False,False,,108.421
73.0,105.634,0.05,Morty,0.0,110.045,0.0,,False,False,False,False,False,False,,110.045
74.0,106.628,0.05,Morty,0.0,111.6,0.0,,False,False,False,False,False,False,,111.6
75.0,104.962,0.05,Morty,0.0,108.946,0.0,,False,False,False,False,False,False,,108.946
76.0,103.312,0.05,Morty,0.0,106.089,0.0,,False,False,False,False,False,False,,106.089
77.0,104.293,0.05,Morty,0.0,107.815,0.0,,False,False,False,False,False,False,,107.815
78.0,105.281,0.05,Morty,0.0,109.472,0.0,,False,False,False,False,False,False,,109.472
79.0,103.626,0.05,Morty,0.0,106.65,0.0,,False,False,False,False,False,False,,106.65
80.0,101.987,0.05,Morty,0.0,103.631,0.0,,False,False,False,False,False,False,,103.631
81.0,102.962,0.05,Morty,0.0,105.454,0.0,,False,False,False,False,False,False,,105.454
82.0,103.945,0.05,Morty,0.0,107.212,0.0,,False,False,False,False,False,False,,107.212
83.0,102.301,0.05,Morty,0.0,104.227,0.0,,False,False,False,False,False,False,,104.227
84.0,100.673,0.05,Morty,0.0,101.048,0.0,,False,False,False,False,False,False,,101.048
85.0,101.643,0.05,Morty,0.0,102.968,0.0,,False,False,False,False,False,False,,102.968
86.0,102.621,0.05,Morty,0.0,104.825,0.0,,False,False,False,False,False,False,,104.825
87.0,100.988,0.05,Morty,0.0,101.679,0.0,,False,False,False,False,False,False,,101.679
88.0,99.371,0.05,Morty,0.0,98.345,0.0,,False,False,False,False,False,False,,98.345
89.0,100.335,0.05,Morty,0.0,100.359,0.0,,False,False,False,False,False,False,,100.359
90.0,101.307,0.05,Morty,0.0,102.312,0.0,,False,False,False,False,False,False,,102.312
91.0,99.685,0.05,Morty,0.0,99.01,0.0,,False,False,False,False,False,False,,99.01
92.0,98.079,0.05,Morty,0.0,95.525,0.0,,False,False,False,False,False,False,,95.525
93.0,99.038,0.05,Morty,0.0,97.632,0.0,,False,False,False,False,False,False,,97.632
94.0,100.005,0.05,Morty,0.0,99.679,0.0,,False,False,False,False,False,False,,99.679
95.0,98.394,0.05,Morty,0.0,96.225,0.0,,False,False,False,False,False,False,,96.225
96.0,96.798,0.05,Morty,0.0,92.592,0.0,,False,False,False,False,False,False,,92.592
