step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,148.293,0.02,Rick,0.0,0.0,102.705,,0.0,0.0,0.0,0.0,0.0,0.0,,102.705
2.0,146.675,0.08,Rick,0.0,0.0,105.752,,False,False,False,False,False,False,,105.752
3.0,145.7,0.06,Rick,0.0,0.0,107.484,,False,False,False,False,False,False,,107.484
4.0,145.157,0.03,Rick,0.0,0.0,108.413,,False,False,False,False,False,False,,108.413
5.0,144.941,0.01,Rick,0.0,0.0,108.775,,False,False,False,False,False,False,,108.775
6.0,145.006,0.05,Rick,0.0,0.0,108.667,,False,False,False,False,False,False,,108.667
7.0,145.337,0.07,Rick,0.0,0.0,108.107,,False,False,False,False,False,False,,108.107
8.0,145.94,0.03,Rick,0.0,0.0,107.064,,False,False,False,False,False,False,,107.064
9.0,146.816,0.0,Rick,0.0,0.0,105.496,,False,False,False,False,False,False,,105.496
10.0,147.88,0.03,Rick,0.0,0.0,103.505,,False,False,False,False,False,False,,103.505
11.0,148.912,0.06,Rick,0.0,0.0,101.482,,False,False,False,False,False,False,,101.482
12.0,149.664,0.08,Rick,0.0,0.0,99.952,,False,False,False,False,False,False,,99.952
13.0,149.891,0.0,Rick,0.0,0.0,99.481,,False,False,False,False,False,False,,99.481
14.0,149.378,0.01,Rick,0.0,0.0,100.539,,False,False,False,False,False,False,,100.539
15.0,148.099,0.06,Rick,0.0,0.0,103.082,,False,False,False,False,False,False,,103.082
16.0,146.307,0.05,Rick,0.0,0.0,106.414,,False,False,False,False,False,False,,106.414
17.0,144.321,0.0,Rick,0.0,0.0,109.796,,False,False,False,False,False,False,,109.796
18.0,142.458,0.06,Rick,0.0,0.0,112.669,,False,False,False,False,False,False,,112.669
19.0,141.005,0.06,Rick,0.0,0.0,114.708,,False,False,False,False,False,False,,114.708
20.0,140.075,0.0,Rick,0.0,0.0,115.922,,False,False,False,False,False,False,,115.922
21.0,139.512,0.04,Rick,0.0,0.0,116.621,,False,False,False,False,False,False,,116.621
22.0,139.102,0.06,Rick,0.0,0.0,117.114,,False,False,False,False,False,False,,117.114
23.0,138.632,0.02,Rick,0.0,0.0,117.661,,False,False,False,False,False,False,,117.661
24.0,137.909,0.0,Rick,0.0,0.0,118.468,,False,False,False,False,False,False,,118.468
25.0,136.853,0.01,Rick,0.0,0.0,119.566,,False,False,False,False,False,False,,119.566
26.0,135.562,0.04,Rick,0.0,0.0,120.784,,False,False,False,False,False,False,,120.784
27.0,134.172,0.07,Rick,0.0,0.0,121.939,,False,False,False,False,False,False,,121.939
28.0,132.817,0.06,Rick,0.0,0.0,122.91,,False,False,False,False,False,False,,122.91
29.0,131.621,0.09,Rick,0.0,0.0,123.64,,False,False,False,False,False,False,,123.64
30.0,130.623,0.09,Rick,0.0,0.0,124.158,,False,False,False,False,False,False,,124.158
31.0,129.738,0.08,Rick,0.0,0.0,124.548,,False,False,False,False,False,False,,124.548
