step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,145.295,0.05,Rick,0.0,0.0,108.179,,0.0,0.0,0.0,0.0,0.0,0.0,,108.179
2.0,145.48,0.08,Rick,0.0,0.0,107.864,,False,False,False,False,False,False,,107.864
3.0,145.715,0.06,Rick,0.0,0.0,107.457,,False,False,False,False,False,False,,107.457
4.0,145.89,0.05,Rick,0.0,0.0,107.152,,False,False,False,False,False,False,,107.152
5.0,145.887,0.07,Rick,0.0,0.0,107.157,,False,False,False,False,False,False,,107.157
6.0,145.583,0.05,Rick,0.0,0.0,107.685,,False,False,False,False,False,False,,107.685
7.0,144.853,0.07,Rick,0.0,0.0,108.922,,False,False,False,False,False,False,,108.922
8.0,143.567,0.09,Rick,0.0,0.0,110.993,,False,False,False,False,False,False,,110.993
9.0,141.627,0.06,Rick,0.0,0.0,113.857,,False,False,False,False,False,False,,113.857
10.0,139.127,0.09,Rick,0.0,0.0,117.084,,False,False,False,False,False,False,,117.084
11.0,136.455,0.06,Rick,0.0,0.0,119.957,,False,False,False,False,False,False,,119.957
12.0,134.063,0.08,Rick,0.0,0.0,122.023,,False,False,False,False,False,False,,122.023
13.0,132.401,0.07,Rick,0.0,0.0,123.178,,False,False,False,False,False,False,,123.178
14.0,131.86,0.09,Rick,0.0,0.0,123.504,,False,False,False,False,False,False,,123.504
15.0,132.459,0.06,Rick,0.0,0.0,123.141,,False,False,False,False,False,False,,123.141
16.0,133.669,0.05,Rick,0.0,0.0,122.317,,False,False,False,False,False,False,,122.317
17.0,134.837,0.07,Rick,0.0,0.0,121.406,,False,False,False,False,False,False,,121.406
18.0,135.311,0.06,Rick,0.0,0.0,121.005,,False,False,False,False,False,False,,121.005
19.0,134.517,0.06,Rick,0.0,0.0,121.667,,False,False,False,False,False,False,,121.667
20.0,132.373,0.06,Rick,0.0,0.0,123.195,,False,False,False,False,False,False,,123.195
21.0,129.526,0.06,Rick,0.0,0.0,124.631,,False,False,False,False,False,False,,124.631
22.0,126.786,0.06,Rick,0.0,0.0,125.375,,False,False,False,False,False,False,,125.375
23.0,124.964,0.05,Rick,0.0,0.0,125.524,,False,False,False,False,False,False,,125.524
