step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,174.904,0.05,Rick,0.0,0.0,21.258,,0.0,0.0,0.0,0.0,0.0,0.0,,21.258
2.0,174.85,0.08,Rick,0.0,0.0,21.483,,False,False,False,False,False,False,,21.483
3.0,173.395,0.06,Rick,0.0,0.0,27.459,,False,False,False,False,False,False,,27.459
4.0,170.912,0.05,Rick,0.0,0.0,37.241,,False,False,False,False,False,False,,37.241
5.0,167.811,0.07,Rick,0.0,0.0,48.741,,False,False,False,False,False,False,,48.741
6.0,164.508,0.05,Rick,0.0,0.0,60.106,,False,False,False,False,False,False,,60.106
7.0,161.426,0.07,Rick,0.0,0.0,69.891,,False,False,False,False,False,False,,69.891
8.0,158.986,0.09,Rick,0.0,0.0,77.076,,False,False,False,False,False,False,,77.076
9.0,157.561,0.06,Rick,0.0,0.0,81.041,,False,False,False,False,False,False,,81.041
10.0,157.235,0.09,Rick,0.0,0.0,81.925,,False,False,False,False,False,False,,81.925
11.0,157.657,0.06,Rick,0.0,0.0,80.781,,False,False,False,False,False,False,,80.781
12.0,158.377,0.08,Rick,0.0,0.0,78.792,,False,False,False,False,False,False,,78.792
13.0,158.947,0.07,Rick,0.0,0.0,77.187,,False,False,False,False,False,False,,77.187
14.0,158.961,0.09,Rick,0.0,0.0,77.147,,False,False,False,False,False,False,,77.147
15.0,158.273,0.06,Rick,0.0,0.0,79.082,,False,False,False,False,False,False,,79.082
16.0,157.128,0.05,Rick,0.0,0.0,82.215,,False,False,False,False,False,False,,82.215
17.0,155.856,0.07,Rick,0.0,0.0,85.564,,False,False,False,False,False,False,,85.564
18.0,154.791,0.06,Rick,0.0,0.0,88.268,,False,False,False,False,False,False,,88.268
19.0,154.226,0.06,Rick,0.0,0.0,89.661,,False,False,False,False,False,False,,89.661
20.0,154.239,0.06,Rick,0.0,0.0,89.63,,False,False,False,False,False,False,,89.63
21.0,154.576,0.06,Rick,0.0,0.0,88.801,,False,False,False,False,False,False,,88.801
22.0,154.911,0.06,Rick,0.0,0.0,87.968,,False,False,False,False,False,False,,87.968
23.0,154.918,0.05,Rick,0.0,0.0,87.95,,False,False,False,False,False,False,,87.95
