step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,122.093,0.04,Morty,0.0,216.547,0.0,216.547,0.0,0.0
2.0,119.61,0.0,Morty,0.0,195.951,0.0,195.951,False,False
3.0,118.485,0.02,Morty,0.0,182.55,0.0,182.55,False,False
4.0,118.446,0.03,Morty,0.0,182.042,0.0,182.042,False,False
5.0,119.209,0.04,Morty,0.0,191.463,0.0,191.463,False,False
6.0,120.484,0.02,Morty,0.0,204.604,0.0,204.604,False,False
7.0,121.98,0.0,Morty,0.0,215.88,0.0,215.88,False,False
8.0,123.409,0.0,Morty,0.0,222.468,0.0,222.468,False,False
9.0,124.513,0.02,Morty,0.0,224.763,0.0,224.763,False,False
10.0,125.213,0.01,Morty,0.0,224.955,0.0,224.955,False,False
11.0,125.696,0.02,Morty,0.0,224.515,0.0,224.515,False,False
12.0,126.209,0.02,Morty,0.0,223.538,0.0,223.538,False,False
13.0,127.001,0.03,Morty,0.0,220.996,0.0,220.996,False,False
14.0,128.288,0.04,Morty,0.0,214.192,0.0,214.192,False,False
15.0,130.08,0.01,Morty,0.0,199.197,0.0,199.197,False,False
16.0,132.081,0.03,Morty,0.0,174.861,0.0,174.861,False,False
17.0,133.926,0.02,Morty,0.0,145.322,0.0,145.322,False,False
18.0,135.251,0.02,Morty,0.0,119.907,0.0,119.907,False,False
19.0,135.733,0.01,Morty,0.0,109.812,0.0,109.812,False,False
20.0,135.287,0.02,Morty,0.0,119.169,0.0,119.169,False,False
21.0,134.197,0.01,Morty,0.0,140.423,0.0,140.423,False,False
22.0,132.821,0.04,Morty,0.0,163.828,0.0,163.828,False,False
23.0,131.523,0.02,Morty,0.0,182.454,0.0,182.454,False,False
24.0,130.648,0.04,Morty,0.0,193.098,0.0,193.098,False,False
25.0,130.461,0.04,Morty,0.0,195.183,0.0,195.183,False,False
26.0,131.095,0.01,Morty,0.0,187.848,0.0,187.848,False,False
27.0,132.66,0.03,Morty,0.0,166.327,0.0,166.327,False,False
28.0,135.262,0.03,Morty,0.0,119.698,0.0,119.698,False,False
29.0,138.969,0.04,Morty,0.0,29.88,0.0,29.88,False,False
