step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,133.125,0.05,Rick,0.0,0.0,122.703,,0.0,0.0,0.0,0.0,0.0,0.0,,122.703
2.0,129.413,0.08,Rick,0.0,0.0,124.675,,False,False,False,False,False,False,,124.675
3.0,127.639,0.06,Rick,0.0,0.0,125.211,,False,False,False,False,False,False,,125.211
4.0,127.402,0.05,Rick,0.0,0.0,125.263,,False,False,False,False,False,False,,125.263
5.0,128.272,0.07,Rick,0.0,0.0,125.05,,False,False,False,False,False,False,,125.05
6.0,129.807,0.05,Rick,0.0,0.0,124.52,,False,False,False,False,False,False,,124.52
7.0,131.553,0.07,Rick,0.0,0.0,123.678,,False,False,False,False,False,False,,123.678
8.0,133.051,0.09,Rick,0.0,0.0,122.754,,False,False,False,False,False,False,,122.754
9.0,133.892,0.06,Rick,0.0,0.0,122.153,,False,False,False,False,False,False,,122.153
10.0,133.978,0.09,Rick,0.0,0.0,122.088,,False,False,False,False,False,False,,122.088
11.0,133.677,0.06,Rick,0.0,0.0,122.311,,False,False,False,False,False,False,,122.311
12.0,133.464,0.08,Rick,0.0,0.0,122.466,,False,False,False,False,False,False,,122.466
13.0,133.812,0.07,Rick,0.0,0.0,122.212,,False,False,False,False,False,False,,122.212
14.0,135.135,0.09,Rick,0.0,0.0,121.156,,False,False,False,False,False,False,,121.156
15.0,137.481,0.06,Rick,0.0,0.0,118.923,,False,False,False,False,False,False,,118.923
16.0,140.355,0.05,Rick,0.0,0.0,115.563,,False,False,False,False,False,False,,115.563
17.0,143.138,0.07,Rick,0.0,0.0,111.653,,False,False,False,False,False,False,,111.653
18.0,145.213,0.06,Rick,0.0,0.0,108.318,,False,False,False,False,False,False,,108.318
19.0,146.039,0.06,Rick,0.0,0.0,106.891,,False,False,False,False,False,False,,106.891
20.0,145.535,0.06,Rick,0.0,0.0,107.769,,False,False,False,False,False,False,,107.769
21.0,144.308,0.06,Rick,0.0,0.0,109.817,,False,False,False,False,False,False,,109.817
22.0,143.119,0.06,Rick,0.0,0.0,111.683,,False,False,False,False,False,False,,111.683
23.0,142.729,0.05,Rick,0.0,0.0,112.269,,False,False,False,False,False,False,,112.269
24.0,143.815,0.06,Rick,0.0,0.0,110.606,,False,False,False,False,False,False,,110.606
