step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,133.794,0.04,Rick,0.0,0.0,147.664,147.664,0.0,0.0
2.0,130.77,0.0,Rick,0.0,0.0,191.709,191.709,False,False
3.0,128.105,0.02,Rick,0.0,0.0,215.36,215.36,False,False
4.0,125.652,0.07,Rick,0.0,0.0,224.576,224.576,False,False
5.0,123.375,0.04,Rick,0.0,0.0,222.36,222.36,False,False
6.0,121.313,0.06,Rick,0.0,0.0,211.403,211.403,False,False
7.0,119.544,0.08,Rick,0.0,0.0,195.236,195.236,False,False
8.0,118.181,0.1,Morty,0.0,178.494,195.236,373.73,False,False
9.0,117.327,0.06,Morty,0.0,166.127,195.236,361.363,False,False
10.0,116.971,0.07,Morty,0.0,160.53,195.236,355.766,False,False
11.0,116.908,0.02,Morty,0.0,159.52,195.236,354.755,False,False
12.0,116.897,0.02,Morty,0.0,159.344,195.236,354.58,False,False
13.0,116.699,0.03,Morty,0.0,156.098,195.236,351.334,False,False
14.0,116.11,0.05,Morty,0.0,145.973,195.236,341.209,False,False
15.0,115.121,0.01,Morty,0.0,127.415,195.236,322.651,False,False
16.0,114.016,0.03,Morty,0.0,104.359,195.236,299.594,False,False
17.0,113.144,0.02,Morty,0.0,84.431,195.236,279.667,False,False
18.0,112.854,0.02,Morty,0.0,77.471,195.236,272.707,False,False
19.0,113.453,0.01,Morty,0.0,91.677,195.236,286.913,False,False
20.0,114.989,0.05,Morty,0.0,124.778,195.236,320.014,False,False
21.0,117.115,0.01,Morty,0.0,162.834,195.236,358.07,False,False
22.0,119.401,0.04,Morty,0.0,193.656,195.236,388.892,False,False
23.0,121.416,0.02,Morty,0.0,212.153,195.236,407.389,False,False
24.0,122.769,0.04,Rick,0.0,212.153,220.021,432.174,False,False
25.0,123.319,0.08,Rick,0.0,212.153,222.174,434.327,False,False
26.0,123.298,0.09,Rick,0.0,212.153,222.102,434.255,False,False
