step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,148.205,0.04,Rick,0.0,0.0,-313.486,-313.486,0.0,0.0
2.0,144.729,0.0,Rick,0.0,0.0,-164.233,-164.233,False,False
3.0,140.931,0.02,Rick,0.0,0.0,-28.81,-28.81,False,False
4.0,137.061,0.07,Rick,0.0,0.0,79.523,79.523,False,False
5.0,133.375,0.04,Rick,0.0,0.0,154.863,154.863,False,False
6.0,130.139,0.06,Rick,0.0,0.0,198.596,198.596,False,False
7.0,127.631,0.0,Rick,0.0,0.0,218.08,218.08,False,False
8.0,126.14,0.0,Rick,0.0,0.0,223.701,223.701,False,False
9.0,125.906,0.06,Rick,0.0,0.0,224.178,224.178,False,False
10.0,126.844,0.07,Rick,0.0,0.0,221.601,221.601,False,False
11.0,128.365,0.02,Rick,0.0,0.0,213.678,213.678,False,False
12.0,129.777,0.02,Rick,0.0,0.0,202.183,202.183,False,False
13.0,130.389,0.03,Rick,0.0,0.0,195.958,195.958,False,False
14.0,129.596,0.05,Rick,0.0,0.0,203.875,203.875,False,False
15.0,127.287,0.01,Rick,0.0,0.0,219.768,219.768,False,False
16.0,124.093,0.03,Rick,0.0,0.0,224.177,224.177,False,False
17.0,120.808,0.02,Rick,0.0,0.0,207.43,207.43,False,False
18.0,118.23,0.02,Rick,0.0,0.0,179.166,179.166,False,False
19.0,117.076,0.01,Morty,0.0,162.21,179.166,341.376,False,False
20.0,117.592,0.05,Morty,0.0,170.125,179.166,349.291,False,False
21.0,119.315,0.01,Morty,0.0,192.683,179.166,371.849,False,False
22.0,121.624,0.04,Morty,0.0,213.604,179.166,392.77,False,False
23.0,123.899,0.02,Rick,0.0,213.604,223.787,437.391,False,False
24.0,125.57,0.04,Rick,0.0,213.604,224.675,438.279,False,False
25.0,126.379,0.04,Rick,0.0,213.604,223.1,436.703,False,False
26.0,126.53,0.06,Rick,0.0,213.604,222.661,436.264,False,False
27.0,126.331,0.03,Rick,0.0,213.604,223.229,436.833,False,False
28.0,126.09,0.06,Rick,0.0,213.604,223.811,437.415,False,False
29.0,126.09,0.04,Rick,0.0,213.604,223.812,437.416,False,False
30.0,126.458,0.02,Rick,0.0,213.604,222.875,436.478,False,False
31.0,127.09,0.02,Rick,0.0,213.604,220.634,434.237,False,False
32.0,127.83,0.05,Rick,0.0,213.604,216.993,430.597,False,False
33.0,128.522,0.03,Rick,0.0,213.604,212.594,426.197,False,False
34.0,129.021,0.0,Rick,0.0,213.604,208.831,422.435,False,False
35.0,129.234,0.05,Rick,0.0,213.604,207.073,420.677,False,False
36.0,129.151,0.0,Rick,0.0,213.604,207.768,421.372,False,False
37.0,128.781,0.05,Rick,0.0,213.604,210.707,424.311,False,False
