step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,127.889,0.04,Rick,0.0,0.0,216.653,216.653,0.0,0.0
2.0,129.299,0.0,Rick,0.0,0.0,206.522,206.522,False,False
3.0,129.797,0.02,Rick,0.0,0.0,201.988,201.988,False,False
4.0,129.786,0.07,Rick,0.0,0.0,202.098,202.098,False,False
5.0,129.584,0.04,Rick,0.0,0.0,203.986,203.986,False,False
6.0,129.466,0.06,Rick,0.0,0.0,205.058,205.058,False,False
7.0,129.677,0.08,Rick,0.0,0.0,203.128,203.128,False,False
8.0,130.45,0.0,Rick,0.0,0.0,195.296,195.296,False,False
9.0,131.982,0.06,Rick,0.0,0.0,176.254,176.254,False,False
10.0,134.284,0.08,Rick,0.0,0.0,138.816,138.816,False,False
11.0,137.094,0.02,Rick,0.0,0.0,78.725,78.725,False,False
12.0,140.094,0.02,Rick,0.0,0.0,-2.834,-2.834,False,False
13.0,142.964,0.03,Rick,0.0,0.0,-97.707,-97.707,False,False
14.0,145.41,0.05,Rick,0.0,0.0,-191.566,-191.566,False,False
15.0,147.277,0.01,Rick,0.0,0.0,-271.254,-271.254,False,False
16.0,148.617,0.03,Rick,0.0,0.0,-332.761,-332.761,False,False
17.0,149.53,0.02,Rick,0.0,0.0,-376.729,-376.729,False,False
18.0,150.117,0.02,Rick,0.0,0.0,-405.872,-405.872,False,False
19.0,150.463,0.01,Rick,0.0,0.0,-423.386,-423.386,False,False
20.0,150.557,0.05,Rick,0.0,0.0,-428.151,-428.151,False,False
21.0,150.239,0.01,Rick,0.0,0.0,-411.983,-411.983,False,False
22.0,149.317,0.04,Rick,0.0,0.0,-366.339,-366.339,False,False
23.0,147.603,0.02,Rick,0.0,0.0,-285.897,-285.897,False,False
24.0,144.942,0.04,Rick,0.0,0.0,-172.677,-172.677,False,False
25.0,141.401,0.08,Rick,0.0,0.0,-43.998,-43.998,False,False
26.0,137.379,0.08,Rick,0.0,0.0,71.755,71.755,False,False
27.0,133.348,0.03,Rick,0.0,0.0,155.313,155.313,False,False
28.0,129.779,0.06,Rick,0.0,0.0,202.16,202.16,False,False
29.0,127.116,0.04,Rick,0.0,0.0,220.524,220.524,False,False
30.0,125.623,0.02,Rick,0.0,0.0,224.612,224.612,False,False
31.0,125.3,0.08,Rick,0.0,0.0,224.91,224.91,False,False
32.0,126.088,0.08,Rick,0.0,0.0,223.816,223.816,False,False
