,BG,Rick_Action,Rick_Reward,Morty_Action,Morty_Reward,Rick_Done,Morty_Done,Rick_Trunc,Morty_Trunc,Obs
0,141.76296539332313,0.10000000149011612,113.6665921212034,0.0,0.0,False,False,False,False,141.76296539332313
0,142.12247088504654,0.0,113.15561880762755,0.0,0.0,False,False,False,False,142.12247088504654
0,142.2900313716372,0.0,112.91377853211281,0.0,0.0,False,False,False,False,142.2900313716372
0,142.01176507361237,0.10000000149011612,113.31411605653409,0.0,0.0,False,False,False,False,142.01176507361237
0,141.03391170535912,0.0,114.66971879805749,0.0,0.0,False,False,False,False,141.03391170535912
0,139.10282436089005,0.10000000149011612,117.11254794621811,0.0,0.0,False,False,False,False,139.10282436089005
0,137.29659618248326,0.10000000149011612,119.11593647263533,0.0,0.0,False,False,False,False,137.29659618248326
0,137.28221320293858,0.10000000149011612,119.13079748994198,0.0,0.0,False,False,False,False,137.28221320293858
0,137.38034706776946,0.10000000149011612,119.02905928961911,0.0,0.0,False,False,False,False,137.38034706776946
0,137.51684886381375,0.0,118.88620837593282,0.0,0.0,False,False,False,False,137.51684886381375
0,137.61748929823065,0.0,118.77989162966139,0.0,0.0,False,False,False,False,137.61748929823065
0,137.60795282945432,0.0,118.79000220279113,0.0,0.0,False,False,False,False,137.60795282945432
0,137.41387987693923,0.0,118.99411074993986,0.0,0.0,False,False,False,False,137.41387987693923
0,136.96093344681313,0.0,119.45825841646524,0.0,0.0,False,False,False,False,136.96093344681313
0,136.17485768407045,0.10000000149011612,120.22315925561236,0.0,0.0,False,False,False,False,136.17485768407045
0,134.98151442115585,0.10000000149011612,121.28585615347731,0.0,0.0,False,False,False,False,134.98151442115585
0,133.3299577046703,0.10000000149011612,122.56067360447275,0.0,0.0,False,False,False,False,133.3299577046703
0,131.30775911224154,0.0,123.81179329611496,0.0,0.0,False,False,False,False,131.30775911224154
0,129.21016391092257,0.0,124.7492031169993,0.0,0.0,False,False,False,False,129.21016391092257
0,127.37852867330454,0.10000000149011612,125.26764468831777,0.0,0.0,False,False,False,False,127.37852867330454
0,126.15418007586229,0.0,125.45817041566897,0.0,0.0,False,False,False,False,126.15418007586229
0,125.8343699863743,0.10000000149011612,125.48734430358058,0.0,0.0,False,False,False,False,125.8343699863743
0,126.45193491280023,0.10000000149011612,125.42334054509865,0.0,0.0,False,False,False,False,126.45193491280023
0,127.64308411801224,0.0,125.21005063641155,0.0,0.0,False,False,False,False,127.64308411801224
0,128.955867952108,0.0,124.8379075306841,0.0,0.0,False,False,False,False,128.955867952108
0,129.93830021031025,0.10000000149011612,124.4653821743243,0.0,0.0,False,False,False,False,129.93830021031025
0,130.18824291744068,0.0,124.35776263120056,0.0,0.0,False,False,False,False,130.18824291744068
0,129.60277341886493,0.0,124.60166066545992,0.0,0.0,False,False,False,False,129.60277341886493
0,128.5277979312396,0.0,124.9750478384102,0.0,0.0,False,False,False,False,128.5277979312396
0,127.4089902283146,0.10000000149011612,125.26131052663618,0.0,0.0,False,False,False,False,127.4089902283146
0,126.69208110038335,0.0,125.3898628534904,0.0,0.0,False,False,False,False,126.69208110038335
0,126.7681351729845,0.10000000149011612,125.37825768508367,0.0,0.0,False,False,False,False,126.7681351729845
0,127.6998776861327,0.10000000149011612,125.19692555721804,0.0,0.0,False,False,False,False,127.6998776861327
0,129.0574747244904,0.0,124.80311164225373,0.0,0.0,False,False,False,False,129.0574747244904
0,130.30161197899884,0.10000000149011612,124.30723098526096,0.0,0.0,False,False,False,False,130.30161197899884
0,130.89292430448015,0.10000000149011612,124.02629130728042,0.0,0.0,False,False,False,False,130.89292430448015
0,130.34822302735824,0.10000000149011612,124.28614423462272,0.0,0.0,False,False,False,False,130.34822302735824
0,128.5216642160509,0.0,124.9769018309363,0.0,0.0,False,False,False,False,128.5216642160509
0,125.77343595382544,0.10000000149011612,125.49193540919953,0.0,0.0,False,False,False,False,125.77343595382544
0,122.57610430983513,0.0,125.29841956201778,0.0,0.0,False,False,False,False,122.57610430983513
0,119.402165021413,0.0,124.26306098646194,0.0,0.0,False,False,False,False,119.402165021413
0,116.6860874530058,0.0,124.26306098646194,0.0,122.70995385945082,False,False,False,False,116.6860874530058
0,114.63442142347651,0.0,124.26306098646194,0.10000000149011612,121.12886866045756,False,False,False,False,114.63442142347651
0,113.11188379426042,0.0,124.26306098646194,0.0,119.72862266589505,False,False,False,False,113.11188379426042
0,111.90729057771875,0.0,124.26306098646194,0.10000000149011612,118.48379551952564,False,False,False,False,111.90729057771875
0,110.80952289160828,0.0,124.26306098646194,0.0,117.24396694848963,False,False,False,False,110.80952289160828
0,109.62238282330736,0.0,124.26306098646194,0.0,115.79008893419427,False,False,False,False,109.62238282330736
0,108.2389441812831,0.0,124.26306098646194,0.10000000149011612,113.94751099030066,False,False,False,False,108.2389441812831
0,106.68617127564531,0.0,124.26306098646194,0.10000000149011612,111.68927812828565,False,False,False,False,106.68617127564531
0,105.02080701736745,0.0,124.26306098646194,0.0774199366569519,109.04381535346158,False,False,False,False,105.02080701736745
0,103.29959934696146,0.0,124.26306098646194,0.10000000149011612,106.06657522487035,False,False,False,False,103.29959934696146
0,101.5792587995282,0.0,124.26306098646194,0.0,102.84394451553976,False,False,False,False,101.5792587995282
0,99.9164276927807,0.0,124.26306098646194,0.10000000149011612,99.49445414301442,False,False,False,False,99.9164276927807
0,98.36767281877114,0.0,124.26306098646194,0.0,96.16733682523375,False,False,False,False,98.36767281877114
0,96.98950168632811,0.0,124.26306098646194,0.10000000149011612,93.03846687796863,False,False,False,False,96.98950168632811
0,95.8383835920452,0.0,124.26306098646194,0.0,90.30366677360621,False,False,False,False,95.8383835920452
0,95.35325410059056,0.0,124.26306098646194,0.10000000149011612,89.11800607187797,False,False,False,False,95.35325410059056
0,95.79190355374993,0.0,124.26306098646194,0.0,90.19091935334313,False,False,False,False,95.79190355374993
0,96.0695506657272,0.0,124.26306098646194,0.0,90.86173625439642,False,False,False,False,96.0695506657272
0,96.20071545313144,0.0,124.26306098646194,0.10000000149011612,91.17640450157933,False,False,False,False,96.20071545313144
0,96.19994845452322,0.0,124.26306098646194,0.10000000149011612,91.17456861960511,False,False,False,False,96.19994845452322
0,96.08184372927236,0.0,124.26306098646194,0.10000000149011612,90.89128861755103,False,False,False,False,96.08184372927236
0,95.86101978254149,0.0,124.26306098646194,0.0,90.35851052547446,False,False,False,False,95.86101978254149
0,95.55208200071418,0.0,124.26306098646194,0.0,89.60631695305005,False,False,False,False,95.55208200071418
0,95.16960334255339,0.0,124.26306098646194,0.10000000149011612,88.66404034257357,False,False,False,False,95.16960334255339
0,94.72814137637293,0.0,124.26306098646194,0.10000000149011612,87.5612842237224,False,False,False,False,94.72814137637293
0,94.24284788531305,0.0,124.26306098646194,0.10000000149011612,86.33028402376203,False,False,False,False,94.24284788531305
0,93.73238884568539,0.0,124.26306098646194,0.10000000149011612,85.01425291827843,False,False,False,False,93.73238884568539
0,93.22067154201152,0.0,124.26306098646194,0.10000000149011612,83.67316601726338,False,False,False,False,93.22067154201152
0,92.73272077211526,0.0,124.26306098646194,0.0,82.37402464187062,False,False,False,False,92.73272077211526
0,92.29349281548883,0.0,124.26306098646194,0.10000000149011612,81.18762298045442,False,False,False,False,92.29349281548883
0,91.92412215445715,0.0,124.26306098646194,0.10000000149011612,80.17745869405655,False,False,False,False,91.92412215445715
0,91.62314949537338,0.0,124.26306098646194,0.10000000149011612,79.34593782052661,False,False,False,False,91.62314949537338
0,91.35525848203335,0.0,124.26306098646194,0.0,78.59945940808927,False,False,False,False,91.35525848203335
0,91.07759147743675,0.0,124.26306098646194,0.10000000149011612,77.81942333191864,False,False,False,False,91.07759147743675
0,90.74727505593363,0.0,124.26306098646194,0.0,76.88310739092151,False,False,False,False,90.74727505593363
0,90.33935696635467,0.0,124.26306098646194,0.03561001643538475,75.71426401858798,False,False,False,False,90.33935696635467
0,89.93640075517521,0.0,124.26306098646194,0.10000000149011612,74.5460130072621,False,False,False,False,89.93640075517521
0,89.78225188100696,0.0,124.26306098646194,0.0,74.09552337610035,False,False,False,False,89.78225188100696
0,90.15665267422003,0.0,124.26306098646194,0.10000000149011612,75.18624561833599,False,False,False,False,90.15665267422003
0,91.33941078601663,0.0,124.26306098646194,0.10000000149011612,78.5551122885795,False,False,False,False,91.33941078601663
0,93.55273742129893,0.0,124.26306098646194,0.10000000149011612,84.54591778137296,False,False,False,False,93.55273742129893
0,96.67295485277674,0.0,124.26306098646194,0.10000000149011612,92.29743847629516,False,False,False,False,96.67295485277674
0,100.05750035576116,0.0,124.26306098646194,0.10000000149011612,99.78757311647814,False,False,False,False,100.05750035576116
0,102.94847901565106,0.0,124.26306098646194,0.0,105.42888623311342,False,False,False,False,102.94847901565106
0,104.58795572458806,0.0,124.26306098646194,0.10000000149011612,108.31835026987847,False,False,False,False,104.58795572458806
0,104.31383089681432,0.0,124.26306098646194,0.0,107.85083161025125,False,False,False,False,104.31383089681432
0,102.0392255520629,0.0,124.26306098646194,0.10000000149011612,103.72975272043277,False,False,False,False,102.0392255520629
0,98.5401225610994,0.0,124.26306098646194,0.030493564903736115,96.54769972553834,False,False,False,False,98.5401225610994
0,94.78427872194615,0.0,124.26306098646194,0.0,87.70241531148622,False,False,False,False,94.78427872194615
0,91.73948935703648,0.0,124.26306098646194,0.10000000149011612,79.66825484311676,False,False,False,False,91.73948935703648
0,90.27405450650747,0.0,124.26306098646194,0.10000000149011612,75.52585853720643,False,False,False,False,90.27405450650747
0,90.65907197649332,0.0,124.26306098646194,0.10000000149011612,76.6315473281918,False,False,False,False,90.65907197649332
0,92.26979323940006,0.0,124.26306098646194,0.10000000149011612,81.12315039364239,False,False,False,False,92.26979323940006
0,94.28239183917506,0.0,124.26306098646194,0.0,86.43132663594827,False,False,False,False,94.28239183917506
0,95.8730213122798,0.0,124.26306098646194,0.0,90.38757091540447,False,False,False,False,95.8730213122798
0,96.28437819662555,0.0,124.26306098646194,0.0,91.37636444834811,False,False,False,False,96.28437819662555
0,95.15857416026579,0.0,124.26306098646194,0.10000000149011612,88.63668780508328,False,False,False,False,95.15857416026579
0,92.73688220296782,0.0,124.26306098646194,0.10000000149011612,82.38518816933356,False,False,False,False,92.73688220296782
0,89.39376951716304,0.0,124.26306098646194,0.0,72.95141954149653,False,False,False,False,89.39376951716304
0,85.50374445261983,0.0,124.26306098646194,0.10000000149011612,60.80102868663619,False,False,False,False,85.50374445261983
0,81.44133227945649,0.0,124.26306098646194,0.10000000149011612,46.765027791431066,False,False,False,False,81.44133227945649
0,77.58106272897479,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,77.58106272897479
0,74.29745586432912,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,74.29745586432912
0,71.96501119693427,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,71.96501119693427
0,70.95822137285262,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,70.95822137285262
0,70.76942321463139,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,70.76942321463139
0,69.9820939923544,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,69.9820939923544
0,68.82895564378376,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,68.82895564378376
0,67.4193657838505,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,67.4193657838505
0,65.86274537420611,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,65.86274537420611
0,64.26857070585663,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,64.26857070585663
0,62.74636246832792,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,62.74636246832792
0,61.40567355329077,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,61.40567355329077
0,60.356076748450164,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,60.356076748450164
0,59.70715307466369,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,59.70715307466369
0,59.54799169140877,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,59.54799169140877
0,59.84473303127996,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,59.84473303127996
0,60.379092384343224,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,60.379092384343224
0,60.89178010252327,0.0,124.26306098646194,0.0,46.765027791431066,False,False,False,False,60.89178010252327
0,61.123475500081014,0.0,124.26306098646194,0.0,46.765027791431066,True,True,False,False,61.123475500081014
0,138.29868588445305,0.0,118.0380654783944,0.0,0.0,False,False,False,False,138.29868588445305
0,133.55473473418542,0.0,122.40054431998226,0.0,0.0,False,False,False,False,133.55473473418542
0,130.91733025220208,0.0,124.0140691109284,0.0,0.0,False,False,False,False,130.91733025220208
0,129.9948968818473,0.10000000149011612,124.44146927020665,0.0,0.0,False,False,False,False,129.9948968818473
0,130.34731226491778,0.0,124.28655799748014,0.0,0.0,False,False,False,False,130.34731226491778
0,131.5091349525898,0.10000000149011612,123.70249364233973,0.0,0.0,False,False,False,False,131.5091349525898
0,133.00322523256028,0.10000000149011612,122.78592092163694,0.0,0.0,False,False,False,False,133.00322523256028
0,134.34849468933828,0.10000000149011612,121.80136297578883,0.0,0.0,False,False,False,False,134.34849468933828
0,135.116034706983,0.0,121.1720025152888,0.0,0.0,False,False,False,False,135.116034706983
0,135.19087889672937,0.10000000149011612,121.10800337607577,0.0,0.0,False,False,False,False,135.19087889672937
0,134.92868916038861,0.06304920464754105,121.33015306586992,0.0,0.0,False,False,False,False,134.92868916038861
0,134.79240846401683,0.0,121.4433573207084,0.0,0.0,False,False,False,False,134.79240846401683
0,135.24824508063188,0.0,121.05863338022732,0.0,0.0,False,False,False,False,135.24824508063188
0,136.70453025460125,0.0,119.71341801123435,0.0,0.0,False,False,False,False,136.70453025460125
0,139.20718976697574,0.10000000149011612,116.98847547211233,0.0,0.0,False,False,False,False,139.20718976697574
0,142.2568954998507,0.10000000149011612,112.96178932374278,0.0,0.0,False,False,False,False,142.2568954998507
0,145.23459095261214,0.10000000149011612,108.28176031357896,0.0,0.0,False,False,False,False,145.23459095261214
0,147.5228183407637,0.10000000149011612,104.18289527911134,0.0,0.0,False,False,False,False,147.5228183407637
0,148.58178562328087,0.10000000149011612,102.13817560962173,0.0,0.0,False,False,False,False,148.58178562328087
0,148.33108061540435,0.0,102.63070227503204,0.0,0.0,False,False,False,False,148.33108061540435
0,147.37864370462628,0.10000000149011612,104.45404321500746,0.0,0.0,False,False,False,False,147.37864370462628
0,146.48580792524882,0.10000000149011612,106.09458220445197,0.0,0.0,False,False,False,False,146.48580792524882
0,146.41439776993298,0.03948598355054855,106.22292329040988,0.0,0.0,False,False,False,False,146.41439776993298
0,147.84179835873275,0.0,103.57683180433855,0.0,0.0,False,False,False,False,147.84179835873275
0,150.93665183960331,0.10000000149011612,97.25602259907646,0.0,0.0,False,False,False,False,150.93665183960331
0,155.1042821896749,0.0,87.4820669411381,0.0,0.0,False,False,False,False,155.1042821896749
0,159.58059997803844,0.0,75.370674805308,0.0,0.0,False,False,False,False,159.58059997803844
0,163.60177592043686,0.0,63.06585601423603,0.0,0.0,False,False,False,False,163.60177592043686
0,166.45798897632721,0.0,53.50670444811158,0.0,0.0,False,False,False,False,166.45798897632721
0,167.76220263072918,0.0,48.9155046093897,0.0,0.0,False,False,False,False,167.76220263072918
0,167.6114326318967,0.0,49.453509346845976,0.0,0.0,False,False,False,False,167.6114326318967
0,166.2104762474604,0.0,54.362003246124004,0.0,0.0,False,False,False,False,166.2104762474604
0,163.76439493009772,0.0,62.539869815912425,0.0,0.0,False,False,False,False,163.76439493009772
0,160.487769560124,0.0,72.71253093835298,0.0,0.0,False,False,False,False,160.487769560124
0,156.65105030693587,0.10000000149011612,83.48599558576018,0.0,0.0,False,False,False,False,156.65105030693587
0,152.60835106111415,0.0,93.50953297151068,0.0,0.0,False,False,False,False,152.60835106111415
0,148.73247854854247,0.0,101.83960699106899,0.0,0.0,False,False,False,False,148.73247854854247
0,145.3963214974867,0.0,108.00639642434828,0.0,0.0,False,False,False,False,145.3963214974867
0,142.93804322811584,0.10000000149011612,111.95646367580514,0.0,0.0,False,False,False,False,142.93804322811584
0,141.4872294061891,0.0,114.05119780929942,0.0,0.0,False,False,False,False,141.4872294061891
0,140.8605676674929,0.0,114.90170508750543,0.0,0.0,False,False,False,False,140.8605676674929
0,140.80519517780795,0.0,114.97528196484552,0.0,0.0,False,False,False,False,140.80519517780795
0,141.06822176583026,0.0,114.62350455449052,0.0,0.0,False,False,False,False,141.06822176583026
0,141.3967423433652,0.0063349478878080845,114.17603028845474,0.0,0.0,False,False,False,False,141.3967423433652
0,141.5378547239166,0.0,113.98105916493864,0.0,0.0,False,False,False,False,141.5378547239166
0,141.2386723463286,0.0,114.39245922139753,0.0,0.0,False,False,False,False,141.2386723463286
0,140.24632987975318,0.0,115.70356649274402,0.0,0.0,False,False,False,False,140.24632987975318
0,138.30798447148717,0.10000000149011612,118.02767153497416,0.0,0.0,False,False,False,False,138.30798447148717
0,136.50246435270427,0.10000000149011612,119.91064073194855,0.0,0.0,False,False,False,False,136.50246435270427
0,136.4974283866751,0.10000000149011612,119.91551250296038,0.0,0.0,False,False,False,False,136.4974283866751
0,136.6141424246028,0.0,119.8020603302773,0.0,0.0,False,False,False,False,136.6141424246028
0,136.77895637868104,0.10000000149011612,119.63991764449167,0.0,0.0,False,False,False,False,136.77895637868104
0,136.91804539100764,0.10000000149011612,119.50132031546832,0.0,0.0,False,False,False,False,136.91804539100764
0,136.95740923853572,0.0,119.46180269472109,0.0,0.0,False,False,False,False,136.95740923853572
0,136.82287662953308,0.0,119.59632695203322,0.0,0.0,False,False,False,False,136.82287662953308
0,136.4401154147572,0.0,119.9708078047438,0.0,0.0,False,False,False,False,136.4401154147572
0,135.73467887069555,0.0,120.62897228531801,0.0,0.0,False,False,False,False,135.73467887069555
0,134.632074143522,0.0,121.57455904343601,0.0,0.0,False,False,False,False,134.632074143522
0,133.080898126959,0.10000000149011612,122.73318040929962,0.0,0.0,False,False,False,False,133.080898126959
0,131.16825114103676,0.0,123.8855301823371,0.0,0.0,False,False,False,False,131.16825114103676
0,129.18896945213456,0.10000000149011612,124.75680226009013,0.0,0.0,False,False,False,False,129.18896945213456
0,127.48408111822121,0.0,125.24536564633934,0.0,0.0,False,False,False,False,127.48408111822121
0,126.39462887719506,0.10000000149011612,125.43061850961647,0.0,0.0,False,False,False,False,126.39462887719506
0,126.21757637080918,0.029981214553117752,125.4513741906004,0.0,0.0,False,False,False,False,126.21757637080918
0,126.98544409856142,0.0,125.3424399031851,0.0,0.0,False,False,False,False,126.98544409856142
0,128.3340887829402,0.0,125.03208369097933,0.0,0.0,False,False,False,False,128.3340887829402
0,129.81119430150903,0.0,124.51811255899088,0.0,0.0,False,False,False,False,129.81119430150903
0,130.96444140593292,0.10000000149011612,123.99033593075433,0.0,0.0,False,False,False,False,130.96444140593292
0,131.39141082244882,0.0,123.76680077320884,0.0,0.0,False,False,False,False,131.39141082244882
0,130.9889361612329,0.0,123.97792307034501,0.0,0.0,False,False,False,False,130.9889361612329
0,130.10269468336696,0.10000000149011612,124.39518417470765,0.0,0.0,False,False,False,False,130.10269468336696
0,129.17812368007856,0.0,124.7606764542877,0.0,0.0,False,False,False,False,129.17812368007856
0,128.66068237045462,0.0,124.93411150742145,0.0,0.0,False,False,False,False,128.66068237045462
0,128.94110696802724,0.0,124.84289089580136,0.0,0.0,False,False,False,False,128.94110696802724
0,130.0817562765355,0.0,124.40425032908843,0.0,0.0,False,False,False,False,130.0817562765355
0,131.65243934926548,0.10000000149011612,123.62265336777216,0.0,0.0,False,False,False,False,131.65243934926548
0,133.11354919606015,0.10000000149011612,122.71085986245066,0.0,0.0,False,False,False,False,133.11354919606015
0,133.92551906910552,0.0,122.12719225149772,0.0,0.0,False,False,False,False,133.92551906910552
0,133.60501684188108,0.10000000149011612,122.36414703100672,0.0,0.0,False,False,False,False,133.60501684188108
0,132.00607862123292,0.0,123.41829930756819,0.0,0.0,False,False,False,False,132.00607862123292
0,129.48879810514546,0.0,124.64581681424806,0.0,0.0,False,False,False,False,129.48879810514546
0,126.5256746564585,0.10000000149011612,125.4135725126896,0.0,0.0,False,False,False,False,126.5256746564585
0,123.58916055633978,0.10000000149011612,125.45200745446016,0.0,0.0,False,False,False,False,123.58916055633978
0,121.11369531951222,0.0,124.9257460471465,0.0,0.0,False,False,False,False,121.11369531951222
0,119.30576157586303,0.0,124.2184667325912,0.0,0.0,False,False,False,False,119.30576157586303
0,118.02990838283611,0.0,124.2184667325912,0.0,123.55527497319838,False,False,False,False,118.02990838283611
0,117.07467774363867,0.0,124.2184667325912,0.10000000149011612,122.96987261416655,False,False,False,False,117.07467774363867
0,116.22861875068747,0.0,124.2184667325912,0.10000000149011612,122.38782418420237,False,False,False,False,116.22861875068747
0,115.29518244076559,0.0,124.2184667325912,0.0,121.67639870886205,False,False,False,False,115.29518244076559
0,114.16706989671002,0.0,124.2184667325912,0.0,120.7196192980881,False,False,False,False,114.16706989671002
0,112.87082567896117,0.0,124.2184667325912,0.10000000149011612,119.48919867995141,False,False,False,False,112.87082567896117
0,111.46273026653112,0.0,124.2184667325912,0.0,117.9938144231977,False,False,False,False,111.46273026653112
0,109.99907164189668,0.0,124.2184667325912,0.10000000149011612,116.26414629344583,False,False,False,False,109.99907164189668
0,108.53614685906479,0.0,124.2184667325912,0.0,114.35681218879995,False,False,False,False,108.53614685906479
0,107.13025792591523,0.0,124.2184667325912,0.0,112.35565452839194,False,False,False,False,107.13025792591523
0,105.83770915402455,0.0,124.2184667325912,0.0,110.37038263159957,False,False,False,False,105.83770915402455
0,104.71482082879054,0.0,124.2184667325912,0.0,108.53259678698453,False,False,False,False,104.71482082879054
0,103.81796004405243,0.0,124.2184667325912,0.0,106.98920427543771,False,False,False,False,103.81796004405243
0,103.58605407950279,0.0,124.2184667325912,0.10000000149011612,106.5792055198948,False,False,False,False,103.58605407950279
0,104.27698034395931,0.0,124.2184667325912,0.10000000149011612,107.78750529232923,False,False,False,False,104.27698034395931
0,104.80611815489229,0.0,124.2184667325912,0.10000000149011612,108.6859467915915,False,False,False,False,104.80611815489229
0,105.18816376129928,0.0,124.2184667325912,0.10000000149011612,109.32011898106407,False,False,False,False,105.18816376129928
0,105.43777628623494,0.0,124.2184667325912,0.10000000149011612,109.72788557746196,False,False,False,False,105.43777628623494
0,105.56952186914324,0.0,124.2184667325912,0.10000000149011612,109.9410098360687,False,False,False,False,105.56952186914324
0,105.59783785943509,0.0,124.2184667325912,0.10000000149011612,109.98662749387688,False,False,False,False,105.59783785943509
0,105.53701596982768,0.0,124.2184667325912,0.0,109.88855970259101,False,False,False,False,105.53701596982768
0,105.40120290211993,0.0,124.2184667325912,0.10000000149011612,109.6684642674951,False,False,False,False,105.40120290211993
0,105.20442493482076,0.0,124.2184667325912,0.0,109.34684143992126,False,False,False,False,105.20442493482076
0,104.96122027065283,0.0,124.2184667325912,0.0,108.94487457193168,False,False,False,False,104.96122027065283
0,104.68961368428752,0.0,124.2184667325912,0.0,108.49013446778235,False,False,False,False,104.68961368428752
0,104.4129256805187,0.0,124.2184667325912,0.0,108.02056058605694,False,False,False,False,104.4129256805187
0,104.15573388632302,0.0,124.2184667325912,0.009711123071610928,107.578348385342,False,False,False,False,104.15573388632302
0,103.942746757665,0.0,124.2184667325912,0.0,107.20796518344832,False,False,False,False,103.942746757665
