step,BG,Rick_Action,Rick_Reward,Morty_Action,Morty_Reward,Rick_Done,Morty_Done,Rick_Trunc,Morty_Trunc,Obs
1.0,131.5861258568826,0.0,123.65981201181546,0.0,0.0,0.0,0.0,0.0,0.0,131.5861258568826
2.0,131.06404699051052,0.0,123.93954824181878,0.0,0.0,False,False,False,False,131.06404699051052
3.0,130.98624405827803,0.0,123.9792897568326,0.0,0.0,False,False,False,False,130.98624405827803
4.0,131.20699375998691,0.10000000149011612,123.86521557871959,0.0,0.0,False,False,False,False,131.20699375998691
5.0,131.63590152323118,0.10000000149011612,123.63195463497209,0.0,0.0,False,False,False,False,131.63590152323118
6.0,132.21043033568847,0.0,123.2954576836172,0.0,0.0,False,False,False,False,132.21043033568847
7.0,132.88111066244662,0.10000000149011612,122.86782033158704,0.0,0.0,False,False,False,False,132.88111066244662
8.0,133.60369286477126,0.10000000149011612,122.36510811022049,0.0,0.0,False,False,False,False,133.60369286477126
9.0,134.3253558707847,0.10000000149011612,121.81957321600282,0.0,0.0,False,False,False,False,134.3253558707847
10.0,134.93283613218694,0.0,121.32668401777869,0.0,0.0,False,False,False,False,134.93283613218694
11.0,135.22141801858774,0.0,121.08175522128909,0.0,0.0,False,False,False,False,135.22141801858774
12.0,134.96471014317083,0.0,121.2999727143117,0.0,0.0,False,False,False,False,134.96471014317083
13.0,133.93529935341166,0.10000000149011612,122.11982675725392,0.0,0.0,False,False,False,False,133.93529935341166
14.0,131.95387939728502,0.0,123.44911930838077,0.0,0.0,False,False,False,False,131.95387939728502
15.0,129.1305723122137,0.10000000149011612,124.77754637778662,0.0,0.0,False,False,False,False,129.1305723122137
16.0,126.00940958956517,0.10000000149011612,125.47243344850324,0.0,0.0,False,False,False,False,126.00940958956517
17.0,123.23116164818862,0.0,125.40751085223133,0.0,0.0,False,False,False,False,123.23116164818862
18.0,121.43669383103003,0.10000000149011612,125.02340425059822,0.0,0.0,False,False,False,False,121.43669383103003
19.0,121.19021549745526,0.0,124.94966831461306,0.0,0.0,False,False,False,False,121.19021549745526
20.0,122.59715104099863,0.0,125.30248106026522,0.0,0.0,False,False,False,False,122.59715104099863
21.0,125.07504919522836,0.0,125.52244222136255,0.0,0.0,False,False,False,False,125.07504919522836
22.0,127.88908739278261,0.0,125.15125793197717,0.0,0.0,False,False,False,False,127.88908739278261
23.0,130.30553909635142,0.0,124.30546135470877,0.0,0.0,False,False,False,False,130.30553909635142
24.0,131.65073685494514,0.10000000149011612,123.62361194434163,0.0,0.0,False,False,False,False,131.65073685494514
25.0,131.60387511547606,0.0,123.64990219178992,0.0,0.0,False,False,False,False,131.60387511547606
26.0,130.372344225819,0.0,124.27516070348076,0.0,0.0,False,False,False,False,130.372344225819
27.0,128.2814373965683,0.10000000149011612,125.04704550074553,0.0,0.0,False,False,False,False,128.2814373965683
28.0,125.65692022612973,0.0,125.49985216967127,0.0,0.0,False,False,False,False,125.65692022612973
29.0,122.81006883014545,0.0,125.34149163006293,0.0,0.0,False,False,False,False,122.81006883014545
30.0,119.96355379663123,0.0,124.50734904549995,0.0,0.0,False,False,False,False,119.96355379663123
31.0,117.2070969867294,0.0,124.50734904549995,0.0,123.05556772650436,False,False,False,False,117.2070969867294
32.0,114.60106302533842,0.0,124.50734904549995,0.0,121.1002611554253,False,False,False,False,114.60106302533842
33.0,112.2062338934096,0.0,124.50734904549995,0.10000000149011612,118.80401344405584,False,False,False,False,112.2062338934096
34.0,110.07927242366408,0.0,124.50734904549995,0.0,116.36354979320208,False,False,False,False,110.07927242366408
35.0,108.24937032613971,0.0,124.50734904549995,0.10000000149011612,113.96199433686047,False,False,False,False,108.24937032613971
36.0,106.70387169536069,0.0,124.50734904549995,0.0,111.71615329873771,False,False,False,False,106.70387169536069
