step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,147.051,0.04,Morty,0.0,-261.261,0.0,-261.261,0.0,0.0
2.0,145.398,0.0,Morty,0.0,-191.097,0.0,-191.097,False,False
3.0,143.372,0.02,Morty,0.0,-112.513,0.0,-112.513,False,False
4.0,141.257,0.03,Morty,0.0,-39.281,0.0,-39.281,False,False
5.0,139.284,0.04,Morty,0.0,20.981,0.0,20.981,False,False
6.0,137.649,0.02,Morty,0.0,65.006,0.0,65.006,False,False
7.0,136.532,0.0,Morty,0.0,92.019,0.0,92.019,False,False
8.0,136.102,0.0,Morty,0.0,101.749,0.0,101.749,False,False
9.0,136.493,0.06,Morty,0.0,92.912,0.0,92.912,False,False
10.0,137.645,0.01,Morty,0.0,65.093,0.0,65.093,False,False
11.0,139.212,0.02,Morty,0.0,23.013,0.0,23.013,False,False
12.0,140.783,0.02,Morty,0.0,-24.111,0.0,-24.111,False,False
13.0,141.95,0.03,Morty,0.0,-62.301,0.0,-62.301,False,False
14.0,142.352,0.05,Morty,0.0,-76.098,0.0,-76.098,False,False
15.0,141.913,0.01,Morty,0.0,-61.045,0.0,-61.045,False,False
16.0,140.979,0.03,Morty,0.0,-30.318,0.0,-30.318,False,False
17.0,139.991,0.02,Morty,0.0,0.261,0.0,0.261,False,False
18.0,139.393,0.02,Morty,0.0,17.832,0.0,17.832,False,False
19.0,139.573,0.01,Morty,0.0,12.62,0.0,12.62,False,False
20.0,140.592,0.05,Morty,0.0,-18.1,0.0,-18.1,False,False
21.0,142.017,0.01,Morty,0.0,-64.57,0.0,-64.57,False,False
22.0,143.308,0.04,Morty,0.0,-110.166,0.0,-110.166,False,False
23.0,143.923,0.02,Morty,0.0,-133.097,0.0,-133.097,False,False
24.0,143.39,0.04,Morty,0.0,-113.187,0.0,-113.187,False,False
25.0,141.627,0.04,Morty,0.0,-51.444,0.0,-51.444,False,False
26.0,139.145,0.06,Morty,0.0,24.918,0.0,24.918,False,False
27.0,136.588,0.03,Morty,0.0,90.719,0.0,90.719,False,False
28.0,134.598,0.06,Morty,0.0,132.87,0.0,132.87,False,False
29.0,133.754,0.04,Morty,0.0,148.376,0.0,148.376,False,False
30.0,134.235,0.02,Morty,0.0,139.719,0.0,139.719,False,False
31.0,135.63,0.02,Morty,0.0,111.993,0.0,111.993,False,False
32.0,137.397,0.05,Morty,0.0,71.311,0.0,71.311,False,False
33.0,138.991,0.03,Morty,0.0,29.248,0.0,29.248,False,False
34.0,139.915,0.0,Morty,0.0,2.539,0.0,2.539,False,False
35.0,139.949,0.05,Morty,0.0,1.541,0.0,1.541,False,False
36.0,139.286,0.0,Morty,0.0,20.91,0.0,20.91,False,False
37.0,138.214,0.05,Morty,0.0,50.38,0.0,50.38,False,False
38.0,137.021,0.03,Morty,0.0,80.502,0.0,80.502,False,False
39.0,135.977,0.03,Morty,0.0,104.506,0.0,104.506,False,False
40.0,135.265,0.05,Morty,0.0,119.638,0.0,119.638,False,False
41.0,134.929,0.02,Morty,0.0,126.406,0.0,126.406,False,False
42.0,134.987,0.04,Morty,0.0,125.256,0.0,125.256,False,False
43.0,135.454,0.02,Morty,0.0,115.723,0.0,115.723,False,False
44.0,136.344,0.04,Morty,0.0,96.309,0.0,96.309,False,False
45.0,137.675,0.01,Morty,0.0,64.347,0.0,64.347,False,False
46.0,139.461,0.01,Morty,0.0,15.868,0.0,15.868,False,False
47.0,141.719,0.03,Morty,0.0,-54.537,0.0,-54.537,False,False
48.0,144.465,0.06,Morty,0.0,-153.873,0.0,-153.873,False,False
49.0,148.271,0.03,Morty,0.0,-316.561,0.0,-316.561,False,False
50.0,152.6,0.05,Morty,0.0,-536.783,0.0,-536.783,False,False
51.0,154.302,0.03,Morty,0.0,-633.597,0.0,-633.597,False,False
52.0,153.927,0.02,Morty,0.0,-611.771,0.0,-611.771,False,False
53.0,152.027,0.01,Morty,0.0,-505.471,0.0,-505.471,False,False
54.0,149.154,0.03,Morty,0.0,-358.409,0.0,-358.409,False,False
55.0,145.858,0.03,Morty,0.0,-210.063,0.0,-210.063,False,False
56.0,142.691,0.06,Morty,0.0,-87.988,0.0,-87.988,False,False
57.0,140.205,0.05,Morty,0.0,-6.196,0.0,-6.196,False,False
58.0,138.95,0.05,Morty,0.0,30.385,0.0,30.385,False,False
59.0,139.4,0.06,Morty,0.0,17.641,0.0,17.641,False,False
60.0,141.553,0.03,Morty,0.0,-49.004,0.0,-49.004,False,False
61.0,144.7,0.05,Morty,0.0,-163.071,0.0,-163.071,False,False
62.0,147.971,0.02,Morty,0.0,-302.684,0.0,-302.684,False,False
63.0,150.501,0.02,Morty,0.0,-425.28,0.0,-425.28,False,False
64.0,151.508,0.04,Morty,0.0,-477.678,0.0,-477.678,False,False
65.0,150.749,0.01,Morty,0.0,-437.988,0.0,-437.988,False,False
66.0,148.777,0.0,Morty,0.0,-340.363,0.0,-340.363,False,False
67.0,146.328,0.01,Morty,0.0,-229.875,0.0,-229.875,False,False
68.0,144.133,0.02,Morty,0.0,-141.081,0.0,-141.081,False,False
69.0,142.875,0.0,Morty,0.0,-94.521,0.0,-94.521,False,False
70.0,142.924,0.05,Morty,0.0,-96.256,0.0,-96.256,False,False
71.0,144.181,0.02,Morty,0.0,-142.927,0.0,-142.927,False,False
72.0,146.448,0.03,Morty,0.0,-234.999,0.0,-234.999,False,False
73.0,149.521,0.03,Morty,0.0,-376.291,0.0,-376.291,False,False
74.0,153.182,0.03,Morty,0.0,-569.252,0.0,-569.252,False,False
75.0,157.098,0.06,Morty,0.0,-805.252,0.0,-805.252,False,False
76.0,160.762,0.02,Morty,0.0,-1053.904,0.0,-1053.904,False,False
77.0,163.633,0.05,Rick,0.0,-1053.904,-1267.472,-2321.376,False,False
78.0,165.167,0.01,Rick,0.0,-1053.904,-1388.397,-2442.301,False,False
79.0,164.893,0.1,Rick,0.0,-1053.904,-1366.42,-2420.324,False,False
80.0,162.755,0.06,Rick,0.0,-1053.904,-1200.406,-2254.31,False,False
81.0,159.326,0.01,Rick,0.0,-1053.904,-953.293,-2007.197,False,False
82.0,155.321,0.07,Morty,0.0,-694.336,-953.293,-1647.629,False,False
83.0,151.45,0.02,Morty,0.0,-474.61,-953.293,-1427.902,False,False
84.0,148.375,0.02,Morty,0.0,-321.38,-953.293,-1274.672,False,False
85.0,146.437,0.01,Morty,0.0,-234.534,-953.293,-1187.827,False,False
86.0,145.502,0.01,Morty,0.0,-195.345,-953.293,-1148.638,False,False
87.0,145.332,0.04,Morty,0.0,-188.386,-953.293,-1141.679,False,False
88.0,145.686,0.04,Morty,0.0,-202.908,-953.293,-1156.2,False,False
89.0,146.33,0.06,Morty,0.0,-229.972,-953.293,-1183.264,False,False
90.0,147.061,0.05,Morty,0.0,-261.69,-953.293,-1214.982,False,False
91.0,147.722,0.05,Morty,0.0,-291.296,-953.293,-1244.588,False,False
92.0,148.167,0.03,Morty,0.0,-311.71,-953.293,-1265.002,False,False
93.0,148.249,0.03,Morty,0.0,-315.525,-953.293,-1268.817,False,False
94.0,147.822,0.01,Morty,0.0,-295.858,-953.293,-1249.151,False,False
95.0,146.74,0.04,Morty,0.0,-247.625,-953.293,-1200.918,False,False
96.0,144.856,0.03,Morty,0.0,-169.245,-953.293,-1122.538,False,False
97.0,142.023,0.03,Morty,0.0,-64.779,-953.293,-1018.071,False,False
98.0,138.095,0.01,Morty,0.0,53.511,-953.293,-899.781,False,False
99.0,134.102,0.02,Morty,0.0,142.145,-953.293,-811.147,False,False
100.0,131.756,0.02,Morty,0.0,179.355,-953.293,-773.938,False,False
101.0,129.954,0.03,Morty,0.0,200.46,-953.293,-752.833,False,False
102.0,128.64,0.04,Morty,0.0,211.753,-953.293,-741.539,False,False
103.0,127.758,0.06,Morty,0.0,217.395,-953.293,-735.897,False,False
104.0,127.252,0.01,Morty,0.0,219.927,-953.293,-733.365,False,False
105.0,127.068,0.02,Morty,0.0,220.725,-953.293,-732.567,False,False
106.0,127.148,0.05,Morty,0.0,220.387,-953.293,-732.905,False,False
107.0,127.437,0.05,Morty,0.0,219.061,-953.293,-734.232,False,False
108.0,127.88,0.01,Morty,0.0,216.708,-953.293,-736.585,False,False
109.0,128.42,0.02,Morty,0.0,213.301,-953.293,-739.991,False,False
110.0,129.007,0.05,Morty,0.0,208.942,-953.293,-744.351,False,False
111.0,129.594,0.03,Morty,0.0,203.894,-953.293,-749.398,False,False
112.0,130.135,0.05,Morty,0.0,198.628,-953.293,-754.665,False,False
113.0,130.586,0.0,Morty,0.0,193.799,-953.293,-759.494,False,False
114.0,130.9,0.02,Morty,0.0,190.189,-953.293,-763.104,False,False
115.0,131.033,0.06,Morty,0.0,188.6,-953.293,-764.693,False,False
116.0,130.941,0.02,Morty,0.0,189.705,-953.293,-763.587,False,False
117.0,130.579,0.03,Morty,0.0,193.877,-953.293,-759.416,False,False
118.0,129.903,0.01,Morty,0.0,200.964,-953.293,-752.328,False,False
119.0,128.879,0.04,Morty,0.0,209.953,-953.293,-743.339,False,False
120.0,127.54,0.02,Morty,0.0,218.549,-953.293,-734.744,False,False
121.0,126.016,0.03,Morty,0.0,223.969,-953.293,-729.324,False,False
122.0,124.458,0.04,Morty,0.0,224.706,-953.293,-728.587,False,False
123.0,123.019,0.02,Morty,0.0,221.074,-953.293,-732.219,False,False
124.0,121.847,0.02,Morty,0.0,215.057,-953.293,-738.236,False,False
125.0,121.072,0.0,Morty,0.0,209.57,-953.293,-743.722,False,False
126.0,120.796,0.01,Morty,0.0,207.324,-953.293,-745.969,False,False
127.0,121.113,0.05,Morty,0.0,209.891,-953.293,-743.401,False,False
128.0,122.119,0.0,Morty,0.0,216.699,-953.293,-736.593,False,False
129.0,123.877,0.04,Morty,0.0,223.738,-953.293,-729.554,False,False
130.0,126.258,0.01,Morty,0.0,223.417,-953.293,-729.875,False,False
131.0,128.848,0.03,Morty,0.0,210.19,-953.293,-743.103,False,False
132.0,131.169,0.04,Morty,0.0,186.948,-953.293,-766.345,False,False
133.0,132.74,0.03,Morty,0.0,165.089,-953.293,-788.203,False,False
134.0,133.136,0.02,Morty,0.0,158.803,-953.293,-794.49,False,False
135.0,132.241,0.0,Morty,0.0,172.564,-953.293,-780.728,False,False
136.0,130.407,0.05,Morty,0.0,195.76,-953.293,-757.533,False,False
137.0,128.09,0.01,Morty,0.0,215.449,-953.293,-737.843,False,False
138.0,125.746,0.01,Morty,0.0,224.443,-953.293,-728.849,False,False
139.0,123.802,0.01,Morty,0.0,223.565,-953.293,-729.727,False,False
140.0,122.519,0.04,Morty,0.0,218.844,-953.293,-734.449,False,False
141.0,121.904,0.02,Morty,0.0,215.416,-953.293,-737.876,False,False
142.0,121.911,0.01,Morty,0.0,215.457,-953.293,-737.835,False,False
143.0,122.491,0.06,Morty,0.0,218.706,-953.293,-734.587,False,False
144.0,123.598,0.01,Morty,0.0,223.033,-953.293,-730.259,False,False
145.0,125.183,0.05,Morty,0.0,224.967,-953.293,-728.326,False,False
146.0,127.198,0.0,Morty,0.0,220.167,-953.293,-733.126,False,False
147.0,129.598,0.05,Morty,0.0,203.862,-953.293,-749.43,False,False
148.0,132.332,0.0,Morty,0.0,171.237,-953.293,-782.056,False,False
149.0,132.57,0.02,Morty,0.0,167.691,-953.293,-785.601,False,False
150.0,127.665,0.04,Morty,0.0,217.899,-953.293,-735.394,False,False
151.0,123.497,0.05,Morty,0.0,222.741,-953.293,-730.551,False,False
152.0,119.981,0.05,Morty,0.0,199.808,-953.293,-753.484,False,False
153.0,117.03,0.0,Morty,0.0,161.476,-953.293,-791.816,False,False
154.0,114.558,0.04,Morty,0.0,115.959,-953.293,-837.333,False,False
155.0,112.478,0.01,Morty,0.0,68.208,-953.293,-885.084,False,False
156.0,110.705,0.06,Morty,0.0,20.661,-953.293,-932.632,False,False
157.0,109.152,0.01,Morty,0.0,-26.152,-953.293,-979.445,False,False
158.0,107.733,0.03,Morty,0.0,-73.156,-953.293,-1026.448,False,False
159.0,106.371,0.05,Morty,0.0,-122.042,-953.293,-1075.334,False,False
160.0,105.052,0.06,Morty,0.0,-172.931,-953.293,-1126.223,False,False
161.0,103.853,0.02,Morty,0.0,-222.21,-953.293,-1175.503,False,False
162.0,102.876,0.03,Morty,0.0,-264.491,-953.293,-1217.784,False,False
163.0,102.245,0.0,Morty,0.0,-292.798,-953.293,-1246.091,False,False
164.0,102.114,0.0,Morty,0.0,-298.759,-953.293,-1252.052,False,False
165.0,102.595,0.02,Morty,0.0,-276.982,-953.293,-1230.275,False,False
166.0,103.69,0.04,Morty,0.0,-229.136,-953.293,-1182.429,False,False
167.0,105.348,0.02,Morty,0.0,-161.195,-953.293,-1114.487,False,False
168.0,107.485,0.04,Morty,0.0,-81.776,-953.293,-1035.069,False,False
169.0,109.982,0.03,Morty,0.0,-0.552,-953.293,-953.844,False,False
