step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,119.842,0.04,Morty,0.0,198.392,0.0,198.392,0.0,0.0
2.0,116.973,0.0,Morty,0.0,160.56,0.0,160.56,False,False
3.0,115.436,0.02,Morty,0.0,133.524,0.0,133.524,False,False
4.0,114.985,0.07,Morty,0.0,124.707,0.0,124.707,False,False
5.0,115.385,0.04,Morty,0.0,132.555,0.0,132.555,False,False
6.0,116.406,0.06,Morty,0.0,151.152,0.0,151.152,False,False
7.0,117.827,0.08,Morty,0.0,173.547,0.0,173.547,False,False
8.0,119.429,0.1,Morty,0.0,193.963,0.0,193.963,False,False
9.0,121.021,0.06,Morty,0.0,209.17,0.0,209.17,False,False
10.0,122.553,0.09,Morty,0.0,219.01,0.0,219.01,False,False
11.0,124.179,0.02,Morty,0.0,224.327,0.0,224.327,False,False
12.0,126.105,0.09,Morty,0.0,223.78,0.0,223.78,False,False
13.0,128.533,0.03,Morty,0.0,212.518,0.0,212.518,False,False
14.0,131.629,0.05,Morty,0.0,181.059,0.0,181.059,False,False
15.0,135.316,0.01,Morty,0.0,118.584,0.0,118.584,False,False
16.0,139.156,0.03,Morty,0.0,24.622,0.0,24.622,False,False
17.0,142.629,0.02,Morty,0.0,-85.789,0.0,-85.789,False,False
18.0,145.219,0.02,Morty,0.0,-183.804,0.0,-183.804,False,False
19.0,146.463,0.1,Morty,0.0,-235.647,0.0,-235.647,False,False
20.0,146.233,0.05,Morty,0.0,-225.835,0.0,-225.835,False,False
21.0,144.903,0.01,Morty,0.0,-171.119,0.0,-171.119,False,False
22.0,142.957,0.04,Morty,0.0,-97.455,0.0,-97.455,False,False
23.0,140.881,0.02,Morty,0.0,-27.198,0.0,-27.198,False,False
24.0,139.12,0.04,Morty,0.0,25.633,0.0,25.633,False,False
25.0,137.885,0.08,Morty,0.0,58.98,0.0,58.98,False,False
26.0,137.034,0.09,Morty,0.0,80.182,0.0,80.182,False,False
27.0,136.347,0.03,Morty,0.0,96.248,0.0,96.248,False,False
28.0,135.603,0.06,Morty,0.0,112.573,0.0,112.573,False,False
29.0,134.613,0.04,Morty,0.0,132.598,0.0,132.598,False,False
30.0,133.366,0.02,Morty,0.0,155.011,0.0,155.011,False,False
31.0,132.126,0.08,Morty,0.0,174.227,0.0,174.227,False,False
32.0,131.214,0.08,Morty,0.0,186.386,0.0,186.386,False,False
33.0,130.954,0.03,Morty,0.0,189.549,0.0,189.549,False,False
34.0,131.628,0.0,Morty,0.0,181.066,0.0,181.066,False,False
35.0,133.278,0.08,Morty,0.0,156.478,0.0,156.478,False,False
36.0,135.582,0.0,Morty,0.0,113.016,0.0,113.016,False,False
37.0,138.141,0.05,Morty,0.0,52.318,0.0,52.318,False,False
38.0,140.553,0.03,Morty,0.0,-16.891,0.0,-16.891,False,False
39.0,142.442,0.07,Morty,0.0,-79.212,0.0,-79.212,False,False
40.0,143.574,0.05,Morty,0.0,-120.0,0.0,-120.0,False,False
41.0,143.932,0.09,Morty,0.0,-133.437,0.0,-133.437,False,False
42.0,143.546,0.09,Morty,0.0,-118.963,0.0,-118.963,False,False
43.0,142.445,0.02,Morty,0.0,-79.343,0.0,-79.343,False,False
44.0,140.66,0.07,Morty,0.0,-20.224,0.0,-20.224,False,False
45.0,138.218,0.1,Morty,0.0,50.277,0.0,50.277,False,False
