step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,162.041,0.05,Rick,0.0,0.0,68.003,,0.0,0.0,0.0,0.0,0.0,0.0,,68.003
2.0,158.943,0.08,Rick,0.0,0.0,77.199,,False,False,False,False,False,False,,77.199
3.0,156.896,0.06,Rick,0.0,0.0,82.834,,False,False,False,False,False,False,,82.834
4.0,155.69,0.05,Rick,0.0,0.0,85.994,,False,False,False,False,False,False,,85.994
5.0,155.194,0.07,Rick,0.0,0.0,87.256,,False,False,False,False,False,False,,87.256
6.0,155.316,0.05,Rick,0.0,0.0,86.948,,False,False,False,False,False,False,,86.948
7.0,155.976,0.07,Rick,0.0,0.0,85.254,,False,False,False,False,False,False,,85.254
8.0,157.102,0.09,Rick,0.0,0.0,82.284,,False,False,False,False,False,False,,82.284
9.0,158.627,0.06,Rick,0.0,0.0,78.091,,False,False,False,False,False,False,,78.091
10.0,160.523,0.09,Rick,0.0,0.0,72.608,,False,False,False,False,False,False,,72.608
11.0,162.815,0.06,Rick,0.0,0.0,65.579,,False,False,False,False,False,False,,65.579
12.0,165.541,0.08,Rick,0.0,0.0,56.651,,False,False,False,False,False,False,,56.651
13.0,168.736,0.07,Rick,0.0,0.0,45.395,,False,False,False,False,False,False,,45.395
14.0,172.41,0.09,Rick,0.0,0.0,31.402,,False,False,False,False,False,False,,31.402
15.0,176.401,0.06,Rick,0.0,0.0,14.922,,False,False,False,False,False,False,,14.922
16.0,180.298,0.05,Rick,0.0,0.0,-2.448,,False,False,False,False,False,False,,-2.448
17.0,183.63,0.07,Rick,0.0,0.0,-18.308,,False,False,False,False,False,False,,-18.308
18.0,185.929,0.06,Rick,0.0,0.0,-29.79,,False,False,False,False,False,False,,-29.79
19.0,186.785,0.06,Rick,0.0,0.0,-34.176,,False,False,False,False,False,False,,-34.176
20.0,186.143,0.06,Rick,0.0,0.0,-30.878,,False,False,False,False,False,False,,-30.878
21.0,184.481,0.06,Rick,0.0,0.0,-22.503,,False,False,False,False,False,False,,-22.503
22.0,182.395,0.06,Rick,0.0,0.0,-12.32,,False,False,False,False,False,False,,-12.32
