step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Done,Truncation
1.0,140.016,0.04,Rick,0.0,0.0,-0.49,-0.49,0.0,0.0
2.0,136.628,0.0,Rick,0.0,0.0,89.784,89.784,False,False
3.0,133.789,0.02,Rick,0.0,0.0,147.75,147.75,False,False
4.0,131.461,0.07,Rick,0.0,0.0,183.259,183.259,False,False
5.0,129.658,0.04,Rick,0.0,0.0,203.301,203.301,False,False
6.0,128.432,0.02,Rick,0.0,0.0,213.219,213.219,False,False
7.0,127.857,0.08,Rick,0.0,0.0,216.837,216.837,False,False
8.0,128.022,0.1,Rick,0.0,0.0,215.869,215.869,False,False
9.0,129.01,0.11,Rick,0.0,0.0,208.922,208.922,False,False
10.0,130.812,0.09,Rick,0.0,0.0,191.221,191.221,False,False
11.0,133.275,0.02,Rick,0.0,0.0,156.516,156.516,False,False
12.0,136.217,0.09,Rick,0.0,0.0,99.178,99.178,False,False
13.0,139.455,0.03,Rick,0.0,0.0,16.041,16.041,False,False
14.0,142.807,0.05,Rick,0.0,0.0,-92.1,-92.1,False,False
15.0,146.07,0.01,Rick,0.0,0.0,-218.929,-218.929,False,False
16.0,149.009,0.03,Rick,0.0,0.0,-351.435,-351.435,False,False
17.0,151.386,0.02,Rick,0.0,0.0,-471.229,-471.229,False,False
18.0,152.962,0.02,Rick,0.0,0.0,-556.878,-556.878,False,False
19.0,153.521,0.1,Rick,0.0,0.0,-588.464,-588.464,False,False
20.0,152.984,0.05,Rick,0.0,0.0,-558.118,-558.118,False,False
21.0,151.475,0.01,Rick,0.0,0.0,-475.921,-475.921,False,False
22.0,149.163,0.04,Rick,0.0,0.0,-358.842,-358.842,False,False
23.0,146.218,0.02,Rick,0.0,0.0,-225.188,-225.188,False,False
24.0,142.824,0.04,Rick,0.0,0.0,-92.693,-92.693,False,False
25.0,139.254,0.08,Rick,0.0,0.0,21.821,21.821,False,False
26.0,135.912,0.09,Rick,0.0,0.0,105.924,105.924,False,False
27.0,133.232,0.03,Rick,0.0,0.0,157.24,157.24,False,False
28.0,131.646,0.06,Rick,0.0,0.0,180.832,180.832,False,False
29.0,131.531,0.04,Rick,0.0,0.0,182.341,182.341,False,False
30.0,132.922,0.02,Rick,0.0,0.0,162.243,162.243,False,False
31.0,135.338,0.08,Rick,0.0,0.0,118.132,118.132,False,False
32.0,138.185,0.08,Rick,0.0,0.0,51.162,51.162,False,False
33.0,140.869,0.03,Rick,0.0,0.0,-26.831,-26.831,False,False
34.0,142.842,0.0,Rick,0.0,0.0,-93.328,-93.328,False,False
