step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward
1.0,131.647,0.05,Rick,0.0,0.0,123.626,,0.0,0.0,0.0,0.0,0.0,0.0,,123.626
2.0,133.717,0.08,Rick,0.0,0.0,122.282,,False,False,False,False,False,False,,122.282
3.0,135.445,0.06,Rick,0.0,0.0,120.887,,False,False,False,False,False,False,,120.887
4.0,136.868,0.05,Rick,0.0,0.0,119.551,,False,False,False,False,False,False,,119.551
5.0,137.999,0.07,Rick,0.0,0.0,118.369,,False,False,False,False,False,False,,118.369
6.0,138.836,0.05,Rick,0.0,0.0,117.426,,False,False,False,False,False,False,,117.426
7.0,139.367,0.07,Rick,0.0,0.0,116.796,,False,False,False,False,False,False,,116.796
8.0,139.578,0.09,Rick,0.0,0.0,116.541,,False,False,False,False,False,False,,116.541
9.0,139.453,0.06,Rick,0.0,0.0,116.693,,False,False,False,False,False,False,,116.693
10.0,139.009,0.09,Rick,0.0,0.0,117.224,,False,False,False,False,False,False,,117.224
11.0,138.309,0.06,Rick,0.0,0.0,118.027,,False,False,False,False,False,False,,118.027
12.0,137.426,0.08,Rick,0.0,0.0,118.982,,False,False,False,False,False,False,,118.982
13.0,136.433,0.07,Rick,0.0,0.0,119.978,,False,False,False,False,False,False,,119.978
14.0,135.403,0.09,Rick,0.0,0.0,120.924,,False,False,False,False,False,False,,120.924
15.0,134.409,0.06,Rick,0.0,0.0,121.753,,False,False,False,False,False,False,,121.753
16.0,133.528,0.05,Rick,0.0,0.0,122.42,,False,False,False,False,False,False,,122.42
17.0,132.833,0.07,Rick,0.0,0.0,122.9,,False,False,False,False,False,False,,122.9
18.0,132.4,0.06,Rick,0.0,0.0,123.178,,False,False,False,False,False,False,,123.178
19.0,132.292,0.06,Rick,0.0,0.0,123.246,,False,False,False,False,False,False,,123.246
20.0,132.496,0.06,Rick,0.0,0.0,123.118,,False,False,False,False,False,False,,123.118
21.0,132.889,0.06,Rick,0.0,0.0,122.863,,False,False,False,False,False,False,,122.863
